Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014489303, 14803,  189,143873         ,AP854644  ,150430,          322.3500 ,  1.00,            3.2235 ,EFD_ECO_043015                                                                               
EFD014489304, 14803,  194,143874         ,AP854644  ,150430,         3936.3300 ,  1.00,           39.3633 ,EFD_ECO_043015                                                                               
EFD014489305, 14803,  250,143875         ,AP854644  ,150430,         7771.5300 ,  1.00,           77.7153 ,EFD_ECO_043015                                                                               
EFD014489306, 14803,  264,143877         ,AP854644  ,150430,          860.8500 ,  1.00,            8.6085 ,EFD_ECO_043015                                                                               
EFD014489307, 14803,  236,144813         ,AP854644  ,150430,           76.4800 ,  1.00,             .7648 ,EFD_ECO_043015                                                                               
EFD014489308, 14803,  101,161217         ,AP854644  ,150430,         6122.2600 ,  1.00,           61.2226 ,EFD_ECO_043015                                                                               
EFD014489309, 14803,  102,161218         ,AP854644  ,150430,        12962.0800 ,  1.00,          129.6208 ,EFD_ECO_043015                                                                               
EFD014489310, 14803,  103,161219         ,AP854644  ,150430,         9870.1000 ,  1.00,           98.7010 ,EFD_ECO_043015                                                                               
EFD014489311, 14803,  104,161220         ,AP854644  ,150430,        10391.9800 ,  1.00,          103.9198 ,EFD_ECO_043015                                                                               
EFD014489312, 14803,  105,161221         ,AP854644  ,150430,         6025.2400 ,  1.00,           60.2524 ,EFD_ECO_043015                                                                               
EFD014489313, 14803,  106,161222         ,AP854644  ,150430,         6894.4600 ,  1.00,           68.9446 ,EFD_ECO_043015                                                                               
EFD014489314, 14803,  107,161223         ,AP854644  ,150430,         4930.4600 ,  1.00,           49.3046 ,EFD_ECO_043015                                                                               
EFD014489315, 14803,  108,161224         ,AP854644  ,150430,        10911.9000 ,  1.00,          109.1190 ,EFD_ECO_043015                                                                               
EFD014489316, 14803,  109,161225         ,AP854644  ,150430,         6827.8200 ,  1.00,           68.2782 ,EFD_ECO_043015                                                                               
EFD014489317, 14803,  110,161226         ,AP854644  ,150430,         4864.6000 ,  1.00,           48.6460 ,EFD_ECO_043015                                                                               
EFD014489318, 14803,  111,161227         ,AP854644  ,150430,        14400.2600 ,  1.00,          144.0026 ,EFD_ECO_043015                                                                               
EFD014489319, 14803,  112,161228         ,AP854644  ,150430,        12767.1200 ,  1.00,          127.6712 ,EFD_ECO_043015                                                                               
EFD014489320, 14803,  113,161229         ,AP854644  ,150430,        18936.7000 ,  1.00,          189.3670 ,EFD_ECO_043015                                                                               
EFD014489321, 14803,  115,161230         ,AP854644  ,150430,        15887.4200 ,  1.00,          158.8742 ,EFD_ECO_043015                                                                               
EFD014489322, 14803,  116,161231         ,AP854644  ,150430,        11303.4600 ,  1.00,          113.0346 ,EFD_ECO_043015                                                                               
EFD014489323, 14803,  117,161232         ,AP854644  ,150430,         5231.1000 ,  1.00,           52.3110 ,EFD_ECO_043015                                                                               
EFD014489324, 14803,  118,161233         ,AP854644  ,150430,        15283.8000 ,  1.00,          152.8380 ,EFD_ECO_043015                                                                               
EFD014489325, 14803,  119,161234         ,AP854644  ,150430,        19861.6400 ,  1.00,          198.6164 ,EFD_ECO_043015                                                                               
EFD014489326, 14803,  121,161235         ,AP854644  ,150430,        11739.9000 ,  1.00,          117.3990 ,EFD_ECO_043015                                                                               
EFD014489327, 14803,  122,161236         ,AP854644  ,150430,        22189.3600 ,  1.00,          221.8936 ,EFD_ECO_043015                                                                               
EFD014489328, 14803,  123,161237         ,AP854644  ,150430,         5764.4200 ,  1.00,           57.6442 ,EFD_ECO_043015                                                                               
EFD014489329, 14803,  124,161239         ,AP854644  ,150430,         6587.9800 ,  1.00,           65.8798 ,EFD_ECO_043015                                                                               
EFD014489330, 14803,  125,161240         ,AP854644  ,150430,        16001.4200 ,  1.00,          160.0142 ,EFD_ECO_043015                                                                               
EFD014489331, 14803,  126,161241         ,AP854644  ,150430,         8285.4400 ,  1.00,           82.8544 ,EFD_ECO_043015                                                                               
EFD014489332, 14803,  127,161242         ,AP854644  ,150430,         7358.5800 ,  1.00,           73.5858 ,EFD_ECO_043015                                                                               
EFD014489333, 14803,  130,161243         ,AP854644  ,150430,        11210.3000 ,  1.00,          112.1030 ,EFD_ECO_043015                                                                               
EFD014489334, 14803,  131,161244         ,AP854644  ,150430,         5555.5800 ,  1.00,           55.5558 ,EFD_ECO_043015                                                                               
EFD014489335, 14803,  134,161245         ,AP854644  ,150430,         5165.4400 ,  1.00,           51.6544 ,EFD_ECO_043015                                                                               
EFD014489336, 14803,  135,161246         ,AP854644  ,150430,        17965.7800 ,  1.00,          179.6578 ,EFD_ECO_043015                                                                               
EFD014489337, 14803,  138,161248         ,AP854644  ,150430,        19506.5200 ,  1.00,          195.0652 ,EFD_ECO_043015                                                                               
EFD014489338, 14803,  140,161249         ,AP854644  ,150430,        14583.3800 ,  1.00,          145.8338 ,EFD_ECO_043015                                                                               
EFD014489339, 14803,  141,161250         ,AP854644  ,150430,        12391.4800 ,  1.00,          123.9148 ,EFD_ECO_043015                                                                               
EFD014489340, 14803,  147,161251         ,AP854644  ,150430,        28070.7600 ,  1.00,          280.7076 ,EFD_ECO_043015                                                                               
EFD014489341, 14803,  149,161252         ,AP854644  ,150430,         9685.1400 ,  1.00,           96.8514 ,EFD_ECO_043015                                                                               
EFD014489342, 14803,  150,161253         ,AP854644  ,150430,        14223.6600 ,  1.00,          142.2366 ,EFD_ECO_043015                                                                               
EFD014489343, 14803,  153,161254         ,AP854644  ,150430,         5859.4400 ,  1.00,           58.5944 ,EFD_ECO_043015                                                                               
EFD014489344, 14803,  156,161255         ,AP854644  ,150430,        14287.3200 ,  1.00,          142.8732 ,EFD_ECO_043015                                                                               
EFD014489345, 14803,  158,161256         ,AP854644  ,150430,         8458.9000 ,  1.00,           84.5890 ,EFD_ECO_043015                                                                               
EFD014489346, 14803,  160,161257         ,AP854644  ,150430,        11302.6200 ,  1.00,          113.0262 ,EFD_ECO_043015                                                                               
EFD014489347, 14803,  161,161258         ,AP854644  ,150430,        16136.9800 ,  1.00,          161.3698 ,EFD_ECO_043015                                                                               
EFD014489348, 14803,  162,161259         ,AP854644  ,150430,         3113.4400 ,  1.00,           31.1344 ,EFD_ECO_043015                                                                               
EFD014489349, 14803,  163,161260         ,AP854644  ,150430,         2707.6400 ,  1.00,           27.0764 ,EFD_ECO_043015                                                                               
EFD014489350, 14803,  169,161261         ,AP854644  ,150430,         7257.6200 ,  1.00,           72.5762 ,EFD_ECO_043015                                                                               
EFD014489351, 14803,  171,161262         ,AP854644  ,150430,         6715.3000 ,  1.00,           67.1530 ,EFD_ECO_043015                                                                               
