Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014400079, 17727,  134,163462         ,AP997876  ,150407,          138.5600 ,   .25,             .3464 ,EFD_ECO_040715                                                                               
EFD014400080, 17727,  166,163464         ,AP997876  ,150407,          272.9600 ,   .25,             .6824 ,EFD_ECO_040715                                                                               
EFD014400081, 17727,  279,163467         ,AP997876  ,150407,         1041.3600 ,   .25,            2.6034 ,EFD_ECO_040715                                                                               
EFD014400082, 17727,  701,163470         ,AP997876  ,150407,          957.3600 ,   .25,            2.3934 ,EFD_ECO_040715                                                                               
EFD014400083, 17727,  823,163474         ,AP997876  ,150407,          340.1600 ,   .25,             .8504 ,EFD_ECO_040715                                                                               
EFD014400084, 17727,  848,163478         ,AP997876  ,150407,          327.5200 ,   .25,             .8188 ,EFD_ECO_040715                                                                               
EFD014400085, 17727,  103,163556         ,AP997876  ,150407,        56010.9830 ,   .25,          140.0274 ,EFD_ECO_040715                                                                               
EFD014400086, 17727,  114,163559         ,AP997876  ,150407,        40831.6170 ,   .25,          102.0790 ,EFD_ECO_040715                                                                               
EFD014400087, 17727,  121,163561         ,AP997876  ,150407,        61486.5470 ,   .25,          153.7163 ,EFD_ECO_040715                                                                               
EFD014400088, 17727,  103,163562         ,AP997876  ,150407,        47431.3090 ,   .25,          118.5782 ,EFD_ECO_040715                                                                               
EFD014400089, 17727,  129,163564         ,AP997876  ,150407,        41602.9920 ,   .25,          104.0074 ,EFD_ECO_040715                                                                               
EFD014400090, 17727,  134,163566         ,AP997876  ,150407,        57303.0150 ,   .25,          143.2575 ,EFD_ECO_040715                                                                               
EFD014400091, 17727,  166,163567         ,AP997876  ,150407,        46964.0690 ,   .25,          117.4101 ,EFD_ECO_040715                                                                               
EFD014400092, 17727,  185,163569         ,AP997876  ,150407,        16203.9120 ,   .25,           40.5097 ,EFD_ECO_040715                                                                               
EFD014400093, 17727,  186,163570         ,AP997876  ,150407,        49176.2220 ,   .25,          122.9405 ,EFD_ECO_040715                                                                               
EFD014400094, 17727,  270,163574         ,AP997876  ,150407,        14104.2320 ,   .25,           35.2605 ,EFD_ECO_040715                                                                               
EFD014400095, 17727,  114,163575         ,AP997876  ,150407,        17989.8400 ,   .25,           44.9746 ,EFD_ECO_040715                                                                               
EFD014400096, 17727,  276,163576         ,AP997876  ,150407,         2144.2760 ,   .25,            5.3606 ,EFD_ECO_040715                                                                               
EFD014400097, 17727,  283,163578         ,AP997876  ,150407,        12758.1580 ,   .25,           31.8953 ,EFD_ECO_040715                                                                               
EFD014400098, 17727,  285,163579         ,AP997876  ,150407,        17633.2280 ,   .25,           44.0830 ,EFD_ECO_040715                                                                               
EFD014400099, 17727,  121,163581         ,AP997876  ,150407,        56069.0430 ,   .25,          140.1726 ,EFD_ECO_040715                                                                               
EFD014400100, 17727,  709,163582         ,AP997876  ,150407,        43057.3330 ,   .25,          107.6433 ,EFD_ECO_040715                                                                               
EFD014400101, 17727,  129,163583         ,AP997876  ,150407,        48291.4620 ,   .25,          120.7286 ,EFD_ECO_040715                                                                               
EFD014400102, 17727,  106,163584         ,AP997876  ,150407,       134174.1590 ,   .25,          335.4353 ,EFD_ECO_040715                                                                               
EFD014400103, 17727,  134,163585         ,AP997876  ,150407,        50576.6570 ,   .25,          126.4416 ,EFD_ECO_040715                                                                               
