Inv Number,Ven Code,Ven Name,Store,Str Name,PO Number,RCR Number,RCR Date,RCR Amount,EFD Rate,EFD Amount,EFD Notes                                                                                      
EFD014665087,010013,ACS MFG. CORP.                     ,00858,NESSA   ,0000014965,0000011081,150911,         5694.1920 ,  1.00,           56.9419 ,EFD_EDI_091515                                       
EFD014665088,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000012837,0000009794,150902,        26946.8640 ,  1.00,          269.4686 ,EFD_EDI_091515                                       
EFD014665088,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000014966,0000010735,150909,        22856.1480 ,  1.00,          228.5615 ,EFD_EDI_091515                                       
EFD014665089,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000012838,0000009769,150902,        14108.4720 ,  1.00,          141.0847 ,EFD_EDI_091515                                       
EFD014665089,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000014967,0000010800,150909,         2397.2760 ,  1.00,           23.9728 ,EFD_EDI_091515                                       
EFD014665090,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000012841,0000009803,150902,        11811.7440 ,  1.00,          118.1174 ,EFD_EDI_091515                                       
EFD014665090,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000014782,0000010715,150909,        50602.1040 ,  1.00,          506.0210 ,EFD_EDI_091515                                       
EFD014665091,010013,ACS MFG. CORP.                     ,00862,NEBSSCR ,0000012844,0000009811,150902,         4000.7520 ,  1.00,           40.0075 ,EFD_EDI_091515                                       
EFD014665092,010014,ADESTECK MARKETING                 ,00855,NESUP   ,0000016972,0000011482,150914,         1824.4512 ,  4.50,           82.1003 ,EFD_CHA_091515                                       
EFD014665093,010014,ADESTECK MARKETING                 ,00856,NENEM   ,0000016974,0000011476,150914,         6336.1800 ,  4.50,          285.1281 ,EFD_CHA_091515                                       
EFD014665094,010014,ADESTECK MARKETING                 ,00857,NESBSSJ ,0000016975,0000011645,150915,         1228.3488 ,  4.50,           55.2757 ,EFD_CHA_091515                                       
EFD014665095,010014,ADESTECK MARKETING                 ,00860,NESBSBA ,0000016977,0000011549,150914,         2993.1768 ,  4.50,          134.6930 ,EFD_CHA_091515                                       
EFD014665096,010014,ADESTECK MARKETING                 ,00863,NESBSBL ,0000011768,0000009577,150902,        17974.0000 ,  6.50,         1168.3100 ,EFD_CHA_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000013147,0000009675,150901,         2740.0032 ,   .35,            9.5900 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000013182,0000009632,150901,        15910.3236 ,   .35,           55.6861 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000014329,0000010108,150904,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000014407,0000010109,150904,         3878.9952 ,   .35,           13.5765 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000014455,0000010110,150904,         1466.6688 ,   .35,            5.1333 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000015715,0000011128,150911,         1680.6492 ,   .35,            5.8823 ,EFD_EDI_091515                                       
EFD014665097,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000015897,0000011125,150911,        35290.5840 ,   .35,          123.5170 ,EFD_EDI_091515                                       
EFD014665098,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000013148,0000009646,150901,          540.0000 ,   .35,            1.8900 ,EFD_EDI_091515                                       
EFD014665098,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000013183,0000009645,150901,         6747.2256 ,   .35,           23.6153 ,EFD_EDI_091515                                       
EFD014665098,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000014408,0000010112,150904,         3643.6992 ,   .35,           12.7529 ,EFD_EDI_091515                                       
EFD014665099,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000014409,0000010185,150905,         3528.9216 ,   .35,           12.3512 ,EFD_EDI_091515                                       
EFD014665099,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000014456,0000011291,150912,          733.3344 ,   .35,            2.5667 ,EFD_EDI_091515                                       
EFD014665099,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000015006,0000011202,150912,         4374.9900 ,   .35,           15.3125 ,EFD_EDI_091515                                       
EFD014665099,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000015717,0000011286,150912,          733.3344 ,   .35,            2.5667 ,EFD_EDI_091515                                       
EFD014665099,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000015896,0000011297,150912,        55441.3416 ,   .35,          194.0447 ,EFD_EDI_091515                                       
EFD014665100,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000014410,0000010687,150908,         1603.0176 ,   .35,            5.6106 ,EFD_EDI_091515                                       
EFD014665101,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000014411,0000010078,150904,        31383.0240 ,   .35,          109.8406 ,EFD_EDI_091515                                       
EFD014665102,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000014412,0000010156,150904,         1250.2272 ,   .35,            4.3758 ,EFD_EDI_091515                                       
EFD014665102,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000015719,0000011069,150911,          540.0000 ,   .35,            1.8900 ,EFD_EDI_091515                                       
EFD014665103,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000014413,0000010104,150904,        26804.0124 ,   .35,           93.8140 ,EFD_EDI_091515                                       
EFD014665103,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000014457,0000010105,150904,         5233.3200 ,   .35,           18.3166 ,EFD_EDI_091515                                       
EFD014665103,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000015720,0000011144,150911,         2611.1184 ,   .35,            9.1389 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000013153,0000009669,150902,         4861.2220 ,   .35,           17.0143 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000013189,0000009668,150902,        16369.0008 ,   .35,           57.2915 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000013193,0000009667,150901,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000014330,0000010148,150904,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000014414,0000010149,150904,        21840.5508 ,   .35,           76.4419 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000014458,0000011011,150911,         1833.3360 ,   .35,            6.4167 ,EFD_EDI_091515                                       
EFD014665104,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000015721,0000011010,150911,         4825.0068 ,   .35,           16.8875 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000014676,0000010859,150910,         1710.0000 ,   .50,            8.5500 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000015422,0000010857,150910,        11236.1856 ,   .50,           56.1809 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000015571,0000010457,150907,         8944.1352 ,   .50,           44.7207 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000015637,0000010860,150910,        37506.7000 ,   .50,          187.5335 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000016968,0000011810,150915,          736.6800 ,   .50,            3.6834 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000017303,0000011524,150914,         3137.2000 ,   .50,           15.6860 ,EFD_EDI_091515                                       
EFD014665105,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000017417,0000011811,150915,         7435.1064 ,   .50,           37.1755 ,EFD_EDI_091515                                       
EFD014665106,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000014239,0000009650,150901,         2853.2736 ,   .50,           14.2664 ,EFD_EDI_091515                                       
EFD014665106,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000014677,0000011154,150911,         4149.2000 ,   .50,           20.7460 ,EFD_EDI_091515                                       
EFD014665106,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000015423,0000011153,150911,         2882.9952 ,   .50,           14.4150 ,EFD_EDI_091515                                       
EFD014665106,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000015638,0000011600,150914,        65475.6464 ,   .50,          327.3782 ,EFD_EDI_091515                                       
EFD014665106,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000017330,0000011601,150914,         4265.0496 ,   .50,           21.3252 ,EFD_EDI_091515                                       
EFD014665107,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000013393,0000009900,150903,          836.4000 ,   .50,            4.1820 ,EFD_EDI_091515                                       
EFD014665107,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000014680,0000010962,150910,         1920.0000 ,   .50,            9.6000 ,EFD_EDI_091515                                       
EFD014665107,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000015424,0000010966,150910,        29230.4608 ,   .50,          146.1523 ,EFD_EDI_091515                                       
EFD014665107,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000015573,0000010506,150908,         9841.0536 ,   .50,           49.2053 ,EFD_EDI_091515                                       
EFD014665107,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000015639,0000010965,150910,        33827.0488 ,   .50,          169.1352 ,EFD_EDI_091515                                       
EFD014665108,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000015640,0000010404,150908,        44250.9488 ,   .50,          221.2547 ,EFD_EDI_091515                                       
EFD014665108,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000017305,0000011628,150914,         8342.4000 ,   .50,           41.7120 ,EFD_EDI_091515                                       
EFD014665108,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000017331,0000011629,150914,         1411.7760 ,   .50,            7.0589 ,EFD_EDI_091515                                       
EFD014665109,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000014240,0000009701,150902,         1411.7760 ,   .50,            7.0589 ,EFD_EDI_091515                                       
EFD014665109,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000015574,0000010682,150909,         6789.6276 ,   .50,           33.9481 ,EFD_EDI_091515                                       
EFD014665109,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000015641,0000010879,150910,        62203.6464 ,   .50,          311.0182 ,EFD_EDI_091515                                       
EFD014665109,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000017306,0000011627,150914,         2467.2000 ,   .50,           12.3360 ,EFD_EDI_091515                                       
EFD014665109,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000017334,0000011625,150914,         4443.4992 ,   .50,           22.2175 ,EFD_EDI_091515                                       
EFD014665110,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000015575,0000011510,150914,        11001.0630 ,   .50,           55.0053 ,EFD_EDI_091515                                       
EFD014665110,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000015642,0000010345,150907,        33202.1976 ,   .50,          166.0110 ,EFD_EDI_091515                                       
EFD014665110,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000017307,0000011537,150914,         5770.8000 ,   .50,           28.8540 ,EFD_EDI_091515                                       
EFD014665110,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000017419,0000011507,150914,         4640.6400 ,   .50,           23.2032 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000014241,0000009672,150901,         4294.7712 ,   .50,           21.4739 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000014679,0000010470,150907,        12392.7000 ,   .50,           61.9635 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000015426,0000010473,150907,         9788.7904 ,   .50,           48.9440 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000015576,0000011656,150914,         8212.4970 ,   .50,           41.0625 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000015643,0000010472,150907,        26850.8464 ,   .50,          134.2542 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000017308,0000011836,150915,        10538.1000 ,   .50,           52.6905 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000017332,0000011833,150915,         5706.5472 ,   .50,           28.5327 ,EFD_EDI_091515                                       
EFD014665111,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000017336,0000011834,150915,         5813.0292 ,   .50,           29.0651 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000014242,0000009621,150902,         4265.0496 ,   .50,           21.3252 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000015427,0000010640,150908,         9350.9952 ,   .50,           46.7550 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000015577,0000010641,150908,         8366.5368 ,   .50,           41.8327 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000015644,0000010638,150908,        28706.7000 ,   .50,          143.5335 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000016970,0000011706,150915,          802.5000 ,   .50,            4.0125 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000017309,0000011704,150915,         4934.4000 ,   .50,           24.6720 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000017333,0000011705,150915,         5706.5472 ,   .50,           28.5327 ,EFD_EDI_091515                                       
EFD014665112,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000017338,0000011703,150915,         5725.2588 ,   .50,           28.6263 ,EFD_EDI_091515                                       
EFD014665113,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000010974,0000010434,150907,        32314.8625 ,   .50,          161.5743 ,EFD_EDI_091515                                       
EFD014665113,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000012848,0000010431,150907,         2823.5520 ,   .50,           14.1178 ,EFD_EDI_091515                                       
EFD014665113,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000015578,0000010432,150907,        10795.1142 ,   .50,           53.9756 ,EFD_EDI_091515                                       
EFD014665113,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000015645,0000010430,150907,        39907.7000 ,   .50,          199.5385 ,EFD_EDI_091515                                       
EFD014665114,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000013865,0000010611,150908,        96914.0702 ,   .35,          339.1992 ,EFD_EDI_091515                                       
EFD014665114,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000014914,0000010386,150907,          777.9240 ,   .35,            2.7227 ,EFD_EDI_091515                                       
EFD014665114,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000015197,0000011302,150912,        61064.3848 ,   .35,          213.7253 ,EFD_EDI_091515                                       
EFD014665115,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000010911,0000010393,150907,          940.4208 ,   .35,            3.2915 ,EFD_EDI_091515                                       
EFD014665115,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000013866,0000010657,150908,        54690.2132 ,   .35,          191.4157 ,EFD_EDI_091515                                       
EFD014665115,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000015198,0000010656,150908,        18192.2956 ,   .35,           63.6730 ,EFD_EDI_091515                                       
EFD014665116,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000010912,0000010546,150908,         2351.0520 ,   .35,            8.2287 ,EFD_EDI_091515                                       
EFD014665116,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000013867,0000010548,150908,        29021.3952 ,   .35,          101.5749 ,EFD_EDI_091515                                       
EFD014665116,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000014915,0000010547,150908,         1552.0064 ,   .35,            5.4320 ,EFD_EDI_091515                                       
EFD014665116,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000015199,0000010545,150908,        27037.3920 ,   .35,           94.6309 ,EFD_EDI_091515                                       
EFD014665117,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000010914,0000010407,150907,        10814.8392 ,   .35,           37.8519 ,EFD_EDI_091515                                       
EFD014665117,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000013863,0000011227,150912,       179715.2332 ,   .35,          629.0033 ,EFD_EDI_091515                                       
EFD014665117,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000014917,0000011228,150912,         1552.0064 ,   .35,            5.4320 ,EFD_EDI_091515                                       
EFD014665117,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000015201,0000011229,150912,         7583.3160 ,   .35,           26.5416 ,EFD_EDI_091515                                       
EFD014665118,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00861,NESBSPA ,0000013869,0000010419,150907,        22818.1430 ,   .35,           79.8635 ,EFD_EDI_091515                                       
EFD014665118,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00861,NESBSPA ,0000014919,0000010420,150907,          470.2104 ,   .35,            1.6457 ,EFD_EDI_091515                                       
EFD014665118,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00861,NESBSPA ,0000015203,0000011351,150912,        30383.2534 ,   .35,          106.3414 ,EFD_EDI_091515                                       
EFD014665119,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000010915,0000010360,150907,         4702.1040 ,   .35,           16.4574 ,EFD_EDI_091515                                       
EFD014665119,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000013870,0000010491,150908,        42595.6944 ,   .35,          149.0849 ,EFD_EDI_091515                                       
EFD014665119,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000014920,0000010359,150907,         4069.3968 ,   .35,           14.2429 ,EFD_EDI_091515                                       
EFD014665119,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000015204,0000010490,150908,        38378.9544 ,   .35,          134.3263 ,EFD_EDI_091515                                       
EFD014665120,010086,CHENG BAN YEK & COMPANY  INC.      ,00855,NESUP   ,0000017013,0000011484,150914,         4750.0000 ,  3.50,          166.2500 ,EFD_CHA_091515                                       
EFD014665121,010086,CHENG BAN YEK & COMPANY  INC.      ,00860,NESBSBA ,0000017015,0000011550,150914,        21054.8140 ,  3.50,          736.9185 ,EFD_CHA_091515                                       
EFD014665122,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000013797,0000010807,150910,        13109.9904 ,   .35,           45.8850 ,EFD_EDI_091515                                       
EFD014665122,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000014953,0000010808,150910,        72680.7552 ,   .35,          254.3826 ,EFD_EDI_091515                                       
EFD014665122,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000015816,0000010809,150910,         1416.9600 ,   .35,            4.9594 ,EFD_EDI_091515                                       
EFD014665122,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000016908,0000010931,150910,        13599.3600 ,   .35,           47.5978 ,EFD_EDI_091515                                       
EFD014665122,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000016909,0000010932,150910,        16033.0752 ,   .35,           56.1158 ,EFD_EDI_091515                                       
EFD014665123,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000013798,0000010766,150909,         1461.8880 ,   .35,            5.1166 ,EFD_EDI_091515                                       
EFD014665123,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000014954,0000010764,150909,        43048.7040 ,   .35,          150.6705 ,EFD_EDI_091515                                       
EFD014665123,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000015817,0000010765,150909,         1416.9600 ,   .35,            4.9594 ,EFD_EDI_091515                                       
EFD014665124,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000014955,0000010771,150909,        35778.0132 ,   .35,          125.2230 ,EFD_EDI_091515                                       
EFD014665124,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000015818,0000010777,150910,         1416.9600 ,   .35,            4.9594 ,EFD_EDI_091515                                       
EFD014665125,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000013799,0000010781,150909,         1117.6704 ,   .35,            3.9118 ,EFD_EDI_091515                                       
EFD014665125,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000014956,0000010782,150909,         6297.5232 ,   .35,           22.0413 ,EFD_EDI_091515                                       
EFD014665125,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000015819,0000010783,150909,         1416.9600 ,   .35,            4.9594 ,EFD_EDI_091515                                       
EFD014665125,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000016940,0000010941,150910,         9997.6320 ,   .35,           34.9917 ,EFD_EDI_091515                                       
EFD014665125,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000016941,0000010940,150910,        16319.2320 ,   .35,           57.1173 ,EFD_EDI_091515                                       
EFD014665126,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000013800,0000010835,150909,         1461.8880 ,   .35,            5.1166 ,EFD_EDI_091515                                       
EFD014665126,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000014957,0000010834,150909,        34709.2992 ,   .35,          121.4825 ,EFD_EDI_091515                                       
