Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014506059, 14803,  189,143873         ,AP447444  ,150515,          384.5400 ,  1.00,            3.8454 ,EFD_ECO_051515                                                                               
EFD014506060, 14803,  194,143874         ,AP447444  ,150515,         3570.4200 ,  1.00,           35.7042 ,EFD_ECO_051515                                                                               
EFD014506062, 14803,  250,143875         ,AP447444  ,150515,         7391.8900 ,  1.00,           73.9189 ,EFD_ECO_051515                                                                               
EFD014506063, 14803,  264,143877         ,AP447444  ,150515,         1481.4600 ,  1.00,           14.8146 ,EFD_ECO_051515                                                                               
EFD014506064, 14803,  101,161217         ,AP447444  ,150515,         5891.2800 ,  1.00,           58.9128 ,EFD_ECO_051515                                                                               
EFD014506065, 14803,  102,161218         ,AP447444  ,150515,        13138.5200 ,  1.00,          131.3852 ,EFD_ECO_051515                                                                               
EFD014506066, 14803,  103,161219         ,AP447444  ,150515,         8043.3400 ,  1.00,           80.4334 ,EFD_ECO_051515                                                                               
EFD014506067, 14803,  104,161220         ,AP447444  ,150515,         8903.6200 ,  1.00,           89.0362 ,EFD_ECO_051515                                                                               
EFD014506068, 14803,  105,161221         ,AP447444  ,150515,         6427.0000 ,  1.00,           64.2700 ,EFD_ECO_051515                                                                               
EFD014506069, 14803,  106,161222         ,AP447444  ,150515,         6757.9400 ,  1.00,           67.5794 ,EFD_ECO_051515                                                                               
EFD014506070, 14803,  107,161223         ,AP447444  ,150515,         4290.7800 ,  1.00,           42.9078 ,EFD_ECO_051515                                                                               
EFD014506071, 14803,  108,161224         ,AP447444  ,150515,        10359.0600 ,  1.00,          103.5906 ,EFD_ECO_051515                                                                               
EFD014506072, 14803,  109,161225         ,AP447444  ,150515,         9283.4000 ,  1.00,           92.8340 ,EFD_ECO_051515                                                                               
EFD014506073, 14803,  110,161226         ,AP447444  ,150515,         5379.8200 ,  1.00,           53.7982 ,EFD_ECO_051515                                                                               
EFD014506074, 14803,  111,161227         ,AP447444  ,150515,        13709.1800 ,  1.00,          137.0918 ,EFD_ECO_051515                                                                               
EFD014506075, 14803,  112,161228         ,AP447444  ,150515,         5615.7800 ,  1.00,           56.1578 ,EFD_ECO_051515                                                                               
EFD014506076, 14803,  113,161229         ,AP447444  ,150515,        19173.1800 ,  1.00,          191.7318 ,EFD_ECO_051515                                                                               
EFD014506077, 14803,  115,161230         ,AP447444  ,150515,        11483.9800 ,  1.00,          114.8398 ,EFD_ECO_051515                                                                               
EFD014506078, 14803,  116,161231         ,AP447444  ,150515,        11299.9400 ,  1.00,          112.9994 ,EFD_ECO_051515                                                                               
EFD014506079, 14803,  117,161232         ,AP447444  ,150515,         6279.7800 ,  1.00,           62.7978 ,EFD_ECO_051515                                                                               
EFD014506080, 14803,  118,161233         ,AP447444  ,150515,        13347.2800 ,  1.00,          133.4728 ,EFD_ECO_051515                                                                               
EFD014506081, 14803,  119,161234         ,AP447444  ,150515,        17102.8000 ,  1.00,          171.0280 ,EFD_ECO_051515                                                                               
EFD014506082, 14803,  121,161235         ,AP447444  ,150515,        11636.9200 ,  1.00,          116.3692 ,EFD_ECO_051515                                                                               
EFD014506083, 14803,  122,161236         ,AP447444  ,150515,        16972.2000 ,  1.00,          169.7220 ,EFD_ECO_051515                                                                               
EFD014506084, 14803,  123,161237         ,AP447444  ,150515,         5259.4600 ,  1.00,           52.5946 ,EFD_ECO_051515                                                                               
EFD014506085, 14803,  124,161239         ,AP447444  ,150515,         6040.3600 ,  1.00,           60.4036 ,EFD_ECO_051515                                                                               
EFD014506086, 14803,  125,161240         ,AP447444  ,150515,        14959.7600 ,  1.00,          149.5976 ,EFD_ECO_051515                                                                               
EFD014506087, 14803,  126,161241         ,AP447444  ,150515,         6262.0000 ,  1.00,           62.6200 ,EFD_ECO_051515                                                                               
EFD014506088, 14803,  127,161242         ,AP447444  ,150515,         6990.9400 ,  1.00,           69.9094 ,EFD_ECO_051515                                                                               
EFD014506089, 14803,  130,161243         ,AP447444  ,150515,        10744.0200 ,  1.00,          107.4402 ,EFD_ECO_051515                                                                               
EFD014506090, 14803,  131,161244         ,AP447444  ,150515,         5676.1800 ,  1.00,           56.7618 ,EFD_ECO_051515                                                                               
EFD014506091, 14803,  134,161245         ,AP447444  ,150515,         6178.2200 ,  1.00,           61.7822 ,EFD_ECO_051515                                                                               
EFD014506092, 14803,  135,161246         ,AP447444  ,150515,        18684.6200 ,  1.00,          186.8462 ,EFD_ECO_051515                                                                               
EFD014506093, 14803,  138,161248         ,AP447444  ,150515,        17364.8200 ,  1.00,          173.6482 ,EFD_ECO_051515                                                                               
EFD014506094, 14803,  140,161249         ,AP447444  ,150515,        14323.0800 ,  1.00,          143.2308 ,EFD_ECO_051515                                                                               
EFD014506095, 14803,  141,161250         ,AP447444  ,150515,        12879.9600 ,  1.00,          128.7996 ,EFD_ECO_051515                                                                               
EFD014506097, 14803,  147,161251         ,AP447444  ,150515,        27282.1200 ,  1.00,          272.8212 ,EFD_ECO_051515                                                                               
EFD014506098, 14803,  149,161252         ,AP447444  ,150515,        10099.5000 ,  1.00,          100.9950 ,EFD_ECO_051515                                                                               
EFD014506099, 14803,  150,161253         ,AP447444  ,150515,        11821.7600 ,  1.00,          118.2176 ,EFD_ECO_051515                                                                               
EFD014506100, 14803,  153,161254         ,AP447444  ,150515,         5155.1600 ,  1.00,           51.5516 ,EFD_ECO_051515                                                                               
EFD014506101, 14803,  156,161255         ,AP447444  ,150515,        13404.8800 ,  1.00,          134.0488 ,EFD_ECO_051515                                                                               
EFD014506102, 14803,  158,161256         ,AP447444  ,150515,         6638.7000 ,  1.00,           66.3870 ,EFD_ECO_051515                                                                               
EFD014506103, 14803,  160,161257         ,AP447444  ,150515,        12485.6000 ,  1.00,          124.8560 ,EFD_ECO_051515                                                                               
EFD014506104, 14803,  161,161258         ,AP447444  ,150515,        12825.8600 ,  1.00,          128.2586 ,EFD_ECO_051515                                                                               
EFD014506105, 14803,  162,161259         ,AP447444  ,150515,         2049.4800 ,  1.00,           20.4948 ,EFD_ECO_051515                                                                               
EFD014506106, 14803,  163,161260         ,AP447444  ,150515,          529.1000 ,  1.00,            5.2910 ,EFD_ECO_051515                                                                               
EFD014506107, 14803,  169,161261         ,AP447444  ,150515,         5305.5000 ,  1.00,           53.0550 ,EFD_ECO_051515                                                                               
EFD014506108, 14803,  171,161262         ,AP447444  ,150515,         6531.3800 ,  1.00,           65.3138 ,EFD_ECO_051515                                                                               
EFD014506109, 14803,  179,161263         ,AP447444  ,150515,         6466.2200 ,  1.00,           64.6622 ,EFD_ECO_051515                                                                               
EFD014506110, 14803,  180,161264         ,AP447444  ,150515,         7597.8200 ,  1.00,           75.9782 ,EFD_ECO_051515                                                                               
EFD014506111, 14803,  192,161334         ,AP447444  ,150515,         1608.4800 ,  1.00,           16.0848 ,EFD_ECO_051515                                                                               
EFD014506112, 14803,  246,161335         ,AP447444  ,150515,        11353.2600 ,  1.00,          113.5326 ,EFD_ECO_051515                                                                               
EFD014506114, 14803,  302,161336         ,AP447444  ,150515,         8406.0400 ,  1.00,           84.0604 ,EFD_ECO_051515                                                                               
EFD014506115, 14803,  401,161337         ,AP447444  ,150515,          132.4800 ,  1.00,            1.3248 ,EFD_ECO_051515                                                                               
EFD014506116, 14803,  707,161338         ,AP447444  ,150515,         6632.5200 ,  1.00,           66.3252 ,EFD_ECO_051515                                                                               
EFD014506117, 14803,  713,161341         ,AP447444  ,150515,         7574.6000 ,  1.00,           75.7460 ,EFD_ECO_051515                                                                               
EFD014506118, 14803,  717,161342         ,AP447444  ,150515,        14357.4000 ,  1.00,          143.5740 ,EFD_ECO_051515                                                                               
