Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD015226794, 17727,  103,163562         ,AP541041  ,151215,          181.2800 ,   .25,             .4532 ,EFD_ECO_121515                                                                               
EFD015226795, 17727,  166,163567         ,AP541041  ,151215,           70.5600 ,   .25,             .1764 ,EFD_ECO_121515                                                                               
EFD015226796, 17727,  114,163575         ,AP541041  ,151215,          108.2400 ,   .25,             .2706 ,EFD_ECO_121515                                                                               
EFD015226797, 17727,  121,163581         ,AP541041  ,151215,          306.2400 ,   .25,             .7656 ,EFD_ECO_121515                                                                               
EFD015226798, 17727,  112,163587         ,AP541041  ,151215,          255.0000 ,   .25,             .6375 ,EFD_ECO_121515                                                                               
EFD015226799, 17727,  116,163588         ,AP541041  ,151215,          182.7500 ,   .25,             .4568 ,EFD_ECO_121515                                                                               
EFD015226800, 17727,  265,163595         ,AP541041  ,151215,          219.3000 ,   .25,             .5482 ,EFD_ECO_121515                                                                               
EFD015226801, 17727,  166,163598         ,AP541041  ,151215,          701.8880 ,   .25,            1.7547 ,EFD_ECO_121515                                                                               
EFD015226802, 17727,  731,163617         ,AP541041  ,151215,          308.0000 ,   .25,             .7700 ,EFD_ECO_121515                                                                               
EFD015226803, 17727,  709,163627         ,AP541041  ,151215,           88.0000 ,   .25,             .2200 ,EFD_ECO_121515                                                                               
EFD015226804, 10156,  101,141048         ,AP541041  ,151215,         2514.2080 ,   .50,           12.5710 ,EFD_ECO_121515                                                                               
EFD015226805, 10156,  102,141049         ,AP541041  ,151215,         1713.8000 ,   .50,            8.5690 ,EFD_ECO_121515                                                                               
EFD015226806, 10156,  106,141051         ,AP541041  ,151215,         8135.9320 ,   .50,           40.6796 ,EFD_ECO_121515                                                                               
EFD015226807, 10156,  108,141052         ,AP541041  ,151215,          501.6000 ,   .50,            2.5080 ,EFD_ECO_121515                                                                               
EFD015226808, 10156,  109,141053         ,AP541041  ,151215,         2233.0860 ,   .50,           11.1654 ,EFD_ECO_121515                                                                               
EFD015226809, 10156,  115,141058         ,AP541041  ,151215,         2437.5290 ,   .50,           12.1876 ,EFD_ECO_121515                                                                               
EFD015226810, 10156,  116,141059         ,AP541041  ,151215,         4934.2250 ,   .50,           24.6711 ,EFD_ECO_121515                                                                               
EFD015226811, 10156,  118,141060         ,AP541041  ,151215,         2238.8830 ,   .50,           11.1944 ,EFD_ECO_121515                                                                               
EFD015226812, 10156,  119,141061         ,AP541041  ,151215,         5683.1020 ,   .50,           28.4155 ,EFD_ECO_121515                                                                               
EFD015226813, 10156,  121,141062         ,AP541041  ,151215,         6590.2020 ,   .50,           32.9510 ,EFD_ECO_121515                                                                               
EFD015226814, 10156,  122,141063         ,AP541041  ,151215,         5074.7120 ,   .50,           25.3735 ,EFD_ECO_121515                                                                               
EFD015226815, 10156,  156,141070         ,AP541041  ,151215,         1349.5040 ,   .50,            6.7475 ,EFD_ECO_121515                                                                               
EFD015226816, 10156,  147,141072         ,AP541041  ,151215,          820.1500 ,   .50,            4.1007 ,EFD_ECO_121515                                                                               
EFD015226817, 10225,  726,101842         ,AP541041  ,151215,        65058.3400 ,   .25,          162.6458 ,EFD_ECO_121515                                                                               
EFD015226818, 10225,  726,101843         ,AP541041  ,151215,         1128.9770 ,   .25,            2.8224 ,EFD_ECO_121515                                                                               
EFD015226819, 10225,  163,112017         ,AP541041  ,151215,         4864.3330 ,   .25,           12.1608 ,EFD_ECO_121515                                                                               
EFD015226820, 10225,  163,112036         ,AP541041  ,151215,        26545.5570 ,   .25,           66.3638 ,EFD_ECO_121515                                                                               
EFD015226821, 10225,  163,112039         ,AP541041  ,151215,          839.6220 ,   .25,            2.0990 ,EFD_ECO_121515                                                                               
EFD015226822, 10225,  730,112043         ,AP541041  ,151215,         2962.3170 ,   .25,            7.4057 ,EFD_ECO_121515                                                                               
EFD015226823, 10225,  730,112044         ,AP541041  ,151215,        64616.6240 ,   .25,          161.5415 ,EFD_ECO_121515                                                                               
EFD015226824, 10225,  730,112045         ,AP541041  ,151215,          854.0960 ,   .25,            2.1352 ,EFD_ECO_121515                                                                               
EFD015226825, 10225,  170,112047         ,AP541041  ,151215,         5648.7450 ,   .25,           14.1218 ,EFD_ECO_121515                                                                               
EFD015226826, 10225,  170,112048         ,AP541041  ,151215,          301.4630 ,   .25,             .7536 ,EFD_ECO_121515                                                                               
EFD015226827, 10225,  160,112051         ,AP541041  ,151215,          757.8690 ,   .25,            1.8946 ,EFD_ECO_121515                                                                               
EFD015226828, 10225,  124,112052         ,AP541041  ,151215,        12089.2920 ,   .25,           30.2232 ,EFD_ECO_121515                                                                               
EFD015226829, 10225,  187,112993         ,AP541041  ,151215,        19679.7270 ,   .25,           49.1993 ,EFD_ECO_121515                                                                               
EFD015226830, 10225,  187,112994         ,AP541041  ,151215,       272760.7960 ,   .25,          681.9019 ,EFD_ECO_121515                                                                               
EFD015226831, 10225,  187,112995         ,AP541041  ,151215,         7752.7600 ,   .25,           19.3819 ,EFD_ECO_121515                                                                               
EFD015226832, 10225,  237,117083         ,AP541041  ,151215,         1138.5690 ,   .25,            2.8464 ,EFD_ECO_121515                                                                               
EFD015226833, 10225,  218,117238         ,AP541041  ,151215,        74105.9820 ,   .25,          185.2649 ,EFD_ECO_121515                                                                               
EFD015226834, 10225,  218,117240         ,AP541041  ,151215,        11056.9190 ,   .25,           27.6422 ,EFD_ECO_121515                                                                               
EFD015226835, 10225,  173,122454         ,AP541041  ,151215,         4188.3780 ,   .25,           10.4709 ,EFD_ECO_121515                                                                               
EFD015226836, 10225,  173,122455         ,AP541041  ,151215,          582.0960 ,   .25,            1.4552 ,EFD_ECO_121515                                                                               
EFD015226837, 10225,  235,124363         ,AP541041  ,151215,        34340.6740 ,   .25,           85.8516 ,EFD_ECO_121515                                                                               
EFD015226838, 10225,  240,127527         ,AP541041  ,151215,        12771.1540 ,   .25,           31.9278 ,EFD_ECO_121515                                                                               
EFD015226839, 10225,  240,127528         ,AP541041  ,151215,       161552.7160 ,   .25,          403.8817 ,EFD_ECO_121515                                                                               
EFD015226840, 10225,  240,127529         ,AP541041  ,151215,         1886.9840 ,   .25,            4.7174 ,EFD_ECO_121515                                                                               
EFD015226841, 10225,  160,128344         ,AP541041  ,151215,         7457.5620 ,   .25,           18.6439 ,EFD_ECO_121515                                                                               
EFD015226842, 10225,  124,128935         ,AP541041  ,151215,        17080.2740 ,   .25,           42.7006 ,EFD_ECO_121515                                                                               
EFD015226843, 10225,  237,128947         ,AP541041  ,151215,        30734.1040 ,   .25,           76.8352 ,EFD_ECO_121515                                                                               
EFD015226844, 10225,  854,136972         ,AP541041  ,151215,        39286.9350 ,   .25,           98.2173 ,EFD_ECO_121515                                                                               
EFD015226845, 10225,  854,136973         ,AP541041  ,151215,         3425.1560 ,   .25,            8.5628 ,EFD_ECO_121515                                                                               
EFD015226846, 10225,  841,138427         ,AP541041  ,151215,        50088.7080 ,   .25,          125.2217 ,EFD_ECO_121515                                                                               
EFD015226847, 10225,  841,138428         ,AP541041  ,151215,         2611.2230 ,   .25,            6.5280 ,EFD_ECO_121515                                                                               
EFD015226848, 10225,  251,139116         ,AP541041  ,151215,         9814.1050 ,   .25,           24.5352 ,EFD_ECO_121515                                                                               
EFD015226849, 10225,  251,139117         ,AP541041  ,151215,          435.8830 ,   .25,            1.0897 ,EFD_ECO_121515                                                                               
EFD015226850, 10225,  265,146398         ,AP541041  ,151215,       145404.4710 ,   .25,          363.5111 ,EFD_ECO_121515                                                                               
EFD015226851, 10225,  265,146399         ,AP541041  ,151215,         4989.6000 ,   .25,           12.4740 ,EFD_ECO_121515                                                                               
EFD015226852, 10225,  130,150344         ,AP541041  ,151215,          846.0000 ,   .25,            2.1150 ,EFD_ECO_121515                                                                               
EFD015226853, 10225,  130,150345         ,AP541041  ,151215,       200010.8070 ,   .25,          500.0270 ,EFD_ECO_121515                                                                               
EFD015226854, 10225,  130,150347         ,AP541041  ,151215,        22969.4800 ,   .25,           57.4237 ,EFD_ECO_121515                                                                               
EFD015226855, 10225,  744,150349         ,AP541041  ,151215,         2326.8390 ,   .25,            5.8170 ,EFD_ECO_121515                                                                               
EFD015226856, 10225,  744,150350         ,AP541041  ,151215,        42882.4010 ,   .25,          107.2060 ,EFD_ECO_121515                                                                               
EFD015226857, 10225,  744,150353         ,AP541041  ,151215,         1976.2250 ,   .25,            4.9405 ,EFD_ECO_121515                                                                               
EFD015226858, 10225,  149,150357         ,AP541041  ,151215,       214828.0670 ,   .25,          537.0701 ,EFD_ECO_121515                                                                               
EFD015226859, 10225,  149,150359         ,AP541041  ,151215,        27112.6930 ,   .25,           67.7817 ,EFD_ECO_121515                                                                               
EFD015226860, 10225,  287,150569         ,AP541041  ,151215,        13227.2990 ,   .25,           33.0682 ,EFD_ECO_121515                                                                               
EFD015226861, 10225,  287,150570         ,AP541041  ,151215,        41518.5920 ,   .25,          103.7964 ,EFD_ECO_121515                                                                               
EFD015226862, 10225,  159,154110         ,AP541041  ,151215,        46335.0490 ,   .25,          115.8376 ,EFD_ECO_121515                                                                               
EFD015226863, 10225,  159,154111         ,AP541041  ,151215,        14514.5460 ,   .25,           36.2863 ,EFD_ECO_121515                                                                               
EFD015226864, 10225,  159,154112         ,AP541041  ,151215,          946.8320 ,   .25,            2.3670 ,EFD_ECO_121515                                                                               
EFD015226865, 10225,  300,154297         ,AP541041  ,151215,         5241.4810 ,   .25,           13.1037 ,EFD_ECO_121515                                                                               
EFD015226866, 10225,  300,154298         ,AP541041  ,151215,        62302.8240 ,   .25,          155.7570 ,EFD_ECO_121515                                                                               
EFD015226867, 10225,  300,154299         ,AP541041  ,151215,         1935.7600 ,   .25,            4.8394 ,EFD_ECO_121515                                                                               
EFD015226868, 10225,  293,155627         ,AP541041  ,151215,        77016.4120 ,   .25,          192.5410 ,EFD_ECO_121515                                                                               
EFD015226869, 10225,  293,155628         ,AP541041  ,151215,         1972.9350 ,   .25,            4.9323 ,EFD_ECO_121515                                                                               
EFD015226870, 10225,  269,157381         ,AP541041  ,151215,          899.4300 ,   .25,            2.2485 ,EFD_ECO_121515                                                                               
EFD015226871, 10225,  269,157382         ,AP541041  ,151215,        19605.4080 ,   .25,           49.0135 ,EFD_ECO_121515                                                                               
EFD015226872, 10225,  269,157383         ,AP541041  ,151215,           41.3610 ,   .25,             .1034 ,EFD_ECO_121515                                                                               
EFD015226873, 10225,  160,164889         ,AP541041  ,151215,        11132.4340 ,   .25,           27.8310 ,EFD_ECO_121515                                                                               
EFD015226874, 10225,  187,164894         ,AP541041  ,151215,        64052.8120 ,   .25,          160.1320 ,EFD_ECO_121515                                                                               
EFD015226875, 10225,  240,164898         ,AP541041  ,151215,         2945.3830 ,   .25,            7.3634 ,EFD_ECO_121515                                                                               
EFD015226876, 10225,  251,164899         ,AP541041  ,151215,         4388.3320 ,   .25,           10.9708 ,EFD_ECO_121515                                                                               
EFD015226877, 10225,  287,164901         ,AP541041  ,151215,         5127.3040 ,   .25,           12.8182 ,EFD_ECO_121515                                                                               
EFD015226878, 10225,  854,164911         ,AP541041  ,151215,        14281.7770 ,   .25,           35.7044 ,EFD_ECO_121515                                                                               
EFD015226879, 10225,  269,164912         ,AP541041  ,151215,        18829.9850 ,   .25,           47.0749 ,EFD_ECO_121515                                                                               
EFD015226880, 10225,  293,166944         ,AP541041  ,151215,        17034.9650 ,   .25,           42.5874 ,EFD_ECO_121515                                                                               
EFD015226881, 10225,  310,168116         ,AP541041  ,151215,        13478.3850 ,   .25,           33.6959 ,EFD_ECO_121515                                                                               
