Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD015288457, 14803,  194,143874         ,AP018254  ,151231,        13009.7900 ,  1.00,          130.0979 ,EFD_ECO_123115                                                                               
EFD015288458, 14803,  250,143875         ,AP018254  ,151231,        18743.1900 ,  1.00,          187.4319 ,EFD_ECO_123115                                                                               
EFD015288459, 14803,  261,143876         ,AP018254  ,151231,           10.0300 ,  1.00,             .1003 ,EFD_ECO_123115                                                                               
EFD015288460, 14803,  264,143877         ,AP018254  ,151231,          420.6600 ,  1.00,            4.2066 ,EFD_ECO_123115                                                                               
EFD015288461, 14803,  101,161217         ,AP018254  ,151231,        11158.2400 ,  1.00,          111.5824 ,EFD_ECO_123115                                                                               
EFD015288462, 14803,  102,161218         ,AP018254  ,151231,        36050.9600 ,  1.00,          360.5096 ,EFD_ECO_123115                                                                               
EFD015288463, 14803,  103,161219         ,AP018254  ,151231,        23417.4400 ,  1.00,          234.1744 ,EFD_ECO_123115                                                                               
EFD015288464, 14803,  104,161220         ,AP018254  ,151231,        22453.2200 ,  1.00,          224.5322 ,EFD_ECO_123115                                                                               
EFD015288465, 14803,  105,161221         ,AP018254  ,151231,        25304.3600 ,  1.00,          253.0436 ,EFD_ECO_123115                                                                               
EFD015288466, 14803,  106,161222         ,AP018254  ,151231,        20650.0400 ,  1.00,          206.5004 ,EFD_ECO_123115                                                                               
EFD015288467, 14803,  107,161223         ,AP018254  ,151231,         3645.8600 ,  1.00,           36.4586 ,EFD_ECO_123115                                                                               
EFD015288468, 14803,  108,161224         ,AP018254  ,151231,        20144.1800 ,  1.00,          201.4418 ,EFD_ECO_123115                                                                               
EFD015288469, 14803,  109,161225         ,AP018254  ,151231,        18171.4000 ,  1.00,          181.7140 ,EFD_ECO_123115                                                                               
EFD015288470, 14803,  110,161226         ,AP018254  ,151231,        12426.3200 ,  1.00,          124.2632 ,EFD_ECO_123115                                                                               
EFD015288471, 14803,  111,161227         ,AP018254  ,151231,        22757.0400 ,  1.00,          227.5704 ,EFD_ECO_123115                                                                               
EFD015288472, 14803,  112,161228         ,AP018254  ,151231,        21813.2600 ,  1.00,          218.1326 ,EFD_ECO_123115                                                                               
EFD015288473, 14803,  113,161229         ,AP018254  ,151231,        20132.0600 ,  1.00,          201.3206 ,EFD_ECO_123115                                                                               
EFD015288474, 14803,  115,161230         ,AP018254  ,151231,        29057.3800 ,  1.00,          290.5738 ,EFD_ECO_123115                                                                               
EFD015288475, 14803,  116,161231         ,AP018254  ,151231,        17807.3200 ,  1.00,          178.0732 ,EFD_ECO_123115                                                                               
EFD015288476, 14803,  117,161232         ,AP018254  ,151231,         8659.7800 ,  1.00,           86.5978 ,EFD_ECO_123115                                                                               
EFD015288477, 14803,  118,161233         ,AP018254  ,151231,        18332.5000 ,  1.00,          183.3250 ,EFD_ECO_123115                                                                               
EFD015288478, 14803,  119,161234         ,AP018254  ,151231,        13953.1800 ,  1.00,          139.5318 ,EFD_ECO_123115                                                                               
EFD015288479, 14803,  121,161235         ,AP018254  ,151231,        26263.5400 ,  1.00,          262.6354 ,EFD_ECO_123115                                                                               
EFD015288480, 14803,  122,161236         ,AP018254  ,151231,        28592.0000 ,  1.00,          285.9200 ,EFD_ECO_123115                                                                               
EFD015288481, 14803,  123,161237         ,AP018254  ,151231,        10146.4600 ,  1.00,          101.4646 ,EFD_ECO_123115                                                                               
EFD015288482, 14803,  124,161239         ,AP018254  ,151231,         5239.0000 ,  1.00,           52.3900 ,EFD_ECO_123115                                                                               
EFD015288483, 14803,  125,161240         ,AP018254  ,151231,        22578.7800 ,  1.00,          225.7878 ,EFD_ECO_123115                                                                               
EFD015288484, 14803,  126,161241         ,AP018254  ,151231,         6715.2000 ,  1.00,           67.1520 ,EFD_ECO_123115                                                                               
EFD015288485, 14803,  127,161242         ,AP018254  ,151231,        18567.9000 ,  1.00,          185.6790 ,EFD_ECO_123115                                                                               
EFD015288486, 14803,  130,161243         ,AP018254  ,151231,        11522.6000 ,  1.00,          115.2260 ,EFD_ECO_123115                                                                               
EFD015288487, 14803,  131,161244         ,AP018254  ,151231,         9592.5400 ,  1.00,           95.9254 ,EFD_ECO_123115                                                                               
EFD015288488, 14803,  134,161245         ,AP018254  ,151231,        15431.3800 ,  1.00,          154.3138 ,EFD_ECO_123115                                                                               
EFD015288489, 14803,  135,161246         ,AP018254  ,151231,        20326.4400 ,  1.00,          203.2644 ,EFD_ECO_123115                                                                               
EFD015288490, 14803,  138,161248         ,AP018254  ,151231,        42753.6600 ,  1.00,          427.5366 ,EFD_ECO_123115                                                                               
EFD015288491, 14803,  140,161249         ,AP018254  ,151231,        17980.9800 ,  1.00,          179.8098 ,EFD_ECO_123115                                                                               
EFD015288492, 14803,  141,161250         ,AP018254  ,151231,        21741.8800 ,  1.00,          217.4188 ,EFD_ECO_123115                                                                               
EFD015288493, 14803,  147,161251         ,AP018254  ,151231,        49624.0400 ,  1.00,          496.2404 ,EFD_ECO_123115                                                                               
EFD015288494, 14803,  149,161252         ,AP018254  ,151231,        18345.9600 ,  1.00,          183.4596 ,EFD_ECO_123115                                                                               
EFD015288495, 14803,  150,161253         ,AP018254  ,151231,        15165.6800 ,  1.00,          151.6568 ,EFD_ECO_123115                                                                               
EFD015288496, 14803,  153,161254         ,AP018254  ,151231,         7399.7200 ,  1.00,           73.9972 ,EFD_ECO_123115                                                                               
EFD015288497, 14803,  156,161255         ,AP018254  ,151231,        20857.5400 ,  1.00,          208.5754 ,EFD_ECO_123115                                                                               
EFD015288498, 14803,  158,161256         ,AP018254  ,151231,         8507.7200 ,  1.00,           85.0772 ,EFD_ECO_123115                                                                               
EFD015288499, 14803,  160,161257         ,AP018254  ,151231,        24024.5600 ,  1.00,          240.2456 ,EFD_ECO_123115                                                                               
EFD015288500, 14803,  161,161258         ,AP018254  ,151231,        15201.0800 ,  1.00,          152.0108 ,EFD_ECO_123115                                                                               
EFD015288501, 14803,  162,161259         ,AP018254  ,151231,         7450.4400 ,  1.00,           74.5044 ,EFD_ECO_123115                                                                               
EFD015288502, 14803,  169,161261         ,AP018254  ,151231,         7480.5400 ,  1.00,           74.8054 ,EFD_ECO_123115                                                                               
EFD015288503, 14803,  171,161262         ,AP018254  ,151231,        16573.8400 ,  1.00,          165.7384 ,EFD_ECO_123115                                                                               
EFD015288504, 14803,  179,161263         ,AP018254  ,151231,         4541.7400 ,  1.00,           45.4174 ,EFD_ECO_123115                                                                               
EFD015288505, 14803,  180,161264         ,AP018254  ,151231,         6110.9000 ,  1.00,           61.1090 ,EFD_ECO_123115                                                                               
EFD015288506, 14803,  192,161334         ,AP018254  ,151231,         2646.2400 ,  1.00,           26.4624 ,EFD_ECO_123115                                                                               
EFD015288507, 14803,  246,161335         ,AP018254  ,151231,        14938.2000 ,  1.00,          149.3820 ,EFD_ECO_123115                                                                               
EFD015288508, 14803,  302,161336         ,AP018254  ,151231,         6957.3400 ,  1.00,           69.5734 ,EFD_ECO_123115                                                                               
EFD015288509, 14803,  707,161338         ,AP018254  ,151231,        10340.9200 ,  1.00,          103.4092 ,EFD_ECO_123115                                                                               
EFD015288510, 14803,  713,161341         ,AP018254  ,151231,        15011.1800 ,  1.00,          150.1118 ,EFD_ECO_123115                                                                               
EFD015288511, 14803,  717,161342         ,AP018254  ,151231,        16513.9400 ,  1.00,          165.1394 ,EFD_ECO_123115                                                                               
EFD015288512, 14803,  726,161348         ,AP018254  ,151231,        19049.2400 ,  1.00,          190.4924 ,EFD_ECO_123115                                                                               
EFD015288513, 14803,  731,161349         ,AP018254  ,151231,        14870.3200 ,  1.00,          148.7032 ,EFD_ECO_123115                                                                               
EFD015288514, 14803,  821,161352         ,AP018254  ,151231,         9615.3600 ,  1.00,           96.1536 ,EFD_ECO_123115                                                                               
EFD015288515, 14803,  825,161353         ,AP018254  ,151231,         6090.7200 ,  1.00,           60.9072 ,EFD_ECO_123115                                                                               
EFD015288516, 14803,  830,161354         ,AP018254  ,151231,        15445.1200 ,  1.00,          154.4512 ,EFD_ECO_123115                                                                               
EFD015288517, 14803,  177,165167         ,AP018254  ,151231,        18029.0000 ,  1.00,          180.2900 ,EFD_ECO_123115                                                                               
EFD015288518, 14803,  237,165168         ,AP018254  ,151231,        17297.3000 ,  1.00,          172.9730 ,EFD_ECO_123115                                                                               
