Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014673029, 10368,  857,171550         ,AP104362  ,151231,         9563.1000 ,  2.00,          191.2620 ,EFD_ECO_123115                                                                               
EFD014673030, 10368,  858,171551         ,AP104362  ,151231,        13054.7900 ,  2.00,          261.0958 ,EFD_ECO_123115                                                                               
EFD014673031, 10368,  861,171552         ,AP104362  ,151231,        43484.1400 ,  2.00,          869.6828 ,EFD_ECO_123115                                                                               
EFD014673032, 10368,  856,171554         ,AP104362  ,151231,          305.4400 ,  2.00,            6.1088 ,EFD_ECO_123115                                                                               
EFD014673033, 18564,  863,169041         ,AP104362  ,151231,        42746.3330 ,   .75,          320.5974 ,EFD_ECO_123115                                                                               
EFD014673034, 12920,  861,165128         ,AP104362  ,151231,           28.5000 ,   .25,             .0712 ,EFD_ECO_123115                                                                               
EFD014673035, 12920,  863,165130         ,AP104362  ,151231,        64818.7500 ,   .25,          162.0468 ,EFD_ECO_123115                                                                               
EFD014673036, 10088,  861,167265         ,AP104362  ,151231,         9606.5650 ,   .25,           24.0164 ,EFD_ECO_123115                                                                               
EFD014673037, 10088,  861,171334         ,AP104362  ,151231,        10044.3590 ,   .25,           25.1108 ,EFD_ECO_123115                                                                               
EFD014673038, 11460,  861,171805         ,AP104362  ,151231,        30481.5390 ,   .50,          152.4076 ,EFD_ECO_123115                                                                               
EFD014673039, 10762,  861,171322         ,AP104362  ,151231,         9639.0000 ,  1.00,           96.3900 ,EFD_ECO_123115                                                                               
EFD014673040, 13481,  861,171802         ,AP104362  ,151231,         4743.7500 ,   .50,           23.7187 ,EFD_ECO_123115                                                                               
EFD014673041, 10933,  860,171719         ,AP104362  ,151231,         3406.4800 ,   .18,            6.1316 ,EFD_ECO_123115                                                                               
EFD014673042, 10933,  857,171866         ,AP104362  ,151231,       246094.6120 ,   .18,          442.9703 ,EFD_ECO_123115                                                                               
EFD014673043, 10933,  859,171867         ,AP104362  ,151231,       221599.6760 ,   .18,          398.8794 ,EFD_ECO_123115                                                                               
EFD014673044, 10933,  860,171868         ,AP104362  ,151231,       261238.4960 ,   .18,          470.2292 ,EFD_ECO_123115                                                                               
EFD014673045, 10933,  861,171869         ,AP104362  ,151231,       168015.0900 ,   .18,          302.4271 ,EFD_ECO_123115                                                                               
