Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014906016, 17727,  279,163467         ,AP262111  ,151031,          272.9600 ,   .25,             .6824 ,EFD_ECO_103115                                                                               
EFD014906017, 17727,  103,163556         ,AP262111  ,151031,        65974.8220 ,   .25,          164.9370 ,EFD_ECO_103115                                                                               
EFD014906018, 17727,  114,163559         ,AP262111  ,151031,        63360.0940 ,   .25,          158.4002 ,EFD_ECO_103115                                                                               
EFD014906019, 17727,  121,163561         ,AP262111  ,151031,        75724.2950 ,   .25,          189.3107 ,EFD_ECO_103115                                                                               
EFD014906020, 17727,  103,163562         ,AP262111  ,151031,        21808.3970 ,   .25,           54.5209 ,EFD_ECO_103115                                                                               
EFD014906021, 17727,  129,163564         ,AP262111  ,151031,        53386.3870 ,   .25,          133.4659 ,EFD_ECO_103115                                                                               
EFD014906022, 17727,  134,163566         ,AP262111  ,151031,          318.4220 ,   .25,             .7960 ,EFD_ECO_103115                                                                               
EFD014906023, 17727,  166,163567         ,AP262111  ,151031,        49070.2250 ,   .25,          122.6755 ,EFD_ECO_103115                                                                               
EFD014906024, 17727,  185,163569         ,AP262111  ,151031,        18113.9340 ,   .25,           45.2848 ,EFD_ECO_103115                                                                               
EFD014906025, 17727,  114,163575         ,AP262111  ,151031,        28020.6870 ,   .25,           70.0517 ,EFD_ECO_103115                                                                               
EFD014906026, 17727,  283,163578         ,AP262111  ,151031,        20875.7950 ,   .25,           52.1894 ,EFD_ECO_103115                                                                               
EFD014906027, 17727,  121,163581         ,AP262111  ,151031,        71726.4080 ,   .25,          179.3160 ,EFD_ECO_103115                                                                               
EFD014906028, 17727,  709,163582         ,AP262111  ,151031,        35751.3010 ,   .25,           89.3782 ,EFD_ECO_103115                                                                               
EFD014906029, 17727,  129,163583         ,AP262111  ,151031,        50645.9480 ,   .25,          126.6148 ,EFD_ECO_103115                                                                               
EFD014906030, 17727,  106,163584         ,AP262111  ,151031,        99999.6740 ,   .25,          249.9991 ,EFD_ECO_103115                                                                               
