Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014908248, 14803,  194,143874         ,AP262115  ,151031,         4855.1600 ,  1.00,           48.5516 ,EFD_ECO_103115                                                                               
EFD014908249, 14803,  250,143875         ,AP262115  ,151031,        17055.3700 ,  1.00,          170.5537 ,EFD_ECO_103115                                                                               
EFD014908250, 14803,  264,143877         ,AP262115  ,151031,          437.4400 ,  1.00,            4.3744 ,EFD_ECO_103115                                                                               
EFD014908251, 14803,  101,161217         ,AP262115  ,151031,        10316.9600 ,  1.00,          103.1696 ,EFD_ECO_103115                                                                               
EFD014908252, 14803,  102,161218         ,AP262115  ,151031,        23462.1200 ,  1.00,          234.6212 ,EFD_ECO_103115                                                                               
EFD014908253, 14803,  103,161219         ,AP262115  ,151031,        12034.1400 ,  1.00,          120.3414 ,EFD_ECO_103115                                                                               
EFD014908254, 14803,  104,161220         ,AP262115  ,151031,        11746.4600 ,  1.00,          117.4646 ,EFD_ECO_103115                                                                               
EFD014908255, 14803,  105,161221         ,AP262115  ,151031,        14482.7200 ,  1.00,          144.8272 ,EFD_ECO_103115                                                                               
EFD014908256, 14803,  106,161222         ,AP262115  ,151031,        13516.5200 ,  1.00,          135.1652 ,EFD_ECO_103115                                                                               
EFD014908257, 14803,  107,161223         ,AP262115  ,151031,         6462.6400 ,  1.00,           64.6264 ,EFD_ECO_103115                                                                               
EFD014908258, 14803,  108,161224         ,AP262115  ,151031,        22415.8800 ,  1.00,          224.1588 ,EFD_ECO_103115                                                                               
EFD014908259, 14803,  109,161225         ,AP262115  ,151031,        10318.6600 ,  1.00,          103.1866 ,EFD_ECO_103115                                                                               
EFD014908260, 14803,  110,161226         ,AP262115  ,151031,        11537.6600 ,  1.00,          115.3766 ,EFD_ECO_103115                                                                               
EFD014908261, 14803,  111,161227         ,AP262115  ,151031,        18622.3000 ,  1.00,          186.2230 ,EFD_ECO_103115                                                                               
EFD014908262, 14803,  112,161228         ,AP262115  ,151031,        14506.3400 ,  1.00,          145.0634 ,EFD_ECO_103115                                                                               
EFD014908263, 14803,  113,161229         ,AP262115  ,151031,        13873.9800 ,  1.00,          138.7398 ,EFD_ECO_103115                                                                               
EFD014908264, 14803,  115,161230         ,AP262115  ,151031,        23840.8200 ,  1.00,          238.4082 ,EFD_ECO_103115                                                                               
EFD014908265, 14803,  116,161231         ,AP262115  ,151031,        11009.4600 ,  1.00,          110.0946 ,EFD_ECO_103115                                                                               
EFD014908266, 14803,  117,161232         ,AP262115  ,151031,         7091.7200 ,  1.00,           70.9172 ,EFD_ECO_103115                                                                               
EFD014908267, 14803,  118,161233         ,AP262115  ,151031,        14321.8000 ,  1.00,          143.2180 ,EFD_ECO_103115                                                                               
EFD014908268, 14803,  119,161234         ,AP262115  ,151031,         7282.8800 ,  1.00,           72.8288 ,EFD_ECO_103115                                                                               
EFD014908269, 14803,  121,161235         ,AP262115  ,151031,        19779.7800 ,  1.00,          197.7978 ,EFD_ECO_103115                                                                               
EFD014908270, 14803,  122,161236         ,AP262115  ,151031,        20648.1200 ,  1.00,          206.4812 ,EFD_ECO_103115                                                                               
EFD014908271, 14803,  123,161237         ,AP262115  ,151031,         7074.7800 ,  1.00,           70.7478 ,EFD_ECO_103115                                                                               
EFD014908272, 14803,  124,161239         ,AP262115  ,151031,         3973.1200 ,  1.00,           39.7312 ,EFD_ECO_103115                                                                               
EFD014908273, 14803,  125,161240         ,AP262115  ,151031,        19526.9400 ,  1.00,          195.2694 ,EFD_ECO_103115                                                                               
EFD014908274, 14803,  126,161241         ,AP262115  ,151031,         3860.0800 ,  1.00,           38.6008 ,EFD_ECO_103115                                                                               
EFD014908275, 14803,  127,161242         ,AP262115  ,151031,        14147.3000 ,  1.00,          141.4730 ,EFD_ECO_103115                                                                               
EFD014908276, 14803,  130,161243         ,AP262115  ,151031,         9769.4600 ,  1.00,           97.6946 ,EFD_ECO_103115                                                                               
EFD014908277, 14803,  131,161244         ,AP262115  ,151031,         7119.4000 ,  1.00,           71.1940 ,EFD_ECO_103115                                                                               
EFD014908278, 14803,  134,161245         ,AP262115  ,151031,         9716.2200 ,  1.00,           97.1622 ,EFD_ECO_103115                                                                               
EFD014908279, 14803,  135,161246         ,AP262115  ,151031,        17849.8000 ,  1.00,          178.4980 ,EFD_ECO_103115                                                                               
EFD014908280, 14803,  138,161248         ,AP262115  ,151031,        30129.9000 ,  1.00,          301.2990 ,EFD_ECO_103115                                                                               
EFD014908281, 14803,  140,161249         ,AP262115  ,151031,        19208.7200 ,  1.00,          192.0872 ,EFD_ECO_103115                                                                               
EFD014908282, 14803,  141,161250         ,AP262115  ,151031,        24490.5800 ,  1.00,          244.9058 ,EFD_ECO_103115                                                                               
EFD014908283, 14803,  147,161251         ,AP262115  ,151031,        34551.9000 ,  1.00,          345.5190 ,EFD_ECO_103115                                                                               
EFD014908284, 14803,  149,161252         ,AP262115  ,151031,        14310.1400 ,  1.00,          143.1014 ,EFD_ECO_103115                                                                               
EFD014908285, 14803,  150,161253         ,AP262115  ,151031,        13294.8000 ,  1.00,          132.9480 ,EFD_ECO_103115                                                                               
EFD014908286, 14803,  153,161254         ,AP262115  ,151031,         7481.3400 ,  1.00,           74.8134 ,EFD_ECO_103115                                                                               
EFD014908287, 14803,  156,161255         ,AP262115  ,151031,         9503.7600 ,  1.00,           95.0376 ,EFD_ECO_103115                                                                               
EFD014908288, 14803,  158,161256         ,AP262115  ,151031,         9913.8200 ,  1.00,           99.1382 ,EFD_ECO_103115                                                                               
EFD014908289, 14803,  160,161257         ,AP262115  ,151031,        15598.0000 ,  1.00,          155.9800 ,EFD_ECO_103115                                                                               
EFD014908290, 14803,  161,161258         ,AP262115  ,151031,        13411.2000 ,  1.00,          134.1120 ,EFD_ECO_103115                                                                               
EFD014908291, 14803,  162,161259         ,AP262115  ,151031,         4941.2600 ,  1.00,           49.4126 ,EFD_ECO_103115                                                                               
EFD014908292, 14803,  169,161261         ,AP262115  ,151031,         6527.5000 ,  1.00,           65.2750 ,EFD_ECO_103115                                                                               
EFD014908293, 14803,  171,161262         ,AP262115  ,151031,        16520.6000 ,  1.00,          165.2060 ,EFD_ECO_103115                                                                               
EFD014908294, 14803,  179,161263         ,AP262115  ,151031,         3729.1800 ,  1.00,           37.2918 ,EFD_ECO_103115                                                                               
