Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014879364, 17727,  103,163556         ,AP262089  ,151015,        70988.5130 ,   .25,          177.4712 ,EFD_ECO_101515                                                                               
EFD014879365, 17727,  114,163559         ,AP262089  ,151015,        61985.3520 ,   .25,          154.9633 ,EFD_ECO_101515                                                                               
EFD014879366, 17727,  121,163561         ,AP262089  ,151015,        80239.6110 ,   .25,          200.5990 ,EFD_ECO_101515                                                                               
EFD014879367, 17727,  103,163562         ,AP262089  ,151015,        45544.2620 ,   .25,          113.8606 ,EFD_ECO_101515                                                                               
EFD014879368, 17727,  129,163564         ,AP262089  ,151015,        53272.1100 ,   .25,          133.1802 ,EFD_ECO_101515                                                                               
EFD014879369, 17727,  134,163566         ,AP262089  ,151015,         2527.0680 ,   .25,            6.3176 ,EFD_ECO_101515                                                                               
EFD014879370, 17727,  166,163567         ,AP262089  ,151015,        53660.7780 ,   .25,          134.1519 ,EFD_ECO_101515                                                                               
EFD014879371, 17727,  185,163569         ,AP262089  ,151015,        17488.1940 ,   .25,           43.7204 ,EFD_ECO_101515                                                                               
EFD014879372, 17727,  186,163570         ,AP262089  ,151015,        79347.3200 ,   .25,          198.3683 ,EFD_ECO_101515                                                                               
EFD014879373, 17727,  270,163574         ,AP262089  ,151015,        14062.0670 ,   .25,           35.1551 ,EFD_ECO_101515                                                                               
EFD014879374, 17727,  114,163575         ,AP262089  ,151015,        24087.2180 ,   .25,           60.2180 ,EFD_ECO_101515                                                                               
EFD014879375, 17727,  283,163578         ,AP262089  ,151015,        21502.9890 ,   .25,           53.7574 ,EFD_ECO_101515                                                                               
EFD014879376, 17727,  285,163579         ,AP262089  ,151015,          236.6720 ,   .25,             .5916 ,EFD_ECO_101515                                                                               
EFD014879377, 17727,  121,163581         ,AP262089  ,151015,        69335.3780 ,   .25,          173.3384 ,EFD_ECO_101515                                                                               
EFD014879378, 17727,  709,163582         ,AP262089  ,151015,        53103.0170 ,   .25,          132.7575 ,EFD_ECO_101515                                                                               
EFD014879379, 17727,  129,163583         ,AP262089  ,151015,        56158.0540 ,   .25,          140.3951 ,EFD_ECO_101515                                                                               
EFD014879380, 17727,  106,163584         ,AP262089  ,151015,       120771.7100 ,   .25,          301.9292 ,EFD_ECO_101515                                                                               
EFD014879381, 17727,  134,163585         ,AP262089  ,151015,         6573.2160 ,   .25,           16.4330 ,EFD_ECO_101515                                                                               
EFD014879382, 17727,  711,163586         ,AP262089  ,151015,          914.8980 ,   .25,            2.2872 ,EFD_ECO_101515                                                                               
EFD014879383, 17727,  112,163587         ,AP262089  ,151015,       158492.5850 ,   .25,          396.2314 ,EFD_ECO_101515                                                                               
EFD014879384, 17727,  116,163588         ,AP262089  ,151015,       156914.3730 ,   .25,          392.2859 ,EFD_ECO_101515                                                                               
EFD014879385, 17727,  713,163590         ,AP262089  ,151015,        33208.6540 ,   .25,           83.0216 ,EFD_ECO_101515                                                                               
