Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014891179, 17727,  103,163556         ,AP262099  ,151022,        61447.6960 ,   .25,          153.6192 ,EFD_ECO_102215                                                                               
EFD014891180, 17727,  114,163559         ,AP262099  ,151022,        57292.7420 ,   .25,          143.2318 ,EFD_ECO_102215                                                                               
EFD014891181, 17727,  121,163561         ,AP262099  ,151022,        84429.6060 ,   .25,          211.0740 ,EFD_ECO_102215                                                                               
EFD014891182, 17727,  103,163562         ,AP262099  ,151022,        28747.1780 ,   .25,           71.8679 ,EFD_ECO_102215                                                                               
EFD014891183, 17727,  129,163564         ,AP262099  ,151022,        53901.7610 ,   .25,          134.7544 ,EFD_ECO_102215                                                                               
EFD014891184, 17727,  134,163566         ,AP262099  ,151022,          504.3250 ,   .25,            1.2608 ,EFD_ECO_102215                                                                               
EFD014891185, 17727,  166,163567         ,AP262099  ,151022,        46881.3530 ,   .25,          117.2033 ,EFD_ECO_102215                                                                               
EFD014891186, 17727,  185,163569         ,AP262099  ,151022,        21816.7130 ,   .25,           54.5417 ,EFD_ECO_102215                                                                               
EFD014891187, 17727,  186,163570         ,AP262099  ,151022,          424.8550 ,   .25,            1.0621 ,EFD_ECO_102215                                                                               
EFD014891188, 17727,  270,163574         ,AP262099  ,151022,          258.1700 ,   .25,             .6454 ,EFD_ECO_102215                                                                               
EFD014891189, 17727,  114,163575         ,AP262099  ,151022,        18833.6120 ,   .25,           47.0840 ,EFD_ECO_102215                                                                               
EFD014891190, 17727,  283,163578         ,AP262099  ,151022,        21243.2890 ,   .25,           53.1082 ,EFD_ECO_102215                                                                               
EFD014891191, 17727,  285,163579         ,AP262099  ,151022,           66.7220 ,   .25,             .1668 ,EFD_ECO_102215                                                                               
EFD014891192, 17727,  121,163581         ,AP262099  ,151022,        48876.0160 ,   .25,          122.1900 ,EFD_ECO_102215                                                                               
EFD014891193, 17727,  709,163582         ,AP262099  ,151022,        44385.1910 ,   .25,          110.9629 ,EFD_ECO_102215                                                                               
EFD014891194, 17727,  129,163583         ,AP262099  ,151022,        43229.5300 ,   .25,          108.0738 ,EFD_ECO_102215                                                                               
EFD014891195, 17727,  106,163584         ,AP262099  ,151022,       100264.1820 ,   .25,          250.6604 ,EFD_ECO_102215                                                                               
EFD014891196, 17727,  134,163585         ,AP262099  ,151022,         1203.4000 ,   .25,            3.0085 ,EFD_ECO_102215                                                                               
EFD014891197, 17727,  711,163586         ,AP262099  ,151022,          161.8630 ,   .25,             .4046 ,EFD_ECO_102215                                                                               
EFD014891198, 17727,  112,163587         ,AP262099  ,151022,       133219.0020 ,   .25,          333.0475 ,EFD_ECO_102215                                                                               
EFD014891199, 17727,  116,163588         ,AP262099  ,151022,       134177.7260 ,   .25,          335.4443 ,EFD_ECO_102215                                                                               
EFD014891200, 17727,  713,163590         ,AP262099  ,151022,        30294.0350 ,   .25,           75.7350 ,EFD_ECO_102215                                                                               
EFD014891201, 17727,  125,163591         ,AP262099  ,151022,         2647.7570 ,   .25,            6.6193 ,EFD_ECO_102215                                                                               
EFD014891202, 17727,  265,163595         ,AP262099  ,151022,       126795.0520 ,   .25,          316.9876 ,EFD_ECO_102215                                                                               
EFD014891203, 17727,  166,163598         ,AP262099  ,151022,        23438.4700 ,   .25,           58.5961 ,EFD_ECO_102215                                                                               
EFD014891204, 17727,  279,163600         ,AP262099  ,151022,         4318.4560 ,   .25,           10.7961 ,EFD_ECO_102215                                                                               
EFD014891205, 17727,  728,163601         ,AP262099  ,151022,        18739.4740 ,   .25,           46.8486 ,EFD_ECO_102215                                                                               
EFD014891206, 17727,  849,163602         ,AP262099  ,151022,          185.4600 ,   .25,             .4636 ,EFD_ECO_102215                                                                               
EFD014891207, 17727,  701,163603         ,AP262099  ,151022,       172362.6410 ,   .25,          430.9066 ,EFD_ECO_102215                                                                               
EFD014891208, 17727,  731,163604         ,AP262099  ,151022,        31662.7600 ,   .25,           79.1569 ,EFD_ECO_102215                                                                               
EFD014891209, 17727,  848,163606         ,AP262099  ,151022,          228.8000 ,   .25,             .5720 ,EFD_ECO_102215                                                                               
EFD014891210, 17727,  706,163607         ,AP262099  ,151022,       177937.0210 ,   .25,          444.8425 ,EFD_ECO_102215                                                                               
EFD014891211, 17727,  830,163609         ,AP262099  ,151022,         7676.9330 ,   .25,           19.1923 ,EFD_ECO_102215                                                                               
EFD014891212, 17727,  717,163610         ,AP262099  ,151022,       248957.3470 ,   .25,          622.3933 ,EFD_ECO_102215                                                                               
EFD014891213, 17727,  822,163611         ,AP262099  ,151022,           58.2130 ,   .25,             .1455 ,EFD_ECO_102215                                                                               
EFD014891214, 17727,  823,163612         ,AP262099  ,151022,           68.5000 ,   .25,             .1712 ,EFD_ECO_102215                                                                               
EFD014891215, 17727,  822,163613         ,AP262099  ,151022,          460.4690 ,   .25,            1.1511 ,EFD_ECO_102215                                                                               
EFD014891216, 17727,  823,163614         ,AP262099  ,151022,           67.4530 ,   .25,             .1686 ,EFD_ECO_102215                                                                               
EFD014891217, 17727,  840,163615         ,AP262099  ,151022,          648.3220 ,   .25,            1.6208 ,EFD_ECO_102215                                                                               
EFD014891218, 17727,  732,163616         ,AP262099  ,151022,          996.7320 ,   .25,            2.4918 ,EFD_ECO_102215                                                                               
EFD014891219, 17727,  731,163617         ,AP262099  ,151022,        12961.8410 ,   .25,           32.4046 ,EFD_ECO_102215                                                                               
EFD014891220, 17727,  830,163618         ,AP262099  ,151022,        18948.1250 ,   .25,           47.3703 ,EFD_ECO_102215                                                                               
EFD014891221, 17727,  728,163619         ,AP262099  ,151022,        13523.4000 ,   .25,           33.8085 ,EFD_ECO_102215                                                                               
EFD014891222, 17727,  185,163620         ,AP262099  ,151022,        16236.5120 ,   .25,           40.5912 ,EFD_ECO_102215                                                                               
EFD014891223, 17727,  716,163622         ,AP262099  ,151022,          149.6000 ,   .25,             .3740 ,EFD_ECO_102215                                                                               
EFD014891224, 17727,  848,163623         ,AP262099  ,151022,           84.4010 ,   .25,             .2110 ,EFD_ECO_102215                                                                               
EFD014891225, 17727,  713,163624         ,AP262099  ,151022,        10328.3130 ,   .25,           25.8207 ,EFD_ECO_102215                                                                               
EFD014891226, 17727,  711,163625         ,AP262099  ,151022,           62.7090 ,   .25,             .1567 ,EFD_ECO_102215                                                                               
EFD014891227, 17727,  709,163627         ,AP262099  ,151022,        13527.7230 ,   .25,           33.8193 ,EFD_ECO_102215                                                                               
EFD014891228, 17727,  283,163630         ,AP262099  ,151022,        14864.9480 ,   .25,           37.1623 ,EFD_ECO_102215                                                                               
EFD014891229, 17727,  186,163664         ,AP262099  ,151022,         1082.1720 ,   .25,            2.7054 ,EFD_ECO_102215                                                                               
EFD014891230, 10156,  101,141048         ,AP262099  ,151022,         2122.2060 ,   .50,           10.6110 ,EFD_ECO_102215                                                                               
EFD014891231, 10156,  102,141049         ,AP262099  ,151022,         3278.0250 ,   .50,           16.3901 ,EFD_ECO_102215                                                                               
EFD014891232, 10156,  106,141051         ,AP262099  ,151022,         6337.3420 ,   .50,           31.6867 ,EFD_ECO_102215                                                                               
EFD014891233, 10156,  108,141052         ,AP262099  ,151022,         4512.5980 ,   .50,           22.5629 ,EFD_ECO_102215                                                                               
EFD014891234, 10156,  109,141053         ,AP262099  ,151022,         4099.6720 ,   .50,           20.4983 ,EFD_ECO_102215                                                                               
EFD014891235, 10156,  115,141058         ,AP262099  ,151022,         5312.9550 ,   .50,           26.5647 ,EFD_ECO_102215                                                                               
EFD014891236, 10156,  116,141059         ,AP262099  ,151022,         4344.7390 ,   .50,           21.7236 ,EFD_ECO_102215                                                                               
EFD014891237, 10156,  118,141060         ,AP262099  ,151022,         2258.1960 ,   .50,           11.2909 ,EFD_ECO_102215                                                                               
EFD014891238, 10156,  119,141061         ,AP262099  ,151022,         7256.8420 ,   .50,           36.2842 ,EFD_ECO_102215                                                                               
EFD014891239, 10156,  121,141062         ,AP262099  ,151022,         4582.8970 ,   .50,           22.9144 ,EFD_ECO_102215                                                                               
EFD014891240, 10156,  122,141063         ,AP262099  ,151022,         4428.2980 ,   .50,           22.1414 ,EFD_ECO_102215                                                                               
