Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014713707, 17727,  134,163462         ,AP333367  ,150707,         2473.2400 ,   .25,            6.1831 ,EFD_ECO_070715                                                                               
EFD014713708, 17727,  166,163464         ,AP333367  ,150707,         2473.3600 ,   .25,            6.1834 ,EFD_ECO_070715                                                                               
EFD014713709, 17727,  279,163467         ,AP333367  ,150707,         2309.4000 ,   .25,            5.7735 ,EFD_ECO_070715                                                                               
EFD014713710, 17727,  701,163470         ,AP333367  ,150707,         1444.4800 ,   .25,            3.6112 ,EFD_ECO_070715                                                                               
EFD014713711, 17727,  823,163474         ,AP333367  ,150707,          457.6800 ,   .25,            1.1442 ,EFD_ECO_070715                                                                               
EFD014713712, 17727,  732,163475         ,AP333367  ,150707,          407.2800 ,   .25,            1.0182 ,EFD_ECO_070715                                                                               
EFD014713713, 17727,  840,163477         ,AP333367  ,150707,         1238.7200 ,   .25,            3.0968 ,EFD_ECO_070715                                                                               
EFD014713714, 17727,  103,163556         ,AP333367  ,150707,        66505.0830 ,   .25,          166.2627 ,EFD_ECO_070715                                                                               
EFD014713715, 17727,  114,163559         ,AP333367  ,150707,        39024.5490 ,   .25,           97.5613 ,EFD_ECO_070715                                                                               
EFD014713716, 17727,  121,163561         ,AP333367  ,150707,        68934.2320 ,   .25,          172.3355 ,EFD_ECO_070715                                                                               
EFD014713717, 17727,  103,163562         ,AP333367  ,150707,        45098.6950 ,   .25,          112.7467 ,EFD_ECO_070715                                                                               
EFD014713718, 17727,  129,163564         ,AP333367  ,150707,        58496.6290 ,   .25,          146.2415 ,EFD_ECO_070715                                                                               
EFD014713719, 17727,  134,163566         ,AP333367  ,150707,       104061.3550 ,   .25,          260.1533 ,EFD_ECO_070715                                                                               
EFD014713720, 17727,  166,163567         ,AP333367  ,150707,        51891.9070 ,   .25,          129.7297 ,EFD_ECO_070715                                                                               
EFD014713721, 17727,  185,163569         ,AP333367  ,150707,        20650.4390 ,   .25,           51.6260 ,EFD_ECO_070715                                                                               
