Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014771159, 14803,  194,143874         ,AP209208  ,150731,         3990.6800 ,  1.00,           39.9068 ,EFD_ECO_073115                                                                               
EFD014771160, 14803,  250,143875         ,AP209208  ,150731,        13011.5600 ,  1.00,          130.1156 ,EFD_ECO_073115                                                                               
EFD014771161, 14803,  264,143877         ,AP209208  ,150731,          557.3200 ,  1.00,            5.5732 ,EFD_ECO_073115                                                                               
EFD014771162, 14803,  851,144810         ,AP209208  ,150731,          841.1000 ,  1.00,            8.4110 ,EFD_ECO_073115                                                                               
EFD014771163, 14803,  101,161217         ,AP209208  ,150731,         8389.0600 ,  1.00,           83.8906 ,EFD_ECO_073115                                                                               
EFD014771164, 14803,  102,161218         ,AP209208  ,150731,        19913.4000 ,  1.00,          199.1340 ,EFD_ECO_073115                                                                               
EFD014771165, 14803,  103,161219         ,AP209208  ,150731,        13350.3800 ,  1.00,          133.5038 ,EFD_ECO_073115                                                                               
EFD014771166, 14803,  104,161220         ,AP209208  ,150731,        11920.0200 ,  1.00,          119.2002 ,EFD_ECO_073115                                                                               
EFD014771167, 14803,  105,161221         ,AP209208  ,150731,         8717.6000 ,  1.00,           87.1760 ,EFD_ECO_073115                                                                               
EFD014771168, 14803,  106,161222         ,AP209208  ,150731,        10063.8800 ,  1.00,          100.6388 ,EFD_ECO_073115                                                                               
EFD014771169, 14803,  107,161223         ,AP209208  ,150731,         4149.0200 ,  1.00,           41.4902 ,EFD_ECO_073115                                                                               
EFD014771170, 14803,  108,161224         ,AP209208  ,150731,        14905.3800 ,  1.00,          149.0538 ,EFD_ECO_073115                                                                               
EFD014771171, 14803,  109,161225         ,AP209208  ,150731,         8108.8800 ,  1.00,           81.0888 ,EFD_ECO_073115                                                                               
EFD014771172, 14803,  110,161226         ,AP209208  ,150731,        12036.6600 ,  1.00,          120.3666 ,EFD_ECO_073115                                                                               
EFD014771173, 14803,  111,161227         ,AP209208  ,150731,        14040.4400 ,  1.00,          140.4044 ,EFD_ECO_073115                                                                               
EFD014771174, 14803,  112,161228         ,AP209208  ,150731,        12990.1800 ,  1.00,          129.9018 ,EFD_ECO_073115                                                                               
EFD014771175, 14803,  113,161229         ,AP209208  ,150731,        18304.5400 ,  1.00,          183.0454 ,EFD_ECO_073115                                                                               
