Inv Number,Ven Code,Ven Name,Store,Str Name,PO Number,RCR Number,RCR Date,RCR Amount,EFD Rate,EFD Amount,EFD Notes                                                                                      
EFD014667038,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000022208,0000016867,151008,        33751.0032 ,   .35,          118.1285 ,EFD_EDI_101515                                       
EFD014667038,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000022670,0000016866,151008,        13052.9352 ,   .35,           45.6853 ,EFD_EDI_101515                                       
EFD014667038,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000024827,0000017475,151010,        13497.1094 ,   .35,           47.2399 ,EFD_EDI_101515                                       
EFD014667039,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000018552,0000016128,151005,         1901.1960 ,   .35,            6.6542 ,EFD_EDI_101515                                       
EFD014667039,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000020880,0000016129,151005,         5191.4328 ,   .35,           18.1700 ,EFD_EDI_101515                                       
EFD014667039,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000022209,0000016132,151005,        23825.0016 ,   .35,           83.3875 ,EFD_EDI_101515                                       
EFD014667039,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000022223,0000016130,151005,        10281.9840 ,   .35,           35.9869 ,EFD_EDI_101515                                       
EFD014667039,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000022671,0000016131,151005,         2107.1552 ,   .35,            7.3750 ,EFD_EDI_101515                                       
EFD014667040,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000022210,0000017207,151009,        21809.0040 ,   .35,           76.3315 ,EFD_EDI_101515                                       
EFD014667040,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000022672,0000017206,151009,         8289.4410 ,   .35,           29.0130 ,EFD_EDI_101515                                       
EFD014667040,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000024829,0000017205,151009,         6235.2780 ,   .35,           21.8235 ,EFD_EDI_101515                                       
EFD014667041,010009,ABSOLUTE SALES CORPORATION         ,00862,NEBSSCR ,0000022211,0000016885,151008,        18606.0000 ,   .35,           65.1210 ,EFD_EDI_101515                                       
EFD014667041,010009,ABSOLUTE SALES CORPORATION         ,00862,NEBSSCR ,0000022673,0000016886,151008,         5057.4480 ,   .35,           17.7011 ,EFD_EDI_101515                                       
EFD014667042,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000020883,0000018021,151013,         6168.7530 ,   .35,           21.5906 ,EFD_EDI_101515                                       
EFD014667042,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000022187,0000018020,151013,        35807.5020 ,   .35,          125.3263 ,EFD_EDI_101515                                       
EFD014667042,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000022674,0000018024,151013,        12586.9878 ,   .35,           44.0545 ,EFD_EDI_101515                                       
EFD014667042,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000024831,0000018023,151013,         5581.2504 ,   .35,           19.5344 ,EFD_EDI_101515                                       
EFD014667043,010013,ACS MFG. CORP.                     ,00855,NESUP   ,0000022486,0000018324,151014,        12997.1520 ,  1.00,          129.9715 ,EFD_EDI_101515                                       
EFD014667043,010013,ACS MFG. CORP.                     ,00855,NESUP   ,0000022595,0000018325,151014,        35350.5600 ,  1.00,          353.5056 ,EFD_EDI_101515                                       
EFD014667044,010013,ACS MFG. CORP.                     ,00856,NENEM   ,0000018653,0000015227,151001,        20765.8080 ,  1.00,          207.6581 ,EFD_EDI_101515                                       
EFD014667044,010013,ACS MFG. CORP.                     ,00856,NENEM   ,0000018685,0000015226,151001,        29968.5960 ,  1.00,          299.6860 ,EFD_EDI_101515                                       
EFD014667044,010013,ACS MFG. CORP.                     ,00856,NENEM   ,0000022487,0000018398,151014,         2010.9600 ,  1.00,           20.1096 ,EFD_EDI_101515                                       
EFD014667044,010013,ACS MFG. CORP.                     ,00856,NENEM   ,0000022596,0000018400,151014,         5694.1920 ,  1.00,           56.9419 ,EFD_EDI_101515                                       
EFD014667045,010013,ACS MFG. CORP.                     ,00858,NESSA   ,0000022489,0000017746,151012,         8139.0960 ,  1.00,           81.3910 ,EFD_EDI_101515                                       
EFD014667045,010013,ACS MFG. CORP.                     ,00858,NESSA   ,0000022598,0000017747,151012,        20188.9800 ,  1.00,          201.8898 ,EFD_EDI_101515                                       
EFD014667046,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000022490,0000018445,151014,         8213.1840 ,  1.00,           82.1318 ,EFD_EDI_101515                                       
EFD014667046,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000022599,0000018446,151014,        27153.2520 ,  1.00,          271.5325 ,EFD_EDI_101515                                       
EFD014667047,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000021795,0000016782,151008,         6043.4640 ,  1.00,           60.4346 ,EFD_EDI_101515                                       
EFD014667047,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000022491,0000017436,151010,         4021.9200 ,  1.00,           40.2192 ,EFD_EDI_101515                                       
EFD014667047,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000022600,0000016781,151008,         6265.7280 ,  1.00,           62.6573 ,EFD_EDI_101515                                       
EFD014667048,010013,ACS MFG. CORP.                     ,00863,NESBSBL ,0000022494,0000018740,151015,         8043.8400 ,  1.00,           80.4384 ,EFD_EDI_101515                                       
EFD014667048,010013,ACS MFG. CORP.                     ,00863,NESBSBL ,0000022602,0000018739,151015,        32477.0040 ,  1.00,          324.7700 ,EFD_EDI_101515                                       
EFD014667049,010014,ADESTECK MARKETING                 ,00855,NESUP   ,0000022889,0000016620,151007,         6521.9280 ,  4.50,          293.4868 ,EFD_CHA_101515                                       
EFD014667050,010014,ADESTECK MARKETING                 ,00857,NESBSSJ ,0000022893,0000017585,151012,         9890.4480 ,  4.50,          445.0702 ,EFD_CHA_101515                                       
EFD014667051,010014,ADESTECK MARKETING                 ,00859,NESBSCI ,0000022898,0000016237,151006,         4902.0000 ,  4.50,          220.5900 ,EFD_CHA_101515                                       
EFD014667052,010014,ADESTECK MARKETING                 ,00860,NESBSBA ,0000022902,0000016133,151005,         4008.0480 ,  4.50,          180.3622 ,EFD_CHA_101515                                       
EFD014667053,010014,ADESTECK MARKETING                 ,00861,NESBSPA ,0000022903,0000016397,151006,         6536.0000 ,  4.50,          294.1200 ,EFD_CHA_101515                                       
EFD014667054,010014,ADESTECK MARKETING                 ,00862,NEBSSCR ,0000022904,0000015933,151005,        14542.6000 ,  4.50,          654.4170 ,EFD_CHA_101515                                       
EFD014667055,010014,ADESTECK MARKETING                 ,00863,NESBSBL ,0000022906,0000017021,151009,         1634.0000 ,  6.50,          106.2100 ,EFD_CHA_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000019859,0000015772,151003,       122960.7420 ,   .35,          430.3626 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000021246,0000015773,151003,        40307.1612 ,   .35,          141.0751 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000021365,0000015771,151003,         4039.8576 ,   .35,           14.1395 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000021796,0000018104,151013,       179651.1732 ,   .35,          628.7791 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000023402,0000018105,151013,        46856.6232 ,   .35,          163.9982 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000023443,0000018107,151013,        13959.4056 ,   .35,           48.8579 ,EFD_EDI_101515                                       
EFD014667056,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000023916,0000018106,151013,       130603.3428 ,   .35,          457.1117 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000019860,0000015984,151005,        98706.5448 ,   .35,          345.4729 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000021247,0000015985,151005,        19007.2668 ,   .35,           66.5254 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000021366,0000015983,151005,         1100.0016 ,   .35,            3.8500 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000021799,0000017987,151013,       152244.3264 ,   .35,          532.8551 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000023403,0000017986,151013,        41156.4852 ,   .35,          144.0477 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000023444,0000017985,151013,         1100.0016 ,   .35,            3.8500 ,EFD_EDI_101515                                       
EFD014667057,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000023917,0000017984,151013,       128813.3280 ,   .35,          450.8466 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000019861,0000016150,151005,        39399.9888 ,   .35,          137.9000 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000021248,0000016153,151005,         8835.4692 ,   .35,           30.9241 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000021367,0000016152,151005,          366.6672 ,   .35,            1.2833 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000021808,0000018044,151013,        58873.2912 ,   .35,          206.0565 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000023404,0000018043,151013,         9002.2572 ,   .35,           31.5079 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000023445,0000018042,151013,          733.3344 ,   .35,            2.5667 ,EFD_EDI_101515                                       
EFD014667058,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000023918,0000018048,151013,        45112.2768 ,   .35,          157.8930 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000018231,0000015375,151001,        46493.2416 ,   .35,          162.7263 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000019340,0000015376,151001,        19169.3364 ,   .35,           67.0927 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000019637,0000015377,151001,         4215.7476 ,   .35,           14.7551 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000021249,0000017669,151012,         8355.9432 ,   .35,           29.2458 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000021368,0000017668,151012,          366.6672 ,   .35,            1.2833 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000025897,0000017950,151013,         8962.9920 ,   .35,           31.3705 ,EFD_EDI_101515                                       
EFD014667059,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000026109,0000018103,151013,        63157.4208 ,   .35,          221.0510 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000019863,0000015754,151003,       209736.5640 ,   .35,          734.0780 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000021250,0000015752,151003,        33207.8688 ,   .35,          116.2275 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000021369,0000015753,151003,         3022.2336 ,   .35,           10.5778 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000021810,0000017965,151013,       313705.2972 ,   .35,         1097.9685 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000023406,0000017966,151013,        40720.4184 ,   .35,          142.5215 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000023447,0000017967,151013,        19788.8964 ,   .35,           69.2611 ,EFD_EDI_101515                                       
EFD014667060,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000023920,0000017968,151013,       246073.1556 ,   .35,          861.2560 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000019864,0000015479,151002,        40378.5408 ,   .35,          141.3249 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000021251,0000015478,151002,          529.5096 ,   .35,            1.8533 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000021370,0000015477,151002,          733.3344 ,   .35,            2.5667 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000021811,0000016715,151007,       122802.3216 ,   .35,          429.8081 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000023407,0000016713,151007,          678.6900 ,   .35,            2.3754 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000023448,0000016714,151007,        10291.6596 ,   .35,           36.0208 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000023723,0000016712,151007,        46563.2460 ,   .35,          162.9714 ,EFD_EDI_101515                                       
EFD014667061,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000023922,0000017582,151012,        93039.6780 ,   .35,          325.6389 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000019865,0000015690,151003,       249428.4876 ,   .35,          872.9997 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000021252,0000015692,151003,        22068.5832 ,   .35,           77.2400 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000021371,0000015691,151003,         8147.4036 ,   .35,           28.5159 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000021812,0000017907,151012,       277924.3056 ,   .35,          972.7351 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000023408,0000017908,151012,        47652.4752 ,   .35,          166.7837 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000023449,0000017909,151012,        10397.2212 ,   .35,           36.3903 ,EFD_EDI_101515                                       
EFD014667062,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000023923,0000017910,151012,       247544.6592 ,   .35,          866.4063 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000019866,0000015667,151003,       281493.5592 ,   .35,          985.2275 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000021253,0000015666,151003,        51541.1676 ,   .35,          180.3941 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000021372,0000015670,151003,         6044.4552 ,   .35,           21.1556 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000021813,0000017898,151012,       243979.3008 ,   .35,          853.9276 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000023409,0000017897,151012,        58007.6568 ,   .35,          203.0268 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000023450,0000017900,151012,        13024.1688 ,   .35,           45.5846 ,EFD_EDI_101515                                       
EFD014667063,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000023926,0000017899,151012,       237887.0184 ,   .35,          832.6046 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000019867,0000016304,151006,       114727.2996 ,   .35,          401.5455 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000021373,0000016300,151006,         2040.6264 ,   .35,            7.1422 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000021383,0000016302,151006,       408967.8372 ,   .35,         1431.3874 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000021814,0000017782,151012,       158476.5972 ,   .35,          554.6681 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000023410,0000017780,151012,         3877.4592 ,   .35,           13.5711 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000023451,0000017781,151012,         6755.5656 ,   .35,           23.6445 ,EFD_EDI_101515                                       
EFD014667064,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000023933,0000017783,151012,       144231.6432 ,   .35,          504.8108 ,EFD_EDI_101515                                       
EFD014667065,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000022710,0000016184,151006,         1539.1800 ,   .50,            7.6959 ,EFD_EDI_101515                                       
EFD014667065,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000023568,0000017705,151012,         2050.8000 ,   .50,           10.2540 ,EFD_EDI_101515                                       
EFD014667065,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000023668,0000018059,151013,        30866.8980 ,   .50,          154.3345 ,EFD_EDI_101515                                       
EFD014667065,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000025573,0000017707,151012,         1411.7760 ,   .50,            7.0589 ,EFD_EDI_101515                                       
EFD014667066,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000022711,0000016299,151006,          802.5000 ,   .50,            4.0125 ,EFD_EDI_101515                                       
EFD014667066,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000023470,0000016301,151006,         3603.7440 ,   .50,           18.0187 ,EFD_EDI_101515                                       
EFD014667067,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000023471,0000016770,151008,        10560.0000 ,   .50,           52.8000 ,EFD_EDI_101515                                       
EFD014667067,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000023569,0000018151,151013,          976.8000 ,   .50,            4.8840 ,EFD_EDI_101515                                       
EFD014667068,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000023570,0000017978,151013,         1233.6000 ,   .50,            6.1680 ,EFD_EDI_101515                                       
EFD014667068,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000023671,0000017981,151013,         6060.4650 ,   .50,           30.3023 ,EFD_EDI_101515                                       
EFD014667069,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000022712,0000016057,151005,         2396.3184 ,   .50,           11.9816 ,EFD_EDI_101515                                       
EFD014667069,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000023571,0000018190,151013,         2472.9000 ,   .50,           12.3645 ,EFD_EDI_101515                                       
EFD014667069,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000023672,0000018189,151013,        23266.8828 ,   .50,          116.3344 ,EFD_EDI_101515                                       
EFD014667070,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000023572,0000017763,151012,          812.7000 ,   .50,            4.0635 ,EFD_EDI_101515                                       
EFD014667070,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000025575,0000017762,151012,         2853.2736 ,   .50,           14.2664 ,EFD_EDI_101515                                       
EFD014667071,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000022713,0000016111,151005,         3193.0794 ,   .50,           15.9654 ,EFD_EDI_101515                                       
EFD014667071,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000023472,0000016864,151008,         4224.0000 ,   .50,           21.1200 ,EFD_EDI_101515                                       
EFD014667071,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000023573,0000017774,151012,         5586.0000 ,   .50,           27.9300 ,EFD_EDI_101515                                       
EFD014667072,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000023475,0000016011,151005,         6320.5440 ,   .50,           31.6027 ,EFD_EDI_101515                                       
EFD014667072,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000023574,0000017877,151012,         4885.2000 ,   .50,           24.4260 ,EFD_EDI_101515                                       
EFD014667072,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000023675,0000017956,151013,        16432.2888 ,   .50,           82.1614 ,EFD_EDI_101515                                       
EFD014667072,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000025577,0000017879,151012,         1441.4976 ,   .50,            7.2075 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000015429,0000015267,151001,         2823.5520 ,   .50,           14.1178 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000017310,0000015266,151001,         9724.5000 ,   .50,           48.6225 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000017423,0000015268,151001,         5474.9016 ,   .50,           27.3745 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000018997,0000015269,151001,        78273.9840 ,   .50,          391.3699 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000019216,0000015265,151001,         2835.0000 ,   .50,           14.1750 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000020735,0000015264,151001,         5556.0354 ,   .50,           27.7802 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000020989,0000015270,151001,         2823.5520 ,   .50,           14.1178 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000021242,0000015272,151001,        57806.6556 ,   .50,          289.0333 ,EFD_EDI_101515                                       
EFD014667073,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000021295,0000015271,151001,         7661.9000 ,   .50,           38.3095 ,EFD_EDI_101515                                       
EFD014667074,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000018589,0000017364,151010,        53672.0078 ,   .35,          187.8520 ,EFD_EDI_101515                                       
EFD014667074,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000020621,0000017365,151010,        78136.2920 ,   .35,          273.4770 ,EFD_EDI_101515                                       
EFD014667074,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000022622,0000017366,151010,        70523.2070 ,   .35,          246.8312 ,EFD_EDI_101515                                       
EFD014667075,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000016796,0000017457,151010,          470.2104 ,   .35,            1.6457 ,EFD_EDI_101515                                       
EFD014667075,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000018591,0000017474,151010,        28293.3928 ,   .35,           99.0269 ,EFD_EDI_101515                                       
EFD014667075,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000020622,0000017459,151010,        47055.8080 ,   .35,          164.6953 ,EFD_EDI_101515                                       
EFD014667075,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000022624,0000017458,151010,        31364.7600 ,   .35,          109.7767 ,EFD_EDI_101515                                       
EFD014667075,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000022705,0000017456,151010,          470.2104 ,   .35,            1.6457 ,EFD_EDI_101515                                       
EFD014667076,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000018593,0000017435,151010,        12369.9680 ,   .35,           43.2949 ,EFD_EDI_101515                                       
EFD014667076,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000020623,0000017432,151010,        21977.8240 ,   .35,           76.9224 ,EFD_EDI_101515                                       
EFD014667076,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000020707,0000017431,151010,          470.2104 ,   .35,            1.6457 ,EFD_EDI_101515                                       
