Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD015138873, 17727,  103,163556         ,AP399370  ,151130,           31.2410 ,   .25,             .0781 ,EFD_ECO_113015                                                                               
EFD015138874, 17727,  114,163559         ,AP399370  ,151130,           45.1990 ,   .25,             .1129 ,EFD_ECO_113015                                                                               
EFD015138875, 17727,  103,163562         ,AP399370  ,151130,          147.8400 ,   .25,             .3696 ,EFD_ECO_113015                                                                               
EFD015138876, 17727,  114,163575         ,AP399370  ,151130,          578.1600 ,   .25,            1.4454 ,EFD_ECO_113015                                                                               
EFD015138877, 17727,  121,163581         ,AP399370  ,151130,          260.4800 ,   .25,             .6512 ,EFD_ECO_113015                                                                               
EFD015138878, 17727,  709,163582         ,AP399370  ,151130,          340.0680 ,   .25,             .8501 ,EFD_ECO_113015                                                                               
EFD015138879, 17727,  106,163584         ,AP399370  ,151130,         7960.7390 ,   .25,           19.9018 ,EFD_ECO_113015                                                                               
EFD015138880, 17727,  112,163587         ,AP399370  ,151130,          131.5040 ,   .25,             .3287 ,EFD_ECO_113015                                                                               
EFD015138881, 17727,  116,163588         ,AP399370  ,151130,          135.2350 ,   .25,             .3380 ,EFD_ECO_113015                                                                               
EFD015138882, 17727,  713,163590         ,AP399370  ,151130,           33.7920 ,   .25,             .0844 ,EFD_ECO_113015                                                                               
EFD015138883, 17727,  166,163598         ,AP399370  ,151130,          693.2630 ,   .25,            1.7331 ,EFD_ECO_113015                                                                               
EFD015138884, 17727,  728,163601         ,AP399370  ,151130,          140.1690 ,   .25,             .3504 ,EFD_ECO_113015                                                                               
EFD015138885, 17727,  701,163603         ,AP399370  ,151130,          908.3560 ,   .25,            2.2708 ,EFD_ECO_113015                                                                               
EFD015138886, 17727,  717,163610         ,AP399370  ,151130,           73.1170 ,   .25,             .1827 ,EFD_ECO_113015                                                                               
EFD015138887, 17727,  731,163617         ,AP399370  ,151130,          998.3520 ,   .25,            2.4958 ,EFD_ECO_113015                                                                               
EFD015138888, 17727,  830,163618         ,AP399370  ,151130,           13.1130 ,   .25,             .0327 ,EFD_ECO_113015                                                                               
EFD015138889, 17727,  728,163619         ,AP399370  ,151130,           35.7990 ,   .25,             .0894 ,EFD_ECO_113015                                                                               
EFD015138890, 17727,  713,163624         ,AP399370  ,151130,          327.3600 ,   .25,             .8184 ,EFD_ECO_113015                                                                               
EFD015138891, 17727,  709,163627         ,AP399370  ,151130,          267.5200 ,   .25,             .6688 ,EFD_ECO_113015                                                                               
EFD015138892, 10156,  101,141048         ,AP399370  ,151130,         2009.7650 ,   .50,           10.0488 ,EFD_ECO_113015                                                                               
EFD015138893, 10156,  102,141049         ,AP399370  ,151130,         3059.1160 ,   .50,           15.2955 ,EFD_ECO_113015                                                                               
EFD015138894, 10156,  106,141051         ,AP399370  ,151130,        11524.2320 ,   .50,           57.6211 ,EFD_ECO_113015                                                                               
EFD015138895, 10156,  108,141052         ,AP399370  ,151130,         2684.1670 ,   .50,           13.4208 ,EFD_ECO_113015                                                                               
EFD015138896, 10156,  109,141053         ,AP399370  ,151130,         3918.0370 ,   .50,           19.5901 ,EFD_ECO_113015                                                                               
EFD015138897, 10156,  115,141058         ,AP399370  ,151130,         1791.0390 ,   .50,            8.9551 ,EFD_ECO_113015                                                                               
EFD015138898, 10156,  116,141059         ,AP399370  ,151130,         4967.5770 ,   .50,           24.8378 ,EFD_ECO_113015                                                                               
EFD015138899, 10156,  118,141060         ,AP399370  ,151130,         3650.0840 ,   .50,           18.2504 ,EFD_ECO_113015                                                                               
EFD015138900, 10156,  119,141061         ,AP399370  ,151130,         4609.2200 ,   .50,           23.0461 ,EFD_ECO_113015                                                                               
EFD015138901, 10156,  121,141062         ,AP399370  ,151130,         5473.8760 ,   .50,           27.3693 ,EFD_ECO_113015                                                                               
EFD015138902, 10156,  122,141063         ,AP399370  ,151130,        10464.4500 ,   .50,           52.3222 ,EFD_ECO_113015                                                                               
EFD015138903, 10156,  156,141070         ,AP399370  ,151130,          849.2460 ,   .50,            4.2462 ,EFD_ECO_113015                                                                               
EFD015138904, 10156,  147,141072         ,AP399370  ,151130,         1799.3280 ,   .50,            8.9966 ,EFD_ECO_113015                                                                               
EFD015138905, 10225,  726,101842         ,AP399370  ,151130,        85899.4710 ,   .25,          214.7486 ,EFD_ECO_113015                                                                               
EFD015138906, 10225,  726,101843         ,AP399370  ,151130,          343.4210 ,   .25,             .8585 ,EFD_ECO_113015                                                                               
EFD015138907, 10225,  163,112017         ,AP399370  ,151130,         8457.6450 ,   .25,           21.1441 ,EFD_ECO_113015                                                                               
EFD015138908, 10225,  163,112036         ,AP399370  ,151130,        23241.6530 ,   .25,           58.1041 ,EFD_ECO_113015                                                                               
EFD015138909, 10225,  163,112039         ,AP399370  ,151130,         2147.7100 ,   .25,            5.3692 ,EFD_ECO_113015                                                                               
EFD015138910, 10225,  724,112041         ,AP399370  ,151130,         3474.2480 ,   .25,            8.6856 ,EFD_ECO_113015                                                                               
EFD015138911, 10225,  724,112042         ,AP399370  ,151130,          784.0960 ,   .25,            1.9602 ,EFD_ECO_113015                                                                               
EFD015138912, 10225,  730,112043         ,AP399370  ,151130,         2609.3750 ,   .25,            6.5234 ,EFD_ECO_113015                                                                               
EFD015138913, 10225,  730,112044         ,AP399370  ,151130,        60577.0080 ,   .25,          151.4425 ,EFD_ECO_113015                                                                               
EFD015138914, 10225,  730,112045         ,AP399370  ,151130,          535.5260 ,   .25,            1.3388 ,EFD_ECO_113015                                                                               
EFD015138915, 10225,  170,112047         ,AP399370  ,151130,         4433.3940 ,   .25,           11.0834 ,EFD_ECO_113015                                                                               
EFD015138916, 10225,  170,112048         ,AP399370  ,151130,          757.3060 ,   .25,            1.8932 ,EFD_ECO_113015                                                                               
EFD015138917, 10225,  160,112051         ,AP399370  ,151130,          677.5240 ,   .25,            1.6938 ,EFD_ECO_113015                                                                               
EFD015138918, 10225,  124,112052         ,AP399370  ,151130,         2415.0410 ,   .25,            6.0376 ,EFD_ECO_113015                                                                               
