Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014669874, 10368,  857,171550         ,AP077148  ,151115,         4797.0900 ,  2.00,           95.9418 ,EFD_ECO_111515                                                                               
EFD014669875, 10368,  858,171551         ,AP077148  ,151115,         6010.1600 ,  2.00,          120.2032 ,EFD_ECO_111515                                                                               
EFD014669876, 10368,  861,171552         ,AP077148  ,151115,        30202.8700 ,  2.00,          604.0574 ,EFD_ECO_111515                                                                               
EFD014669877, 10368,  856,171554         ,AP077148  ,151115,         4951.9400 ,  2.00,           99.0388 ,EFD_ECO_111515                                                                               
EFD014669878, 18564,  863,169041         ,AP077148  ,151115,        20970.7860 ,   .75,          157.2808 ,EFD_ECO_111515                                                                               
EFD014669879, 12920,  863,165130         ,AP077148  ,151115,        40462.5000 ,   .25,          101.1562 ,EFD_ECO_111515                                                                               
EFD014669880, 10088,  861,171334         ,AP077148  ,151115,         1639.7160 ,   .25,            4.0992 ,EFD_ECO_111515                                                                               
EFD014669881, 11460,  861,171805         ,AP077148  ,151115,        20659.9800 ,   .50,          103.2999 ,EFD_ECO_111515                                                                               
EFD014669882, 10762,  861,171322         ,AP077148  ,151115,          621.6000 ,  1.00,            6.2160 ,EFD_ECO_111515                                                                               
EFD014669883, 13481,  861,171802         ,AP077148  ,151115,         2995.5000 ,   .50,           14.9775 ,EFD_ECO_111515                                                                               
EFD014669884, 10933,  857,171792         ,AP077148  ,151115,       132790.4920 ,   .18,          239.0228 ,EFD_ECO_111515                                                                               
EFD014669885, 10933,  859,171793         ,AP077148  ,151115,       162780.1100 ,   .18,          293.0041 ,EFD_ECO_111515                                                                               
EFD014669886, 10933,  860,171794         ,AP077148  ,151115,        47677.6560 ,   .18,           85.8197 ,EFD_ECO_111515                                                                               
EFD014669887, 10933,  861,171795         ,AP077148  ,151115,       101282.5340 ,   .18,          182.3085 ,EFD_ECO_111515                                                                               
EFD014669888, 10933,  863,171796         ,AP077148  ,151115,       203113.8420 ,   .18,          365.6049 ,EFD_ECO_111515                                                                               
EFD014669889, 12864,  855,167152         ,AP077148  ,151115,         3884.3000 ,  1.00,           38.8430 ,EFD_ECO_111515                                                                               
EFD014669890, 12864,  860,167157         ,AP077148  ,151115,         1676.3400 ,  1.00,           16.7634 ,EFD_ECO_111515                                                                               
EFD014669891, 12864,  861,167158         ,AP077148  ,151115,         4315.6400 ,  1.00,           43.1564 ,EFD_ECO_111515                                                                               
EFD014669892, 12864,  862,167159         ,AP077148  ,151115,         2592.2300 ,  1.00,           25.9223 ,EFD_ECO_111515                                                                               
EFD014669893, 13528,  855,168139         ,AP077148  ,151115,         3324.0700 ,  1.00,           33.2407 ,EFD_ECO_111515                                                                               
EFD014669894, 13528,  857,168141         ,AP077148  ,151115,         6237.6600 ,  1.00,           62.3766 ,EFD_ECO_111515                                                                               
EFD014669895, 13528,  859,168142         ,AP077148  ,151115,        26995.7500 ,  1.00,          269.9575 ,EFD_ECO_111515                                                                               
EFD014669896, 13528,  860,168143         ,AP077148  ,151115,         3750.5100 ,  1.00,           37.5051 ,EFD_ECO_111515                                                                               
EFD014669897, 13528,  861,168144         ,AP077148  ,151115,         3195.4500 ,  1.00,           31.9545 ,EFD_ECO_111515                                                                               
EFD014669898, 13528,  862,168145         ,AP077148  ,151115,         6271.2400 ,  1.00,           62.7124 ,EFD_ECO_111515                                                                               
EFD014669899, 13528,  855,171590         ,AP077148  ,151115,          476.0000 ,  1.00,            4.7600 ,EFD_ECO_111515                                                                               
EFD014669900, 13528,  857,171592         ,AP077148  ,151115,         2674.0000 ,  1.00,           26.7400 ,EFD_ECO_111515                                                                               
EFD014669901, 13528,  859,171593         ,AP077148  ,151115,        20482.0000 ,  1.00,          204.8200 ,EFD_ECO_111515                                                                               
EFD014669902, 13528,  860,171594         ,AP077148  ,151115,         1260.0000 ,  1.00,           12.6000 ,EFD_ECO_111515                                                                               
EFD014669903, 13528,  861,171595         ,AP077148  ,151115,         1890.0000 ,  1.00,           18.9000 ,EFD_ECO_111515                                                                               
