Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014670973, 10368,  857,171550         ,AP086660  ,151130,         6088.4900 ,  2.00,          121.7698 ,EFD_ECO_113015                                                                               
EFD014670974, 10368,  858,171551         ,AP086660  ,151130,        10245.7400 ,  2.00,          204.9148 ,EFD_ECO_113015                                                                               
EFD014670975, 10368,  861,171552         ,AP086660  ,151130,        20982.7500 ,  2.00,          419.6550 ,EFD_ECO_113015                                                                               
EFD014670976, 10368,  856,171554         ,AP086660  ,151130,          698.4700 ,  2.00,           13.9694 ,EFD_ECO_113015                                                                               
EFD014670977, 18564,  863,169041         ,AP086660  ,151130,        21030.0390 ,   .75,          157.7252 ,EFD_ECO_113015                                                                               
EFD014670978, 12920,  863,165130         ,AP086660  ,151130,        43411.5000 ,   .25,          108.5287 ,EFD_ECO_113015                                                                               
EFD014670979, 10088,  861,171334         ,AP086660  ,151130,        27108.8080 ,   .25,           67.7720 ,EFD_ECO_113015                                                                               
EFD014670980, 11460,  861,171805         ,AP086660  ,151130,        20281.7330 ,   .50,          101.4086 ,EFD_ECO_113015                                                                               
EFD014670981, 10762,  861,171322         ,AP086660  ,151130,         8791.3000 ,  1.00,           87.9130 ,EFD_ECO_113015                                                                               
EFD014670982, 13481,  861,171802         ,AP086660  ,151130,         4333.5000 ,   .50,           21.6675 ,EFD_ECO_113015                                                                               
EFD014670983, 10933,  863,166541         ,AP086660  ,151130,         2156.0000 ,   .18,            3.8808 ,EFD_ECO_113015                                                                               
EFD014670984, 10933,  857,171792         ,AP086660  ,151130,       111036.2220 ,   .18,          199.8651 ,EFD_ECO_113015                                                                               
EFD014670985, 10933,  859,171793         ,AP086660  ,151130,       157214.5840 ,   .18,          282.9862 ,EFD_ECO_113015                                                                               
EFD014670986, 10933,  860,171794         ,AP086660  ,151130,        90782.4920 ,   .18,          163.4084 ,EFD_ECO_113015                                                                               
EFD014670987, 10933,  861,171795         ,AP086660  ,151130,       211145.0240 ,   .18,          380.0610 ,EFD_ECO_113015                                                                               
EFD014670988, 10933,  863,171796         ,AP086660  ,151130,       157600.1320 ,   .18,          283.6802 ,EFD_ECO_113015                                                                               
EFD014670989, 12031,  861,171836         ,AP086660  ,151130,         1699.1500 ,   .25,            4.2478 ,EFD_ECO_113015                                                                               
EFD014670990, 12864,  855,167152         ,AP086660  ,151130,         2286.3900 ,  1.00,           22.8639 ,EFD_ECO_113015                                                                               
EFD014670991, 12864,  857,167154         ,AP086660  ,151130,           82.7900 ,  1.00,             .8279 ,EFD_ECO_113015                                                                               
EFD014670992, 12864,  860,167157         ,AP086660  ,151130,          972.3100 ,  1.00,            9.7231 ,EFD_ECO_113015                                                                               
EFD014670993, 12864,  861,167158         ,AP086660  ,151130,         1042.0200 ,  1.00,           10.4202 ,EFD_ECO_113015                                                                               
EFD014670994, 12864,  862,167159         ,AP086660  ,151130,         1461.3800 ,  1.00,           14.6138 ,EFD_ECO_113015                                                                               
EFD014670995, 13528,  855,168139         ,AP086660  ,151130,         9830.3400 ,  1.00,           98.3034 ,EFD_ECO_113015                                                                               
EFD014670996, 13528,  857,168141         ,AP086660  ,151130,         6399.7500 ,  1.00,           63.9975 ,EFD_ECO_113015                                                                               
EFD014670997, 13528,  859,168142         ,AP086660  ,151130,         3907.8600 ,  1.00,           39.0786 ,EFD_ECO_113015                                                                               
EFD014670998, 13528,  860,168143         ,AP086660  ,151130,         4165.4200 ,  1.00,           41.6542 ,EFD_ECO_113015                                                                               
EFD014670999, 13528,  861,168144         ,AP086660  ,151130,         5254.1400 ,  1.00,           52.5414 ,EFD_ECO_113015                                                                               
EFD014671000, 13528,  862,168145         ,AP086660  ,151130,         3875.0300 ,  1.00,           38.7503 ,EFD_ECO_113015                                                                               
EFD014671001, 13528,  855,171590         ,AP086660  ,151130,         7098.0000 ,  1.00,           70.9800 ,EFD_ECO_113015                                                                               
EFD014671002, 13528,  857,171592         ,AP086660  ,151130,         4340.0000 ,  1.00,           43.4000 ,EFD_ECO_113015                                                                               
EFD014671003, 13528,  859,171593         ,AP086660  ,151130,          252.0000 ,  1.00,            2.5200 ,EFD_ECO_113015                                                                               
EFD014671004, 13528,  860,171594         ,AP086660  ,151130,          560.0000 ,  1.00,            5.6000 ,EFD_ECO_113015                                                                               
EFD014671005, 13528,  861,171595         ,AP086660  ,151130,         2646.0000 ,  1.00,           26.4600 ,EFD_ECO_113015                                                                               
EFD014671006, 13528,  862,171596         ,AP086660  ,151130,          140.0000 ,  1.00,            1.4000 ,EFD_ECO_113015                                                                               
EFD014671007, 12399,  860,165065         ,AP086660  ,151130,          180.0000 ,   .75,            1.3500 ,EFD_ECO_113015                                                                               
EFD014671008, 12399,  862,165067         ,AP086660  ,151130,          170.0000 ,   .75,            1.2750 ,EFD_ECO_113015                                                                               
EFD014671009, 12399,  859,165095         ,AP086660  ,151130,           76.5000 ,   .75,             .5737 ,EFD_ECO_113015                                                                               
EFD014671010, 12399,  855,165542         ,AP086660  ,151130,           85.0000 ,   .75,             .6375 ,EFD_ECO_113015                                                                               
EFD014671011, 12984,  858,167145         ,AP086660  ,151130,           76.5000 ,  1.00,             .7650 ,EFD_ECO_113015                                                                               
EFD014671012, 18551,  855,169835         ,AP086660  ,151130,          194.2500 ,  1.00,            1.9425 ,EFD_ECO_113015                                                                               
EFD014671013, 18551,  859,169836         ,AP086660  ,151130,          111.0000 ,  1.00,            1.1100 ,EFD_ECO_113015                                                                               
EFD014671014, 18551,  861,169838         ,AP086660  ,151130,         1230.0000 ,  1.00,           12.3000 ,EFD_ECO_113015                                                                               
EFD014671015, 18551,  862,169840         ,AP086660  ,151130,         6131.2500 ,  1.00,           61.3125 ,EFD_ECO_113015                                                                               
EFD014671016, 16475,  855,170950         ,AP086660  ,151130,          113.6800 ,   .50,             .5684 ,EFD_ECO_113015                                                                               
EFD014671017, 16475,  856,170956         ,AP086660  ,151130,         2718.9900 ,   .50,           13.5949 ,EFD_ECO_113015                                                                               
EFD014671018, 16475,  857,170957         ,AP086660  ,151130,         3124.5900 ,   .50,           15.6229 ,EFD_ECO_113015                                                                               
EFD014671019, 16475,  859,170962         ,AP086660  ,151130,         3476.7700 ,   .50,           17.3838 ,EFD_ECO_113015                                                                               
EFD014671020, 16475,  860,170966         ,AP086660  ,151130,         1846.1500 ,   .50,            9.2307 ,EFD_ECO_113015                                                                               
EFD014671021, 16475,  861,170969         ,AP086660  ,151130,           50.2100 ,   .50,             .2510 ,EFD_ECO_113015                                                                               
EFD014671022, 16475,  862,170973         ,AP086660  ,151130,         1885.7200 ,   .50,            9.4286 ,EFD_ECO_113015                                                                               
EFD014671023, 10095,  856,171555         ,AP086660  ,151130,        16144.7900 ,  1.00,          161.4479 ,EFD_ECO_113015                                                                               
EFD014671024, 10095,  859,171556         ,AP086660  ,151130,         5377.6000 ,  1.00,           53.7760 ,EFD_ECO_113015                                                                               
EFD014671025, 10095,  855,171721         ,AP086660  ,151130,         5785.0200 ,  1.00,           57.8502 ,EFD_ECO_113015                                                                               
EFD014671026, 10095,  856,171722         ,AP086660  ,151130,         6502.1200 ,  1.00,           65.0212 ,EFD_ECO_113015                                                                               
EFD014671027, 10095,  857,171723         ,AP086660  ,151130,         3429.7500 ,  1.00,           34.2975 ,EFD_ECO_113015                                                                               
EFD014671028, 10095,  858,171724         ,AP086660  ,151130,         1944.7400 ,  1.00,           19.4474 ,EFD_ECO_113015                                                                               
EFD014671029, 10095,  859,171725         ,AP086660  ,151130,         3815.5700 ,  1.00,           38.1557 ,EFD_ECO_113015                                                                               
EFD014671030, 10095,  860,171726         ,AP086660  ,151130,         3222.8200 ,  1.00,           32.2282 ,EFD_ECO_113015                                                                               
EFD014671031, 10095,  861,171727         ,AP086660  ,151130,         7500.5800 ,  1.00,           75.0058 ,EFD_ECO_113015                                                                               
EFD014671032, 10095,  862,171728         ,AP086660  ,151130,        13930.1900 ,  1.00,          139.3019 ,EFD_ECO_113015                                                                               
EFD014671033, 10095,  863,171729         ,AP086660  ,151130,        12759.4200 ,  1.00,          127.5942 ,EFD_ECO_113015                                                                               
EFD014671034, 10095,  855,171806         ,AP086660  ,151130,         4171.2500 ,  1.00,           41.7125 ,EFD_ECO_113015                                                                               
EFD014671035, 10095,  857,171808         ,AP086660  ,151130,          983.7500 ,  1.00,            9.8375 ,EFD_ECO_113015                                                                               
EFD014671036, 10095,  859,171810         ,AP086660  ,151130,         3225.7300 ,  1.00,           32.2573 ,EFD_ECO_113015                                                                               
EFD014671037, 10095,  860,171811         ,AP086660  ,151130,         1652.5900 ,  1.00,           16.5259 ,EFD_ECO_113015                                                                               
EFD014671038, 10095,  861,171812         ,AP086660  ,151130,         4762.1800 ,  1.00,           47.6218 ,EFD_ECO_113015                                                                               
EFD014671039, 10095,  862,171813         ,AP086660  ,151130,         8075.1800 ,  1.00,           80.7518 ,EFD_ECO_113015                                                                               
EFD014671040, 10095,  863,171814         ,AP086660  ,151130,         5823.0800 ,  1.00,           58.2308 ,EFD_ECO_113015                                                                               
EFD014671041, 15222,  862,171817         ,AP086660  ,151130,         2388.6000 ,   .35,            8.3601 ,EFD_ECO_113015                                                                               
EFD014671042, 15222,  855,171818         ,AP086660  ,151130,         1803.6000 ,   .35,            6.3126 ,EFD_ECO_113015                                                                               
EFD014671043, 15222,  861,171819         ,AP086660  ,151130,         2306.2000 ,   .35,            8.0717 ,EFD_ECO_113015                                                                               
EFD014671044, 15222,  859,171820         ,AP086660  ,151130,         2125.2000 ,   .35,            7.4382 ,EFD_ECO_113015                                                                               
EFD014671045, 15222,  860,171821         ,AP086660  ,151130,         1365.2000 ,   .35,            4.7782 ,EFD_ECO_113015                                                                               
EFD014671046, 10844,  855,167919         ,AP086660  ,151130,         9088.4700 ,   .40,           36.3538 ,EFD_ECO_113015                                                                               
EFD014671047, 10844,  856,167920         ,AP086660  ,151130,         1788.1400 ,   .40,            7.1525 ,EFD_ECO_113015                                                                               
EFD014671048, 10844,  857,167921         ,AP086660  ,151130,         3965.7020 ,   .40,           15.8628 ,EFD_ECO_113015                                                                               
EFD014671049, 10844,  858,167922         ,AP086660  ,151130,         1510.3630 ,   .40,            6.0414 ,EFD_ECO_113015                                                                               
EFD014671050, 10844,  859,167923         ,AP086660  ,151130,         9856.4180 ,   .40,           39.4256 ,EFD_ECO_113015                                                                               
EFD014671051, 10844,  860,167924         ,AP086660  ,151130,         9905.7140 ,   .40,           39.6228 ,EFD_ECO_113015                                                                               
EFD014671052, 10844,  861,167925         ,AP086660  ,151130,         4378.0540 ,   .40,           17.5122 ,EFD_ECO_113015                                                                               
EFD014671053, 10844,  862,167926         ,AP086660  ,151130,        17448.0590 ,   .40,           69.7922 ,EFD_ECO_113015                                                                               
EFD014671054, 10844,  863,167927         ,AP086660  ,151130,         9324.9510 ,   .40,           37.2998 ,EFD_ECO_113015                                                                               
EFD014671055, 14473,  857,171705         ,AP086660  ,151130,         3815.7160 ,  1.00,           38.1571 ,EFD_ECO_113015                                                                               
EFD014671056, 14473,  860,171706         ,AP086660  ,151130,         5193.0440 ,  1.00,           51.9304 ,EFD_ECO_113015                                                                               
EFD014671057, 14473,  861,171707         ,AP086660  ,151130,         3849.2960 ,  1.00,           38.4929 ,EFD_ECO_113015                                                                               
EFD014671058, 16118,  855,171641         ,AP086660  ,151130,          395.4430 ,   .75,            2.9658 ,EFD_ECO_113015                                                                               
EFD014671059, 16118,  856,171642         ,AP086660  ,151130,          320.6300 ,   .75,            2.4047 ,EFD_ECO_113015                                                                               
EFD014671060, 16118,  859,171643         ,AP086660  ,151130,          722.6380 ,   .75,            5.4197 ,EFD_ECO_113015                                                                               
EFD014671061, 16118,  861,171684         ,AP086660  ,151130,          537.1950 ,   .75,            4.0289 ,EFD_ECO_113015                                                                               
EFD014671062, 16118,  862,171694         ,AP086660  ,151130,         1231.8890 ,   .75,            9.2391 ,EFD_ECO_113015                                                                               
EFD014671063, 16118,  857,171695         ,AP086660  ,151130,          992.6380 ,   .75,            7.4447 ,EFD_ECO_113015                                                                               
EFD014671064, 16118,  860,171697         ,AP086660  ,151130,          784.1340 ,   .75,            5.8810 ,EFD_ECO_113015                                                                               
EFD014671065, 13827,  857,171610         ,AP086660  ,151130,         1605.8000 ,   .75,           12.0435 ,EFD_ECO_113015                                                                               
EFD014671066, 13827,  859,171612         ,AP086660  ,151130,          969.5000 ,   .75,            7.2712 ,EFD_ECO_113015                                                                               
EFD014671067, 13827,  861,171614         ,AP086660  ,151130,         1788.5000 ,   .75,           13.4137 ,EFD_ECO_113015                                                                               
EFD014671068, 13827,  862,171615         ,AP086660  ,151130,         2558.5000 ,   .75,           19.1887 ,EFD_ECO_113015                                                                               
EFD014671069, 13827,  863,171616         ,AP086660  ,151130,         2132.2000 ,   .75,           15.9915 ,EFD_ECO_113015                                                                               
EFD014671070, 13087,  856,171840         ,AP086660  ,151130,          106.2000 ,  2.00,            2.1240 ,EFD_ECO_113015                                                                               
EFD014671071, 13087,  859,171843         ,AP086660  ,151130,           62.1000 ,  2.00,            1.2420 ,EFD_ECO_113015                                                                               
EFD014671072, 13087,  861,171845         ,AP086660  ,151130,          119.2500 ,  2.00,            2.3850 ,EFD_ECO_113015                                                                               
EFD014671073, 16117,  855,167797         ,AP086660  ,151130,         5417.1000 ,   .50,           27.0855 ,EFD_ECO_113015                                                                               
EFD014671074, 16117,  856,167800         ,AP086660  ,151130,         5002.7250 ,   .50,           25.0136 ,EFD_ECO_113015                                                                               
EFD014671075, 16117,  857,167801         ,AP086660  ,151130,        10333.0500 ,   .50,           51.6652 ,EFD_ECO_113015                                                                               
