Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014923503, 14803,  194,143874         ,AP262131  ,151115,         4952.0800 ,  1.00,           49.5208 ,EFD_ECO_111515                                                                               
EFD014923504, 14803,  250,143875         ,AP262131  ,151115,        15093.8900 ,  1.00,          150.9389 ,EFD_ECO_111515                                                                               
EFD014923505, 14803,  264,143877         ,AP262131  ,151115,          305.0100 ,  1.00,            3.0501 ,EFD_ECO_111515                                                                               
EFD014923506, 14803,  101,161217         ,AP262131  ,151115,        10138.4200 ,  1.00,          101.3842 ,EFD_ECO_111515                                                                               
EFD014923507, 14803,  102,161218         ,AP262131  ,151115,        18980.1600 ,  1.00,          189.8016 ,EFD_ECO_111515                                                                               
EFD014923508, 14803,  103,161219         ,AP262131  ,151115,        12221.7600 ,  1.00,          122.2176 ,EFD_ECO_111515                                                                               
EFD014923509, 14803,  104,161220         ,AP262131  ,151115,        11234.4600 ,  1.00,          112.3446 ,EFD_ECO_111515                                                                               
EFD014923510, 14803,  105,161221         ,AP262131  ,151115,        14642.7800 ,  1.00,          146.4278 ,EFD_ECO_111515                                                                               
EFD014923511, 14803,  106,161222         ,AP262131  ,151115,        14352.8400 ,  1.00,          143.5284 ,EFD_ECO_111515                                                                               
EFD014923512, 14803,  107,161223         ,AP262131  ,151115,         7247.3400 ,  1.00,           72.4734 ,EFD_ECO_111515                                                                               
EFD014923513, 14803,  108,161224         ,AP262131  ,151115,        18110.1600 ,  1.00,          181.1016 ,EFD_ECO_111515                                                                               
EFD014923514, 14803,  109,161225         ,AP262131  ,151115,        10803.6400 ,  1.00,          108.0364 ,EFD_ECO_111515                                                                               
EFD014923515, 14803,  110,161226         ,AP262131  ,151115,        10996.4400 ,  1.00,          109.9644 ,EFD_ECO_111515                                                                               
EFD014923516, 14803,  111,161227         ,AP262131  ,151115,        20112.8800 ,  1.00,          201.1288 ,EFD_ECO_111515                                                                               
EFD014923517, 14803,  112,161228         ,AP262131  ,151115,        12153.9200 ,  1.00,          121.5392 ,EFD_ECO_111515                                                                               
EFD014923518, 14803,  113,161229         ,AP262131  ,151115,        16385.7400 ,  1.00,          163.8574 ,EFD_ECO_111515                                                                               
EFD014923519, 14803,  115,161230         ,AP262131  ,151115,        22675.0200 ,  1.00,          226.7502 ,EFD_ECO_111515                                                                               
EFD014923520, 14803,  116,161231         ,AP262131  ,151115,        12333.8200 ,  1.00,          123.3382 ,EFD_ECO_111515                                                                               
EFD014923521, 14803,  117,161232         ,AP262131  ,151115,         7817.7200 ,  1.00,           78.1772 ,EFD_ECO_111515                                                                               
EFD014923522, 14803,  118,161233         ,AP262131  ,151115,        14576.4600 ,  1.00,          145.7646 ,EFD_ECO_111515                                                                               
EFD014923523, 14803,  119,161234         ,AP262131  ,151115,         3782.7400 ,  1.00,           37.8274 ,EFD_ECO_111515                                                                               
EFD014923524, 14803,  121,161235         ,AP262131  ,151115,        20016.4800 ,  1.00,          200.1648 ,EFD_ECO_111515                                                                               
EFD014923525, 14803,  122,161236         ,AP262131  ,151115,        12561.8400 ,  1.00,          125.6184 ,EFD_ECO_111515                                                                               
EFD014923526, 14803,  123,161237         ,AP262131  ,151115,         7532.3400 ,  1.00,           75.3234 ,EFD_ECO_111515                                                                               
EFD014923527, 14803,  124,161239         ,AP262131  ,151115,         4686.9800 ,  1.00,           46.8698 ,EFD_ECO_111515                                                                               
EFD014923528, 14803,  125,161240         ,AP262131  ,151115,        21951.4800 ,  1.00,          219.5148 ,EFD_ECO_111515                                                                               
EFD014923529, 14803,  126,161241         ,AP262131  ,151115,         4867.8400 ,  1.00,           48.6784 ,EFD_ECO_111515                                                                               
EFD014923530, 14803,  127,161242         ,AP262131  ,151115,        16286.9400 ,  1.00,          162.8694 ,EFD_ECO_111515                                                                               
EFD014923531, 14803,  130,161243         ,AP262131  ,151115,         8962.2400 ,  1.00,           89.6224 ,EFD_ECO_111515                                                                               
EFD014923532, 14803,  131,161244         ,AP262131  ,151115,         7702.6800 ,  1.00,           77.0268 ,EFD_ECO_111515                                                                               
EFD014923533, 14803,  134,161245         ,AP262131  ,151115,         9833.4600 ,  1.00,           98.3346 ,EFD_ECO_111515                                                                               
EFD014923534, 14803,  135,161246         ,AP262131  ,151115,        17428.0800 ,  1.00,          174.2808 ,EFD_ECO_111515                                                                               
EFD014923535, 14803,  138,161248         ,AP262131  ,151115,        28384.7000 ,  1.00,          283.8470 ,EFD_ECO_111515                                                                               
EFD014923536, 14803,  140,161249         ,AP262131  ,151115,        19656.1600 ,  1.00,          196.5616 ,EFD_ECO_111515                                                                               
EFD014923537, 14803,  141,161250         ,AP262131  ,151115,        23747.5000 ,  1.00,          237.4750 ,EFD_ECO_111515                                                                               
