Inv Number,Ven Code,Ven Name,Store,Str Name,PO Number,RCR Number,RCR Date,RCR Amount,EFD Rate,EFD Amount,EFD Notes                                                                                      
EFD014672324,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000038659,0000031498,151216,         1085.7168 ,   .50,            5.4286 ,EFD_EDI_123115                                       
EFD014672324,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000040845,0000031936,151218,         1309.2000 ,   .50,            6.5460 ,EFD_EDI_123115                                       
EFD014672324,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000044253,0000032437,151221,         3753.3480 ,   .50,           18.7667 ,EFD_EDI_123115                                       
EFD014672325,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000044254,0000032444,151221,          948.5796 ,   .50,            4.7429 ,EFD_EDI_123115                                       
EFD014672325,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000045215,0000033713,151229,         3103.2240 ,   .50,           15.5161 ,EFD_EDI_123115                                       
EFD014672326,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000040902,0000031928,151218,        45176.5440 ,   .50,          225.8827 ,EFD_EDI_123115                                       
EFD014672327,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000044894,0000033578,151229,         6615.0000 ,   .50,           33.0750 ,EFD_EDI_123115                                       
EFD014672327,010052,BENBY ENTERPRISES INC.             ,00858,NESSA   ,0000045217,0000033580,151229,        27034.3200 ,   .50,          135.1716 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000040848,0000031947,151218,        10718.2000 ,   .50,           53.5910 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000042187,0000031221,151223,       363496.5600 ,   .50,         1817.4828 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000042496,0000031943,151218,         5323.2552 ,   .50,           26.6163 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000042743,0000031949,151218,         2352.9600 ,   .50,           11.7648 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000043831,0000033589,151229,         3529.4400 ,   .50,           17.6472 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000044259,0000033585,151229,         3738.8910 ,   .50,           18.6945 ,EFD_EDI_123115                                       
EFD014672328,010052,BENBY ENTERPRISES INC.             ,00859,NESBSCI ,0000045218,0000033582,151229,         2981.3784 ,   .50,           14.9069 ,EFD_EDI_123115                                       
EFD014672329,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000040849,0000032429,151221,         2812.6000 ,   .50,           14.0630 ,EFD_EDI_123115                                       
EFD014672329,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000042498,0000033764,151229,         4371.1032 ,   .50,           21.8555 ,EFD_EDI_123115                                       
EFD014672329,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000043556,0000032430,151221,         6694.5000 ,   .50,           33.4725 ,EFD_EDI_123115                                       
EFD014672329,010052,BENBY ENTERPRISES INC.             ,00860,NESBSBA ,0000044262,0000033765,151229,          537.1392 ,   .50,            2.6857 ,EFD_EDI_123115                                       
EFD014672330,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000040850,0000032578,151222,        22468.3488 ,   .50,          112.3417 ,EFD_EDI_123115                                       
EFD014672330,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000041899,0000032506,151222,        50335.4770 ,   .50,          251.6774 ,EFD_EDI_123115                                       
EFD014672330,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000042499,0000032507,151222,        68160.2832 ,   .50,          340.8014 ,EFD_EDI_123115                                       
EFD014672330,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000043557,0000032577,151222,         5276.9512 ,   .50,           26.3848 ,EFD_EDI_123115                                       
EFD014672330,010052,BENBY ENTERPRISES INC.             ,00861,NESBSPA ,0000044482,0000033420,151228,         6645.7080 ,   .50,           33.2285 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000041900,0000033137,151226,          802.5000 ,   .50,            4.0125 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000042502,0000033136,151226,        28150.9320 ,   .50,          140.7547 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000042744,0000031918,151218,         1201.2480 ,   .50,            6.0062 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000043558,0000032698,151222,         5505.0000 ,   .50,           27.5250 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000044266,0000033135,151226,         2102.8608 ,   .50,           10.5143 ,EFD_EDI_123115                                       
EFD014672331,010052,BENBY ENTERPRISES INC.             ,00862,NEBSSCR ,0000045221,0000033653,151229,         3788.1768 ,   .50,           18.9409 ,EFD_EDI_123115                                       
EFD014672332,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000041901,0000033127,151226,         3007.9290 ,   .50,           15.0396 ,EFD_EDI_123115                                       
EFD014672332,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000043559,0000033129,151226,        32648.8072 ,   .50,          163.2440 ,EFD_EDI_123115                                       
EFD014672332,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000044267,0000033128,151226,         5022.4104 ,   .50,           25.1121 ,EFD_EDI_123115                                       
EFD014672332,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000045505,0000033498,151228,         5018.4000 ,   .50,           25.0920 ,EFD_EDI_123115                                       
EFD014672332,010052,BENBY ENTERPRISES INC.             ,00863,NESBSBL ,0000045507,0000033499,151228,         6180.9000 ,   .50,           30.9045 ,EFD_EDI_123115                                       
EFD014672333,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000041672,0000033468,151228,        14041.0600 ,   .35,           49.1437 ,EFD_EDI_123115                                       
EFD014672333,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00855,NESUP   ,0000041734,0000033469,151228,         1078.7200 ,   .35,            3.7755 ,EFD_CHA_123115 OpenPO                                
EFD014672334,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000041673,0000033392,151228,        32980.1800 ,   .35,          115.4306 ,EFD_EDI_123115                                       
EFD014672334,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00856,NENEM   ,0000041735,0000033394,151228,         3924.1888 ,   .35,           13.7347 ,EFD_CHA_123115 OpenPO                                
EFD014672335,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00857,NESBSSJ ,0000041675,0000032225,151219,         5166.9600 ,   .35,           18.0844 ,EFD_EDI_123115                                       
EFD014672336,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000041678,0000033366,151228,        48375.3850 ,   .35,          169.3138 ,EFD_EDI_123115                                       
EFD014672336,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00859,NESBSCI ,0000041737,0000033365,151228,          470.2104 ,   .35,            1.6457 ,EFD_CHA_123115 OpenPO                                
EFD014672337,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00860,NESBSBA ,0000040774,0000033378,151228,         2981.0784 ,   .35,           10.4338 ,EFD_EDI_123115                                       
EFD014672337,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00860,NESBSBA ,0000041680,0000033382,151228,         4998.8750 ,   .35,           17.4961 ,EFD_EDI_123115                                       
EFD014672337,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00860,NESBSBA ,0000043434,0000033380,151228,         1410.6312 ,   .35,            4.9372 ,EFD_EDI_123115                                       
EFD014672337,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00860,NESBSBA ,0000043462,0000033379,151228,        23006.4100 ,   .35,           80.5224 ,EFD_EDI_123115                                       
EFD014672338,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00861,NESBSPA ,0000041682,0000033396,151228,        27501.0850 ,   .35,           96.2538 ,EFD_EDI_123115                                       
EFD014672338,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00861,NESBSPA ,0000041739,0000033397,151228,          470.2104 ,   .35,            1.6457 ,EFD_CHA_123115 OpenPO                                
EFD014672339,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000041684,0000033371,151228,         7750.4240 ,   .35,           27.1265 ,EFD_EDI_123115                                       
EFD014672339,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00862,NEBSSCR ,0000041740,0000033372,151228,         4373.2688 ,   .35,           15.3064 ,EFD_CHA_123115 OpenPO                                
EFD014672340,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00863,NESBSBL ,0000039886,0000032730,151222,          470.2104 ,   .35,            1.6457 ,EFD_CHA_123115 OpenPO                                
EFD014672340,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00863,NESBSBL ,0000040200,0000032731,151222,        28065.7906 ,   .35,           98.2303 ,EFD_EDI_123115                                       
EFD014672340,010074,COLUMBIA INT'L. FOOD PRODUCTS INC. ,00863,NESBSBL ,0000041741,0000032729,151222,          470.2104 ,   .35,            1.6457 ,EFD_CHA_123115 OpenPO                                
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000041142,0000031921,151218,        28798.1568 ,   .35,          100.7935 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000041278,0000031922,151218,       122121.3696 ,   .35,          427.4248 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000041957,0000031923,151218,        41271.6708 ,   .35,          144.4508 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000042032,0000031924,151218,         8044.6464 ,   .35,           28.1563 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000042159,0000031927,151218,         8167.6800 ,   .35,           28.5869 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000043164,0000032642,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000043945,0000032643,151222,        43713.5436 ,   .35,          152.9974 ,EFD_EDI_123115                                       
EFD014672341,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000043980,0000032641,151222,         5933.9520 ,   .35,           20.7688 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000041143,0000031717,151216,        28798.1568 ,   .35,          100.7935 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000041279,0000031718,151216,       193181.9904 ,   .35,          676.1370 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000041958,0000031719,151216,        22003.4880 ,   .35,           77.0122 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000042040,0000031721,151216,         8044.6464 ,   .35,           28.1563 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000042160,0000031720,151216,         8167.6800 ,   .35,           28.5869 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000042240,0000031716,151216,        52208.6400 ,   .35,          182.7302 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000043165,0000032707,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000043946,0000032706,151222,        10607.0256 ,   .35,           37.1246 ,EFD_EDI_123115                                       
EFD014672342,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000043981,0000032709,151222,         5933.9520 ,   .35,           20.7688 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000041144,0000031725,151216,        28798.1568 ,   .35,          100.7935 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000041280,0000031727,151216,        85508.7360 ,   .35,          299.2806 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000041959,0000031728,151216,        11141.0700 ,   .35,           38.9937 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000042041,0000031729,151216,         6193.1520 ,   .35,           21.6760 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000042161,0000031732,151216,         8167.6800 ,   .35,           28.5869 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000042284,0000031724,151216,        26435.9520 ,   .35,           92.5258 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000043166,0000032611,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000043947,0000032610,151222,         5066.4528 ,   .35,           17.7326 ,EFD_EDI_123115                                       
EFD014672343,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000045003,0000032670,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000041281,0000031691,151216,        49310.6688 ,   .35,          172.5873 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000041960,0000031690,151216,        10470.6108 ,   .35,           36.6471 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000042042,0000031688,151216,         8741.3760 ,   .35,           30.5948 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000042162,0000031689,151216,         8167.6800 ,   .35,           28.5869 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000042245,0000031687,151216,        52208.6400 ,   .35,          182.7302 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000043169,0000032828,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
EFD014672344,010093,COLGATE-PALMOLIVE PHIL INC.        ,00858,NESSA   ,0000043948,0000032827,151222,         9482.8860 ,   .35,           33.1901 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000041145,0000031706,151216,        24075.8784 ,   .35,           84.2656 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000041282,0000031707,151216,       126271.3728 ,   .35,          441.9498 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000041961,0000031708,151216,         7360.8192 ,   .35,           25.7629 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000042043,0000031701,151216,        20430.9504 ,   .35,           71.5083 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000042247,0000031697,151216,        52208.6400 ,   .35,          182.7302 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000042285,0000031700,151216,        17623.9680 ,   .35,           61.6839 ,EFD_EDI_123115                                       
EFD014672345,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000043171,0000032615,151222,         9234.4320 ,   .35,           32.3205 ,EFD_EDI_123115                                       
