Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014298442, 17727,  134,163462         ,AP288994  ,150315,          365.3600 ,   .25,             .9134 ,EFD_ECO_031515                                                                               
EFD014298443, 17727,  166,163464         ,AP288994  ,150315,          440.8800 ,   .25,            1.1022 ,EFD_ECO_031515                                                                               
EFD014298444, 17727,  279,163467         ,AP288994  ,150315,         1448.6800 ,   .25,            3.6217 ,EFD_ECO_031515                                                                               
EFD014298445, 17727,  701,163470         ,AP288994  ,150315,         1952.6400 ,   .25,            4.8816 ,EFD_ECO_031515                                                                               
EFD014298446, 17727,  823,163474         ,AP288994  ,150315,         1797.1200 ,   .25,            4.4928 ,EFD_ECO_031515                                                                               
EFD014298447, 17727,  848,163478         ,AP288994  ,150315,          277.1200 ,   .25,             .6928 ,EFD_ECO_031515                                                                               
EFD014298448, 17727,  103,163556         ,AP288994  ,150315,        57940.9040 ,   .25,          144.8522 ,EFD_ECO_031515                                                                               
EFD014298449, 17727,  114,163559         ,AP288994  ,150315,        61278.2200 ,   .25,          153.1955 ,EFD_ECO_031515                                                                               
EFD014298450, 17727,  121,163561         ,AP288994  ,150315,        66180.2990 ,   .25,          165.4507 ,EFD_ECO_031515                                                                               
EFD014298451, 17727,  103,163562         ,AP288994  ,150315,        50273.3410 ,   .25,          125.6833 ,EFD_ECO_031515                                                                               
EFD014298452, 17727,  129,163564         ,AP288994  ,150315,        52689.8690 ,   .25,          131.7246 ,EFD_ECO_031515                                                                               
EFD014298453, 17727,  134,163566         ,AP288994  ,150315,        68864.6940 ,   .25,          172.1617 ,EFD_ECO_031515                                                                               
EFD014298454, 17727,  166,163567         ,AP288994  ,150315,        50070.3140 ,   .25,          125.1757 ,EFD_ECO_031515                                                                               
EFD014298455, 17727,  185,163569         ,AP288994  ,150315,        15291.7980 ,   .25,           38.2294 ,EFD_ECO_031515                                                                               
EFD014298456, 17727,  186,163570         ,AP288994  ,150315,        69956.8980 ,   .25,          174.8922 ,EFD_ECO_031515                                                                               
EFD014298457, 17727,  199,163571         ,AP288994  ,150315,         9225.9450 ,   .25,           23.0648 ,EFD_ECO_031515                                                                               
EFD014298458, 17727,  249,163572         ,AP288994  ,150315,          932.1230 ,   .25,            2.3303 ,EFD_ECO_031515                                                                               
EFD014298459, 17727,  270,163574         ,AP288994  ,150315,        13013.9030 ,   .25,           32.5347 ,EFD_ECO_031515                                                                               
EFD014298460, 17727,  114,163575         ,AP288994  ,150315,        29875.2210 ,   .25,           74.6880 ,EFD_ECO_031515                                                                               
EFD014298461, 17727,  276,163576         ,AP288994  ,150315,         3685.5200 ,   .25,            9.2138 ,EFD_ECO_031515                                                                               
EFD014298462, 17727,  283,163578         ,AP288994  ,150315,        19893.5030 ,   .25,           49.7337 ,EFD_ECO_031515                                                                               
EFD014298463, 17727,  285,163579         ,AP288994  ,150315,        19455.3690 ,   .25,           48.6384 ,EFD_ECO_031515                                                                               
EFD014298464, 17727,  121,163581         ,AP288994  ,150315,        48537.7220 ,   .25,          121.3443 ,EFD_ECO_031515                                                                               
EFD014298465, 17727,  709,163582         ,AP288994  ,150315,        60711.5930 ,   .25,          151.7789 ,EFD_ECO_031515                                                                               
EFD014298466, 17727,  129,163583         ,AP288994  ,150315,        50662.4650 ,   .25,          126.6561 ,EFD_ECO_031515                                                                               
EFD014298467, 17727,  106,163584         ,AP288994  ,150315,       121912.2360 ,   .25,          304.7805 ,EFD_ECO_031515                                                                               
EFD014298468, 17727,  134,163585         ,AP288994  ,150315,        41474.3800 ,   .25,          103.6859 ,EFD_ECO_031515                                                                               
EFD014298469, 17727,  711,163586         ,AP288994  ,150315,        11870.7870 ,   .25,           29.6769 ,EFD_ECO_031515                                                                               
EFD014298470, 17727,  112,163587         ,AP288994  ,150315,       152773.3050 ,   .25,          381.9332 ,EFD_ECO_031515                                                                               
EFD014298471, 17727,  116,163588         ,AP288994  ,150315,       140828.8430 ,   .25,          352.0721 ,EFD_ECO_031515                                                                               
EFD014298472, 17727,  713,163590         ,AP288994  ,150315,        31811.8010 ,   .25,           79.5295 ,EFD_ECO_031515                                                                               
EFD014298473, 17727,  125,163591         ,AP288994  ,150315,       187576.2060 ,   .25,          468.9405 ,EFD_ECO_031515                                                                               
EFD014298474, 17727,  199,163593         ,AP288994  ,150315,        17394.5420 ,   .25,           43.4863 ,EFD_ECO_031515                                                                               
EFD014298475, 17727,  716,163594         ,AP288994  ,150315,        10979.0620 ,   .25,           27.4476 ,EFD_ECO_031515                                                                               
EFD014298476, 17727,  265,163595         ,AP288994  ,150315,       150714.0350 ,   .25,          376.7850 ,EFD_ECO_031515                                                                               
EFD014298477, 17727,  718,163596         ,AP288994  ,150315,        13544.1370 ,   .25,           33.8603 ,EFD_ECO_031515                                                                               
EFD014298478, 17727,  249,163597         ,AP288994  ,150315,         8271.2870 ,   .25,           20.6782 ,EFD_ECO_031515                                                                               
