Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014377056, 16413,  227,139841         ,AP840824  ,150331,          494.5500 ,   .50,            2.4727 ,EFD_ECO_033115                                                                               
EFD014377058, 16413,  835,145029         ,AP840824  ,150331,         1023.3000 ,   .50,            5.1165 ,EFD_ECO_033115                                                                               
EFD014377060, 16413,  290,151804         ,AP840824  ,150331,          587.7000 ,   .50,            2.9385 ,EFD_ECO_033115                                                                               
EFD014377062, 14803,  189,143873         ,AP840824  ,150331,          339.1100 ,  1.00,            3.3911 ,EFD_ECO_033115                                                                               
EFD014377064, 14803,  194,143874         ,AP840824  ,150331,         4006.7900 ,  1.00,           40.0679 ,EFD_ECO_033115                                                                               
EFD014377065, 14803,  250,143875         ,AP840824  ,150331,         6776.8700 ,  1.00,           67.7687 ,EFD_ECO_033115                                                                               
EFD014377067, 14803,  264,143877         ,AP840824  ,150331,          504.3600 ,  1.00,            5.0436 ,EFD_ECO_033115                                                                               
EFD014377068, 14803,  236,144813         ,AP840824  ,150331,          304.3900 ,  1.00,            3.0439 ,EFD_ECO_033115                                                                               
EFD014377069, 14803,  101,161217         ,AP840824  ,150331,         5181.8200 ,  1.00,           51.8182 ,EFD_ECO_033115                                                                               
EFD014377070, 14803,  102,161218         ,AP840824  ,150331,         9067.8400 ,  1.00,           90.6784 ,EFD_ECO_033115                                                                               
EFD014377071, 14803,  103,161219         ,AP840824  ,150331,         8629.0000 ,  1.00,           86.2900 ,EFD_ECO_033115                                                                               
EFD014377073, 14803,  104,161220         ,AP840824  ,150331,         8835.4200 ,  1.00,           88.3542 ,EFD_ECO_033115                                                                               
EFD014377075, 14803,  105,161221         ,AP840824  ,150331,         7749.1600 ,  1.00,           77.4916 ,EFD_ECO_033115                                                                               
EFD014377076, 14803,  106,161222         ,AP840824  ,150331,         5293.5400 ,  1.00,           52.9354 ,EFD_ECO_033115                                                                               
EFD014377077, 14803,  107,161223         ,AP840824  ,150331,         3721.0600 ,  1.00,           37.2106 ,EFD_ECO_033115                                                                               
EFD014377078, 14803,  108,161224         ,AP840824  ,150331,         7088.7600 ,  1.00,           70.8876 ,EFD_ECO_033115                                                                               
EFD014377080, 14803,  109,161225         ,AP840824  ,150331,         3987.5600 ,  1.00,           39.8756 ,EFD_ECO_033115                                                                               
EFD014377081, 14803,  110,161226         ,AP840824  ,150331,         3934.3800 ,  1.00,           39.3438 ,EFD_ECO_033115                                                                               
EFD014377082, 14803,  111,161227         ,AP840824  ,150331,        14444.1200 ,  1.00,          144.4412 ,EFD_ECO_033115                                                                               
EFD014377083, 14803,  112,161228         ,AP840824  ,150331,        13523.7800 ,  1.00,          135.2378 ,EFD_ECO_033115                                                                               
EFD014377085, 14803,  113,161229         ,AP840824  ,150331,        15445.5400 ,  1.00,          154.4554 ,EFD_ECO_033115                                                                               
EFD014377086, 14803,  115,161230         ,AP840824  ,150331,        18866.4200 ,  1.00,          188.6642 ,EFD_ECO_033115                                                                               
EFD014377088, 14803,  116,161231         ,AP840824  ,150331,         8910.8400 ,  1.00,           89.1084 ,EFD_ECO_033115                                                                               
EFD014377089, 14803,  117,161232         ,AP840824  ,150331,         4514.1000 ,  1.00,           45.1410 ,EFD_ECO_033115                                                                               
EFD014377090, 14803,  118,161233         ,AP840824  ,150331,        13254.1800 ,  1.00,          132.5418 ,EFD_ECO_033115                                                                               
EFD014377091, 14803,  119,161234         ,AP840824  ,150331,        18852.5600 ,  1.00,          188.5256 ,EFD_ECO_033115                                                                               
EFD014377093, 14803,  121,161235         ,AP840824  ,150331,        12194.7800 ,  1.00,          121.9478 ,EFD_ECO_033115                                                                               
EFD014377094, 14803,  122,161236         ,AP840824  ,150331,        21528.0000 ,  1.00,          215.2800 ,EFD_ECO_033115                                                                               
EFD014377096, 14803,  123,161237         ,AP840824  ,150331,         8011.7000 ,  1.00,           80.1170 ,EFD_ECO_033115                                                                               
EFD014377097, 14803,  124,161239         ,AP840824  ,150331,         5789.0800 ,  1.00,           57.8908 ,EFD_ECO_033115                                                                               
EFD014377098, 14803,  125,161240         ,AP840824  ,150331,         8255.4000 ,  1.00,           82.5540 ,EFD_ECO_033115                                                                               
EFD014377099, 14803,  126,161241         ,AP840824  ,150331,         6531.7600 ,  1.00,           65.3176 ,EFD_ECO_033115                                                                               
EFD014377100, 14803,  127,161242         ,AP840824  ,150331,         7869.6400 ,  1.00,           78.6964 ,EFD_ECO_033115                                                                               
EFD014377101, 14803,  130,161243         ,AP840824  ,150331,        11730.3200 ,  1.00,          117.3032 ,EFD_ECO_033115                                                                               
EFD014377103, 14803,  131,161244         ,AP840824  ,150331,         7248.6400 ,  1.00,           72.4864 ,EFD_ECO_033115                                                                               
EFD014377104, 14803,  134,161245         ,AP840824  ,150331,         4899.0600 ,  1.00,           48.9906 ,EFD_ECO_033115                                                                               
EFD014377105, 14803,  135,161246         ,AP840824  ,150331,        18349.0000 ,  1.00,          183.4900 ,EFD_ECO_033115                                                                               
EFD014377106, 14803,  138,161248         ,AP840824  ,150331,        25223.6800 ,  1.00,          252.2368 ,EFD_ECO_033115                                                                               
EFD014377107, 14803,  140,161249         ,AP840824  ,150331,        10221.4400 ,  1.00,          102.2144 ,EFD_ECO_033115                                                                               
EFD014377109, 14803,  141,161250         ,AP840824  ,150331,         7058.0800 ,  1.00,           70.5808 ,EFD_ECO_033115                                                                               
EFD014377111, 14803,  147,161251         ,AP840824  ,150331,        14954.8400 ,  1.00,          149.5484 ,EFD_ECO_033115                                                                               
EFD014377112, 14803,  149,161252         ,AP840824  ,150331,         9979.1200 ,  1.00,           99.7912 ,EFD_ECO_033115                                                                               
EFD014377113, 14803,  150,161253         ,AP840824  ,150331,        13258.3200 ,  1.00,          132.5832 ,EFD_ECO_033115                                                                               
EFD014377115, 14803,  153,161254         ,AP840824  ,150331,         6773.1200 ,  1.00,           67.7312 ,EFD_ECO_033115                                                                               
EFD014377116, 14803,  156,161255         ,AP840824  ,150331,        13558.1000 ,  1.00,          135.5810 ,EFD_ECO_033115                                                                               
EFD014377117, 14803,  158,161256         ,AP840824  ,150331,         5592.4000 ,  1.00,           55.9240 ,EFD_ECO_033115                                                                               
EFD014377119, 14803,  160,161257         ,AP840824  ,150331,        12043.8800 ,  1.00,          120.4388 ,EFD_ECO_033115                                                                               
EFD014377120, 14803,  161,161258         ,AP840824  ,150331,        13138.6200 ,  1.00,          131.3862 ,EFD_ECO_033115                                                                               
EFD014377121, 14803,  162,161259         ,AP840824  ,150331,         9973.2000 ,  1.00,           99.7320 ,EFD_ECO_033115                                                                               
EFD014377122, 14803,  163,161260         ,AP840824  ,150331,         2243.6000 ,  1.00,           22.4360 ,EFD_ECO_033115                                                                               
EFD014377123, 14803,  169,161261         ,AP840824  ,150331,         4654.9800 ,  1.00,           46.5498 ,EFD_ECO_033115                                                                               
EFD014377124, 14803,  171,161262         ,AP840824  ,150331,         8329.7000 ,  1.00,           83.2970 ,EFD_ECO_033115                                                                               
EFD014377125, 14803,  179,161263         ,AP840824  ,150331,         5416.7800 ,  1.00,           54.1678 ,EFD_ECO_033115                                                                               
EFD014377127, 14803,  180,161264         ,AP840824  ,150331,         6132.4000 ,  1.00,           61.3240 ,EFD_ECO_033115                                                                               
EFD014377129, 14803,  192,161334         ,AP840824  ,150331,         2122.7000 ,  1.00,           21.2270 ,EFD_ECO_033115                                                                               
EFD014377131, 14803,  246,161335         ,AP840824  ,150331,        11122.4000 ,  1.00,          111.2240 ,EFD_ECO_033115                                                                               
EFD014377133, 14803,  302,161336         ,AP840824  ,150331,         8717.7200 ,  1.00,           87.1772 ,EFD_ECO_033115                                                                               
EFD014377134, 14803,  401,161337         ,AP840824  ,150331,          520.9000 ,  1.00,            5.2090 ,EFD_ECO_033115                                                                               
EFD014377135, 14803,  707,161338         ,AP840824  ,150331,         4788.6800 ,  1.00,           47.8868 ,EFD_ECO_033115                                                                               
EFD014377137, 14803,  713,161341         ,AP840824  ,150331,         4365.6800 ,  1.00,           43.6568 ,EFD_ECO_033115                                                                               
EFD014377138, 14803,  717,161342         ,AP840824  ,150331,        14239.1200 ,  1.00,          142.3912 ,EFD_ECO_033115                                                                               
EFD014377140, 14803,  726,161348         ,AP840824  ,150331,        10352.8800 ,  1.00,          103.5288 ,EFD_ECO_033115                                                                               
EFD014377141, 14803,  731,161349         ,AP840824  ,150331,         5143.1800 ,  1.00,           51.4318 ,EFD_ECO_033115                                                                               
EFD014377142, 14803,  821,161352         ,AP840824  ,150331,         5965.1400 ,  1.00,           59.6514 ,EFD_ECO_033115                                                                               
EFD014377143, 14803,  825,161353         ,AP840824  ,150331,         2621.9000 ,  1.00,           26.2190 ,EFD_ECO_033115                                                                               
EFD014377144, 14803,  830,161354         ,AP840824  ,150331,         9037.5400 ,  1.00,           90.3754 ,EFD_ECO_033115                                                                               
EFD014377145, 10135,  108,144830         ,AP840824  ,150331,           13.6800 ,  1.00,             .1368 ,EFD_ECO_033115                                                                               
EFD014377146, 10135,  112,144835         ,AP840824  ,150331,           41.0400 ,  1.00,             .4104 ,EFD_ECO_033115                                                                               
EFD014377147, 10135,  123,144845         ,AP840824  ,150331,           13.6800 ,  1.00,             .1368 ,EFD_ECO_033115                                                                               
EFD014377148, 10135,  133,144854         ,AP840824  ,150331,          364.1400 ,  1.00,            3.6414 ,EFD_ECO_033115                                                                               
EFD014377150, 10135,  135,144855         ,AP840824  ,150331,          212.3400 ,  1.00,            2.1234 ,EFD_ECO_033115                                                                               
EFD014377152, 10135,  262,144863         ,AP840824  ,150331,          167.2200 ,  1.00,            1.6722 ,EFD_ECO_033115                                                                               
EFD014377153, 10368,  101,159935         ,AP840824  ,150331,        19683.2700 ,  2.00,          393.6654 ,EFD_ECO_033115                                                                               
EFD014377155, 10368,  102,159936         ,AP840824  ,150331,        18307.1800 ,  2.00,          366.1436 ,EFD_ECO_033115                                                                               
EFD014377157, 10368,  103,159937         ,AP840824  ,150331,        19337.5200 ,  2.00,          386.7504 ,EFD_ECO_033115                                                                               
EFD014377159, 10368,  104,159938         ,AP840824  ,150331,         5659.2600 ,  2.00,          113.1852 ,EFD_ECO_033115                                                                               
EFD014377161, 10368,  105,159939         ,AP840824  ,150331,         3950.2400 ,  2.00,           79.0048 ,EFD_ECO_033115                                                                               
EFD014377163, 10368,  106,159940         ,AP840824  ,150331,        20012.5500 ,  2.00,          400.2510 ,EFD_ECO_033115                                                                               
EFD014377165, 10368,  108,159941         ,AP840824  ,150331,        23321.7800 ,  2.00,          466.4356 ,EFD_ECO_033115                                                                               
EFD014377167, 10368,  109,159942         ,AP840824  ,150331,        12963.7000 ,  2.00,          259.2740 ,EFD_ECO_033115                                                                               
EFD014377169, 10368,  110,159943         ,AP840824  ,150331,         7534.4400 ,  2.00,          150.6888 ,EFD_ECO_033115                                                                               
EFD014377171, 10368,  111,159944         ,AP840824  ,150331,        15314.9600 ,  2.00,          306.2992 ,EFD_ECO_033115                                                                               
EFD014377173, 10368,  112,159945         ,AP840824  ,150331,        21805.8100 ,  2.00,          436.1162 ,EFD_ECO_033115                                                                               
EFD014377175, 10368,  113,159946         ,AP840824  ,150331,        16470.0800 ,  2.00,          329.4016 ,EFD_ECO_033115                                                                               
EFD014377177, 10368,  401,159947         ,AP840824  ,150331,         3808.3200 ,  2.00,           76.1664 ,EFD_ECO_033115                                                                               
EFD014377179, 10368,  115,159949         ,AP840824  ,150331,        11073.4000 ,  2.00,          221.4680 ,EFD_ECO_033115                                                                               
EFD014377181, 10368,  116,159950         ,AP840824  ,150331,         8280.1400 ,  2.00,          165.6028 ,EFD_ECO_033115                                                                               
EFD014377183, 10368,  117,159951         ,AP840824  ,150331,         9376.5300 ,  2.00,          187.5306 ,EFD_ECO_033115                                                                               
EFD014377185, 10368,  118,159952         ,AP840824  ,150331,        13278.6500 ,  2.00,          265.5730 ,EFD_ECO_033115                                                                               
EFD014377187, 10368,  119,159953         ,AP840824  ,150331,        15030.5800 ,  2.00,          300.6116 ,EFD_ECO_033115                                                                               
EFD014377189, 10368,  120,159954         ,AP840824  ,150331,        10214.5300 ,  2.00,          204.2906 ,EFD_ECO_033115                                                                               
EFD014377191, 10368,  121,159955         ,AP840824  ,150331,        19913.3300 ,  2.00,          398.2666 ,EFD_ECO_033115                                                                               
EFD014377193, 10368,  122,159956         ,AP840824  ,150331,        19560.9800 ,  2.00,          391.2196 ,EFD_ECO_033115                                                                               
EFD014377195, 10368,  124,159957         ,AP840824  ,150331,         1222.8800 ,  2.00,           24.4576 ,EFD_ECO_033115                                                                               
EFD014377197, 10368,  125,159958         ,AP840824  ,150331,        12759.2100 ,  2.00,          255.1842 ,EFD_ECO_033115                                                                               
EFD014377199, 10368,  126,159959         ,AP840824  ,150331,        20041.3000 ,  2.00,          400.8260 ,EFD_ECO_033115                                                                               
EFD014377201, 10368,  127,159960         ,AP840824  ,150331,        29181.8500 ,  2.00,          583.6370 ,EFD_ECO_033115                                                                               
EFD014377203, 10368,  128,159961         ,AP840824  ,150331,         3925.2400 ,  2.00,           78.5048 ,EFD_ECO_033115                                                                               
EFD014377205, 10368,  130,159962         ,AP840824  ,150331,         3887.2700 ,  2.00,           77.7454 ,EFD_ECO_033115                                                                               
EFD014377207, 10368,  133,159963         ,AP840824  ,150331,        11940.1800 ,  2.00,          238.8036 ,EFD_ECO_033115                                                                               
EFD014377209, 10368,  134,159964         ,AP840824  ,150331,         3588.5200 ,  2.00,           71.7704 ,EFD_ECO_033115                                                                               
EFD014377211, 10368,  135,159965         ,AP840824  ,150331,        11317.2900 ,  2.00,          226.3458 ,EFD_ECO_033115                                                                               
EFD014377213, 10368,  138,159966         ,AP840824  ,150331,        23132.5000 ,  2.00,          462.6500 ,EFD_ECO_033115                                                                               
EFD014377215, 10368,  139,159967         ,AP840824  ,150331,         3277.6400 ,  2.00,           65.5528 ,EFD_ECO_033115                                                                               
EFD014377217, 10368,  140,159968         ,AP840824  ,150331,         7597.9700 ,  2.00,          151.9594 ,EFD_ECO_033115                                                                               
EFD014377219, 10368,  141,159969         ,AP840824  ,150331,        40339.6800 ,  2.00,          806.7936 ,EFD_ECO_033115                                                                               
EFD014377221, 10368,  147,159970         ,AP840824  ,150331,        21207.7000 ,  2.00,          424.1540 ,EFD_ECO_033115                                                                               
EFD014377223, 10368,  148,159971         ,AP840824  ,150331,         3830.5200 ,  2.00,           76.6104 ,EFD_ECO_033115                                                                               
EFD014377225, 10368,  149,159972         ,AP840824  ,150331,         4078.9400 ,  2.00,           81.5788 ,EFD_ECO_033115                                                                               
EFD014377227, 10368,  150,159973         ,AP840824  ,150331,        14163.0100 ,  2.00,          283.2602 ,EFD_ECO_033115                                                                               
EFD014377228, 10368,  151,159974         ,AP840824  ,150331,         4987.5500 ,  2.00,           99.7510 ,EFD_ECO_033115                                                                               
