Inv Number,Ven Code,Ven Name,Store,Str Name,PO Number,RCR Number,RCR Date,RCR Amount,EFD Rate,EFD Amount,EFD Notes                                                                                      
EFD014663275,010009,ABSOLUTE SALES CORPORATION         ,00857,NESBSSJ ,0000006198,0000004258,150806,         4991.1360 ,   .35,           17.4690 ,EFD_EDI_081515                                       
EFD014663275,010009,ABSOLUTE SALES CORPORATION         ,00857,NESBSSJ ,0000006400,0000004259,150806,         4492.3602 ,   .35,           15.7233 ,EFD_EDI_081515                                       
EFD014663275,010009,ABSOLUTE SALES CORPORATION         ,00857,NESBSSJ ,0000006452,0000004257,150807,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663275,010009,ABSOLUTE SALES CORPORATION         ,00857,NESBSSJ ,0000008686,0000005948,150813,        15396.1465 ,   .35,           53.8865 ,EFD_EDI_081515                                       
EFD014663275,010009,ABSOLUTE SALES CORPORATION         ,00857,NESBSSJ ,0000009082,0000005947,150813,        20388.4944 ,   .35,           71.3597 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000004433,0000003610,150804,        16564.4548 ,   .35,           57.9756 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000004454,0000003611,150804,         9991.0080 ,   .35,           34.9685 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000006200,0000003613,150804,         8991.9072 ,   .35,           31.4717 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000006401,0000003821,150804,        10928.1990 ,   .35,           38.2487 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000006453,0000003612,150804,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000008568,0000005447,150812,         2497.7520 ,   .35,            8.7421 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000008687,0000005446,150812,        34326.6385 ,   .35,          120.1432 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000009083,0000005449,150812,        17503.2960 ,   .35,           61.2615 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000010287,0000005455,150812,         8991.9072 ,   .35,           31.4717 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000010292,0000005456,150812,         9394.7942 ,   .35,           32.8818 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000010363,0000005457,150812,         3490.1018 ,   .35,           12.2154 ,EFD_EDI_081515                                       
EFD014663276,010009,ABSOLUTE SALES CORPORATION         ,00858,NESSA   ,0000010460,0000005695,150812,          326.4000 ,   .35,            1.1424 ,EFD_EDI_081515                                       
EFD014663277,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000006203,0000003266,150801,         9986.6400 ,   .35,           34.9532 ,EFD_EDI_081515                                       
EFD014663277,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000006402,0000003263,150801,        16006.1528 ,   .35,           56.0215 ,EFD_EDI_081515                                       
EFD014663277,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000008570,0000005614,150812,        12480.0240 ,   .35,           43.6801 ,EFD_EDI_081515                                       
EFD014663277,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000008689,0000005615,150812,        21796.0112 ,   .35,           76.2860 ,EFD_EDI_081515                                       
EFD014663277,010009,ABSOLUTE SALES CORPORATION         ,00859,NESBSCI ,0000009088,0000005613,150812,        51415.4928 ,   .35,          179.9542 ,EFD_EDI_081515                                       
EFD014663278,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000006204,0000003777,150804,         5990.2368 ,   .35,           20.9658 ,EFD_EDI_081515                                       
EFD014663278,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000006403,0000003779,150804,         5909.6149 ,   .35,           20.6837 ,EFD_EDI_081515                                       
EFD014663278,010009,ABSOLUTE SALES CORPORATION         ,00860,NESBSBA ,0000006455,0000003778,150804,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663279,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000006206,0000006001,150813,         7493.2560 ,   .35,           26.2264 ,EFD_EDI_081515                                       
EFD014663279,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000006404,0000006004,150813,        10879.2987 ,   .35,           38.0775 ,EFD_EDI_081515                                       
EFD014663279,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000006456,0000006005,150813,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663279,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000008694,0000006000,150813,        13224.2677 ,   .35,           46.2849 ,EFD_EDI_081515                                       
EFD014663279,010009,ABSOLUTE SALES CORPORATION         ,00861,NESBSPA ,0000009095,0000005999,150813,         8436.9972 ,   .35,           29.5295 ,EFD_EDI_081515                                       
EFD014663280,010009,ABSOLUTE SALES CORPORATION         ,00862,NEBSSCR ,0000006207,0000004662,150808,         7493.2560 ,   .35,           26.2264 ,EFD_EDI_081515                                       
EFD014663280,010009,ABSOLUTE SALES CORPORATION         ,00862,NEBSSCR ,0000006405,0000004661,150808,        19857.5794 ,   .35,           69.5015 ,EFD_EDI_081515                                       
EFD014663280,010009,ABSOLUTE SALES CORPORATION         ,00862,NEBSSCR ,0000006457,0000004660,150808,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000003161,0000004400,150807,        12423.5577 ,   .35,           43.4825 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000004438,0000004428,150807,        16360.0085 ,   .35,           57.2600 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000004463,0000004392,150807,        12484.3920 ,   .35,           43.6954 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000006208,0000004397,150807,         6489.7872 ,   .35,           22.7143 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000006406,0000004399,150807,        11464.6771 ,   .35,           40.1264 ,EFD_EDI_081515                                       
EFD014663281,010009,ABSOLUTE SALES CORPORATION         ,00863,NESBSBL ,0000006459,0000004398,150807,         1721.4000 ,   .35,            6.0249 ,EFD_EDI_081515                                       
EFD014663282,010013,ACS MFG. CORP.                     ,00855,NESUP   ,0000008459,0000005577,150813,         1614.0600 ,  1.00,           16.1406 ,EFD_EDI_081515                                       
EFD014663283,010013,ACS MFG. CORP.                     ,00856,NENEM   ,0000005310,0000003873,150805,        18458.4960 ,  1.00,          184.5850 ,EFD_EDI_081515                                       
EFD014663284,010013,ACS MFG. CORP.                     ,00858,NESSA   ,0000008893,0000006203,150814,         2836.5120 ,  1.00,           28.3651 ,EFD_EDI_081515                                       
EFD014663285,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000008470,0000005579,150812,        18881.8560 ,  1.00,          188.8186 ,EFD_EDI_081515                                       
EFD014663285,010013,ACS MFG. CORP.                     ,00859,NESBSCI ,0000008894,0000005578,150812,        26814.5640 ,  1.00,          268.1456 ,EFD_EDI_081515                                       
EFD014663286,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000008473,0000005866,150813,         6805.5120 ,  1.00,           68.0551 ,EFD_EDI_081515                                       
EFD014663286,010013,ACS MFG. CORP.                     ,00860,NESBSBA ,0000008895,0000005865,150813,         2603.6640 ,  1.00,           26.0366 ,EFD_EDI_081515                                       
EFD014663287,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000005236,0000003841,150804,        79538.7600 ,  1.00,          795.3876 ,EFD_EDI_081515                                       
EFD014663287,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000005318,0000003840,150804,        60043.0320 ,  1.00,          600.4303 ,EFD_EDI_081515                                       
EFD014663287,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000008475,0000005486,150812,        10631.6280 ,  1.00,          106.3163 ,EFD_EDI_081515                                       
EFD014663287,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000008755,0000005488,150812,        11049.6960 ,  1.00,          110.4970 ,EFD_EDI_081515                                       
EFD014663287,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000008896,0000005487,150812,        26216.5680 ,  1.00,          262.1657 ,EFD_EDI_081515                                       
EFD014663288,010014,ADESTECK MARKETING                 ,00855,NESUP   ,0000008953,0000004913,150810,          912.2256 ,  4.50,           41.0502 ,EFD_CHA_081515                                       
EFD014663289,010014,ADESTECK MARKETING                 ,00856,NENEM   ,0000008965,0000005744,150813,         5320.4040 ,  4.50,          239.4182 ,EFD_CHA_081515                                       
EFD014663290,010014,ADESTECK MARKETING                 ,00858,NESSA   ,0000008958,0000005375,150812,          409.4496 ,  6.50,           26.6142 ,EFD_CHA_081515                                       
EFD014663291,010014,ADESTECK MARKETING                 ,00860,NESBSBA ,0000008961,0000005089,150810,         1433.3820 ,  4.50,           64.5022 ,EFD_CHA_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000004911,0000003765,150804,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000005056,0000003744,150804,         2194.5816 ,   .35,            7.6810 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000005070,0000003742,150804,        18189.6840 ,   .35,           63.6639 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000005092,0000003739,150804,        37452.7472 ,   .35,          131.0846 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000007017,0000004635,150810,        72383.9180 ,   .35,          253.3437 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000007091,0000004638,150810,       668054.0892 ,   .35,         2338.1893 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000007104,0000004637,150810,         4580.9280 ,   .35,           16.0332 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000007179,0000004636,150810,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000009475,0000005979,150813,        24450.2808 ,   .35,           85.5760 ,EFD_EDI_081515                                       
EFD014663292,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000009670,0000005980,150813,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000005016,0000003815,150804,        50673.7940 ,   .35,          177.3583 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000005057,0000003822,150804,         9131.4000 ,   .35,           31.9599 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000005082,0000003813,150804,        16773.4680 ,   .35,           58.7071 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000005086,0000003816,150804,         7776.7788 ,   .35,           27.2187 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000005094,0000003814,150804,        36138.7544 ,   .35,          126.4856 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000007018,0000004857,150810,        64378.6640 ,   .35,          225.3253 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000007092,0000004858,150810,       523318.8660 ,   .35,         1831.6160 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000007105,0000004860,150810,         4565.7000 ,   .35,           15.9800 ,EFD_EDI_081515                                       
EFD014663293,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000009476,0000005805,150813,        43444.2288 ,   .35,          152.0548 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000005059,0000003774,150804,         1826.2800 ,   .35,            6.3920 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000005095,0000003775,150804,        31180.4336 ,   .35,          109.1315 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000005116,0000003776,150804,        84044.3616 ,   .35,          294.1553 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000007021,0000004448,150807,        32637.1664 ,   .35,          114.2301 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000007093,0000004447,150807,       200653.9428 ,   .35,          702.2888 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000007106,0000004449,150807,         4565.7000 ,   .35,           15.9800 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000007180,0000004450,150807,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000009337,0000005899,150813,         7776.7788 ,   .35,           27.2187 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000009384,0000005893,150813,          684.2988 ,   .35,            2.3950 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000009477,0000005898,150813,        14056.1988 ,   .35,           49.1967 ,EFD_EDI_081515                                       
EFD014663294,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000009671,0000005894,150813,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000005061,0000003189,150801,          913.1400 ,   .35,            3.1960 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000005098,0000003188,150801,        26619.6024 ,   .35,           93.1686 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000005133,0000003185,150801,       160603.1868 ,   .35,          562.1112 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000007022,0000005569,150812,         3636.5976 ,   .35,           12.7281 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000007094,0000005572,150812,       124890.5160 ,   .35,          437.1168 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000007108,0000005573,150812,         2724.1920 ,   .35,            9.5347 ,EFD_EDI_081515                                       
EFD014663295,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000007178,0000005574,150812,         7026.2460 ,   .35,           24.5919 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000005062,0000003184,150801,         1826.2800 ,   .35,            6.3920 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000005100,0000003183,150801,        36790.7936 ,   .35,          128.7678 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000005138,0000003182,150801,       187643.6820 ,   .35,          656.7529 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000007023,0000004472,150807,        60553.7564 ,   .35,          211.9381 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000007095,0000004473,150807,       790046.6256 ,   .35,         2765.1632 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000007109,0000004471,150807,         6407.2080 ,   .35,           22.4252 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000009386,0000005881,150813,         1833.3540 ,   .35,            6.4167 ,EFD_EDI_081515                                       
EFD014663296,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000009479,0000005880,150813,        61792.6656 ,   .35,          216.2743 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000007024,0000004434,150807,        87139.7312 ,   .35,          304.9891 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000007096,0000004435,150807,       110720.7852 ,   .35,          387.5227 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000007110,0000004433,150807,         2724.1920 ,   .35,            9.5347 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000009150,0000006128,150814,        27854.4000 ,   .35,           97.4904 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000009388,0000006127,150814,         2261.3148 ,   .35,            7.9146 ,EFD_EDI_081515                                       
EFD014663297,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000009480,0000006126,150814,        28543.6440 ,   .35,           99.9028 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000004750,0000003133,150801,        52222.7840 ,   .35,          182.7797 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000005065,0000003136,150801,         6790.7376 ,   .35,           23.7676 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000005067,0000003214,150801,         7289.8920 ,   .35,           25.5146 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000005103,0000003134,150801,        41405.4500 ,   .35,          144.9191 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000005147,0000003135,150801,       126189.9120 ,   .35,          441.6647 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000007025,0000004487,150807,        64767.8480 ,   .35,          226.6875 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000007098,0000004461,150807,       616046.2236 ,   .35,         2156.1618 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000007111,0000004462,150807,         4565.7000 ,   .35,           15.9800 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000009389,0000005890,150813,         1080.0000 ,   .35,            3.7800 ,EFD_EDI_081515                                       
EFD014663298,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000009481,0000005889,150813,       135057.7608 ,   .35,          472.7022 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000004751,0000003653,150804,        39746.7600 ,   .35,          139.1137 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000004913,0000003654,150804,         4215.7476 ,   .35,           14.7551 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000005108,0000003662,150804,        18960.7788 ,   .35,           66.3627 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000005155,0000003652,150804,       202508.0280 ,   .35,          708.7781 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000007026,0000004526,150808,        26444.4840 ,   .35,           92.5557 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000007099,0000004525,150808,       232759.9560 ,   .35,          814.6598 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000007112,0000004527,150808,         4565.7000 ,   .35,           15.9800 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000009472,0000005801,150813,         1473.2064 ,   .35,            5.1562 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000009482,0000005803,150813,       365545.4256 ,   .35,         1279.4090 ,EFD_EDI_081515                                       
EFD014663299,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000009673,0000005802,150813,         5620.9968 ,   .35,           19.6735 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000005068,0000003617,150803,         2194.5816 ,   .35,            7.6810 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000005110,0000003618,150803,        44393.7812 ,   .35,          155.3782 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000005156,0000003616,150803,       163855.8420 ,   .35,          573.4954 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000007027,0000004899,150810,        47869.5020 ,   .35,          167.5433 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000007100,0000004898,150810,       242617.7208 ,   .35,          849.1620 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000007113,0000004897,150810,         6407.2080 ,   .35,           22.4252 ,EFD_EDI_081515                                       
EFD014663300,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000007181,0000004896,150810,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_081515                                       
EFD014663301,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000004784,0000003660,150804,        16148.4672 ,   .50,           80.7423 ,EFD_EDI_081515                                       
EFD014663301,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000004844,0000004009,150805,        19694.4048 ,   .50,           98.4720 ,EFD_EDI_081515                                       
EFD014663301,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000004860,0000003661,150804,         7612.4544 ,   .50,           38.0623 ,EFD_EDI_081515                                       
EFD014663301,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000004954,0000004010,150805,         2352.9600 ,   .50,           11.7648 ,EFD_EDI_081515                                       
EFD014663301,010052,BENBY ENTERPRISES INC.             ,00855,NESUP   ,0000006805,0000004008,150805,         2882.9952 ,   .50,           14.4150 ,EFD_EDI_081515                                       
EFD014663302,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000004785,0000003754,150804,         4022.8656 ,   .50,           20.1143 ,EFD_EDI_081515                                       
EFD014663302,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000004845,0000004006,150805,         2806.6000 ,   .50,           14.0330 ,EFD_EDI_081515                                       
EFD014663302,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000004861,0000003755,150804,         8820.4818 ,   .50,           44.1024 ,EFD_EDI_081515                                       
EFD014663302,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000004955,0000004013,150805,         2352.9600 ,   .50,           11.7648 ,EFD_EDI_081515                                       
EFD014663302,010052,BENBY ENTERPRISES INC.             ,00856,NENEM   ,0000006806,0000004011,150805,         1441.4976 ,   .50,            7.2075 ,EFD_EDI_081515                                       
EFD014663303,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000004786,0000005502,150812,        14011.0824 ,   .50,           70.0554 ,EFD_EDI_081515                                       
EFD014663303,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000004862,0000005507,150812,        13564.9212 ,   .50,           67.8246 ,EFD_EDI_081515                                       
EFD014663303,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000004956,0000004250,150806,         2352.9600 ,   .50,           11.7648 ,EFD_EDI_081515                                       
EFD014663303,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000006807,0000004251,150806,         1441.4976 ,   .50,            7.2075 ,EFD_EDI_081515                                       
EFD014663303,010052,BENBY ENTERPRISES INC.             ,00857,NESBSSJ ,0000007085,0000005506,150812,         2685.6960 ,   .50,           13.4285 ,EFD_EDI_081515                                       
