Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014838929, 14803,  194,143874         ,AP262038  ,150828,         2576.5100 ,  1.00,           25.7651 ,EFD_ECO_082815                                                                               
EFD014838930, 14803,  250,143875         ,AP262038  ,150828,        10262.1700 ,  1.00,          102.6217 ,EFD_ECO_082815                                                                               
EFD014838931, 14803,  264,143877         ,AP262038  ,150828,          104.7200 ,  1.00,            1.0472 ,EFD_ECO_082815                                                                               
EFD014838932, 14803,  101,161217         ,AP262038  ,150828,         7372.9200 ,  1.00,           73.7292 ,EFD_ECO_082815                                                                               
EFD014838933, 14803,  102,161218         ,AP262038  ,150828,        16157.2200 ,  1.00,          161.5722 ,EFD_ECO_082815                                                                               
EFD014838934, 14803,  103,161219         ,AP262038  ,150828,        12256.9000 ,  1.00,          122.5690 ,EFD_ECO_082815                                                                               
EFD014838935, 14803,  104,161220         ,AP262038  ,150828,         7281.3200 ,  1.00,           72.8132 ,EFD_ECO_082815                                                                               
EFD014838936, 14803,  105,161221         ,AP262038  ,150828,         6236.6400 ,  1.00,           62.3664 ,EFD_ECO_082815                                                                               
EFD014838937, 14803,  106,161222         ,AP262038  ,150828,         6383.4400 ,  1.00,           63.8344 ,EFD_ECO_082815                                                                               
EFD014838938, 14803,  107,161223         ,AP262038  ,150828,         3586.5000 ,  1.00,           35.8650 ,EFD_ECO_082815                                                                               
EFD014838939, 14803,  108,161224         ,AP262038  ,150828,        13776.8600 ,  1.00,          137.7686 ,EFD_ECO_082815                                                                               
EFD014838940, 14803,  109,161225         ,AP262038  ,150828,         6175.6000 ,  1.00,           61.7560 ,EFD_ECO_082815                                                                               
EFD014838941, 14803,  110,161226         ,AP262038  ,150828,         7665.5600 ,  1.00,           76.6556 ,EFD_ECO_082815                                                                               
EFD014838942, 14803,  111,161227         ,AP262038  ,150828,        12276.0800 ,  1.00,          122.7608 ,EFD_ECO_082815                                                                               
EFD014838943, 14803,  112,161228         ,AP262038  ,150828,        10796.2000 ,  1.00,          107.9620 ,EFD_ECO_082815                                                                               
EFD014838944, 14803,  113,161229         ,AP262038  ,150828,        11091.8400 ,  1.00,          110.9184 ,EFD_ECO_082815                                                                               
EFD014838945, 14803,  115,161230         ,AP262038  ,150828,         7903.2400 ,  1.00,           79.0324 ,EFD_ECO_082815                                                                               
EFD014838946, 14803,  116,161231         ,AP262038  ,150828,         7396.5800 ,  1.00,           73.9658 ,EFD_ECO_082815                                                                               
EFD014838947, 14803,  117,161232         ,AP262038  ,150828,         3987.4200 ,  1.00,           39.8742 ,EFD_ECO_082815                                                                               
EFD014838948, 14803,  118,161233         ,AP262038  ,150828,        12210.5800 ,  1.00,          122.1058 ,EFD_ECO_082815                                                                               
EFD014838949, 14803,  119,161234         ,AP262038  ,150828,         9631.2000 ,  1.00,           96.3120 ,EFD_ECO_082815                                                                               
EFD014838950, 14803,  121,161235         ,AP262038  ,150828,        17806.4200 ,  1.00,          178.0642 ,EFD_ECO_082815                                                                               
EFD014838951, 14803,  122,161236         ,AP262038  ,150828,        14979.2800 ,  1.00,          149.7928 ,EFD_ECO_082815                                                                               
EFD014838952, 14803,  123,161237         ,AP262038  ,150828,         4577.1600 ,  1.00,           45.7716 ,EFD_ECO_082815                                                                               
