Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014825348, 14803,  194,143874         ,AP732107  ,150815,         4416.9300 ,  1.00,           44.1693 ,EFD_ECO_081515                                                                               
EFD014825349, 14803,  250,143875         ,AP732107  ,150815,        15829.1300 ,  1.00,          158.2913 ,EFD_ECO_081515                                                                               
EFD014825350, 14803,  264,143877         ,AP732107  ,150815,          701.2300 ,  1.00,            7.0123 ,EFD_ECO_081515                                                                               
EFD014825351, 14803,  101,161217         ,AP732107  ,150815,         8255.2400 ,  1.00,           82.5524 ,EFD_ECO_081515                                                                               
EFD014825352, 14803,  102,161218         ,AP732107  ,150815,        20620.9600 ,  1.00,          206.2096 ,EFD_ECO_081515                                                                               
EFD014825353, 14803,  103,161219         ,AP732107  ,150815,        14518.5800 ,  1.00,          145.1858 ,EFD_ECO_081515                                                                               
EFD014825354, 14803,  104,161220         ,AP732107  ,150815,         9133.5200 ,  1.00,           91.3352 ,EFD_ECO_081515                                                                               
EFD014825355, 14803,  105,161221         ,AP732107  ,150815,         9411.6000 ,  1.00,           94.1160 ,EFD_ECO_081515                                                                               
EFD014825356, 14803,  106,161222         ,AP732107  ,150815,         7819.3200 ,  1.00,           78.1932 ,EFD_ECO_081515                                                                               
EFD014825357, 14803,  107,161223         ,AP732107  ,150815,         4306.0400 ,  1.00,           43.0604 ,EFD_ECO_081515                                                                               
EFD014825358, 14803,  108,161224         ,AP732107  ,150815,        15817.1400 ,  1.00,          158.1714 ,EFD_ECO_081515                                                                               
EFD014825359, 14803,  109,161225         ,AP732107  ,150815,         5733.9800 ,  1.00,           57.3398 ,EFD_ECO_081515                                                                               
EFD014825360, 14803,  110,161226         ,AP732107  ,150815,        14122.8000 ,  1.00,          141.2280 ,EFD_ECO_081515                                                                               
EFD014825361, 14803,  111,161227         ,AP732107  ,150815,        13539.4200 ,  1.00,          135.3942 ,EFD_ECO_081515                                                                               
EFD014825362, 14803,  112,161228         ,AP732107  ,150815,        12476.4800 ,  1.00,          124.7648 ,EFD_ECO_081515                                                                               
EFD014825363, 14803,  113,161229         ,AP732107  ,150815,        14997.5600 ,  1.00,          149.9756 ,EFD_ECO_081515                                                                               
EFD014825364, 14803,  115,161230         ,AP732107  ,150815,        18146.0400 ,  1.00,          181.4604 ,EFD_ECO_081515                                                                               
EFD014825365, 14803,  116,161231         ,AP732107  ,150815,         7437.3000 ,  1.00,           74.3730 ,EFD_ECO_081515                                                                               
EFD014825366, 14803,  117,161232         ,AP732107  ,150815,         5967.0800 ,  1.00,           59.6708 ,EFD_ECO_081515                                                                               
