Inv Number,Ven Code,Ven Name,Store,Str Name,PO Number,RCR Number,RCR Date,RCR Amount,EFD Rate,EFD Amount,EFD Notes                                                                                      
EFD014662585,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000001081,0000001472,150722,        77877.0720 ,  1.00,          778.7707 ,EFD_EDI_073115                                       
EFD014662585,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000001275,0000001471,150722,        22607.4240 ,  1.00,          226.0742 ,EFD_EDI_073115                                       
EFD014662585,010013,ACS MFG. CORP.                     ,00861,NESBSPA ,0000003117,0000001987,150727,        17622.3600 ,  1.00,          176.2236 ,EFD_EDI_073115                                       
EFD014662586,010013,ACS MFG. CORP.                     ,00862,NEBSSCR ,0000003592,0000001147,150720,        11684.7360 ,  1.00,          116.8474 ,EFD_EDI_073115                                       
EFD014662587,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000003392,0000001870,150724,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_073115                                       
EFD014662587,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000003430,0000001872,150724,        15763.1160 ,   .35,           55.1709 ,EFD_EDI_073115                                       
EFD014662587,010020,ALASKA MILK CORP.                  ,00855,NESUP   ,0000003488,0000001871,150724,         1826.2800 ,   .35,            6.3920 ,EFD_EDI_073115                                       
EFD014662588,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000003393,0000001916,150725,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_073115                                       
EFD014662588,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000003431,0000001920,150725,        21657.9816 ,   .35,           75.8029 ,EFD_EDI_073115                                       
EFD014662588,010020,ALASKA MILK CORP.                  ,00856,NENEM   ,0000003489,0000001921,150725,         1281.4416 ,   .35,            4.4850 ,EFD_EDI_073115                                       
EFD014662589,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000003395,0000002017,150725,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_073115                                       
EFD014662589,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000003432,0000002016,150725,        16242.9048 ,   .35,           56.8502 ,EFD_EDI_073115                                       
EFD014662589,010020,ALASKA MILK CORP.                  ,00857,NESBSSJ ,0000003490,0000002015,150725,          736.6032 ,   .35,            2.5781 ,EFD_EDI_073115                                       
EFD014662590,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000003399,0000002658,150730,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_073115                                       
EFD014662590,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000003433,0000002657,150730,        27505.1724 ,   .35,           96.2681 ,EFD_EDI_073115                                       
EFD014662590,010020,ALASKA MILK CORP.                  ,00858,NESSA   ,0000003491,0000002656,150730,          368.3016 ,   .35,            1.2891 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003404,0000001998,150725,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003435,0000001999,150725,        46355.0016 ,   .35,          162.2425 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003492,0000002002,150725,         1457.9784 ,   .35,            5.1029 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003493,0000001997,150725,          544.8384 ,   .35,            1.9069 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003774,0000002001,150725,        36261.0840 ,   .35,          126.9138 ,EFD_EDI_073115                                       
EFD014662591,010020,ALASKA MILK CORP.                  ,00859,NESBSCI ,0000003776,0000002000,150725,         2052.8964 ,   .35,            7.1851 ,EFD_EDI_073115                                       
EFD014662592,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000003438,0000001748,150724,        43133.0292 ,   .35,          150.9656 ,EFD_EDI_073115                                       
EFD014662592,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000005064,0000002604,150729,          913.1400 ,   .35,            3.1960 ,EFD_EDI_073115                                       
EFD014662592,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000005101,0000002603,150729,        28149.8960 ,   .35,           98.5246 ,EFD_EDI_073115                                       
EFD014662592,010020,ALASKA MILK CORP.                  ,00860,NESBSBA ,0000005144,0000002602,150729,       195101.1300 ,   .35,          682.8540 ,EFD_EDI_073115                                       
EFD014662593,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000003405,0000002128,150727,         2810.4984 ,   .35,            9.8367 ,EFD_EDI_073115                                       
EFD014662593,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000003439,0000002127,150727,        77682.8340 ,   .35,          271.8899 ,EFD_EDI_073115                                       
EFD014662593,010020,ALASKA MILK CORP.                  ,00861,NESBSPA ,0000003494,0000002129,150727,         1826.2800 ,   .35,            6.3920 ,EFD_EDI_073115                                       
EFD014662594,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000003406,0000001827,150724,         4215.7476 ,   .35,           14.7551 ,EFD_EDI_073115                                       
EFD014662594,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000003440,0000001832,150724,        99377.1864 ,   .35,          347.8202 ,EFD_EDI_073115                                       
EFD014662594,010020,ALASKA MILK CORP.                  ,00862,NEBSSCR ,0000003495,0000001831,150724,         2915.9568 ,   .35,           10.2058 ,EFD_EDI_073115                                       
EFD014662595,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000002983,0000002032,150725,         3272.7500 ,   .35,           11.4546 ,EFD_EDI_073115                                       
EFD014662595,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000003407,0000002035,150725,         1405.2492 ,   .35,            4.9184 ,EFD_EDI_073115                                       
EFD014662595,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000003441,0000002034,150725,       182651.1840 ,   .35,          639.2791 ,EFD_EDI_073115                                       
EFD014662595,010020,ALASKA MILK CORP.                  ,00863,NESBSBL ,0000003496,0000002033,150725,         2578.1112 ,   .35,            9.0234 ,EFD_EDI_073115                                       
EFD014662596,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000002709,0000001425,150722,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662596,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000003643,0000001426,150722,       230791.8912 ,   .35,          807.7716 ,EFD_EDI_073115                                       
EFD014662596,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000004502,0000002553,150729,        68843.5200 ,   .35,          240.9523 ,EFD_EDI_073115                                       
EFD014662596,010093,COLGATE-PALMOLIVE PHIL INC.        ,00855,NESUP   ,0000004912,0000002554,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662597,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000002710,0000002685,150729,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662597,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000004914,0000002686,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662597,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000005008,0000002687,150729,        60987.4176 ,   .35,          213.4560 ,EFD_EDI_073115                                       
EFD014662597,010093,COLGATE-PALMOLIVE PHIL INC.        ,00856,NENEM   ,0000005164,0000002688,150729,       126799.3728 ,   .35,          443.7978 ,EFD_EDI_073115                                       
EFD014662598,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000002711,0000002701,150729,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662598,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000004915,0000002700,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662598,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000006588,0000002932,150731,        16848.0000 ,   .35,           58.9680 ,EFD_EDI_073115                                       
EFD014662598,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000006589,0000002933,150731,         6144.0768 ,   .35,           21.5043 ,EFD_EDI_073115                                       
EFD014662598,010093,COLGATE-PALMOLIVE PHIL INC.        ,00857,NESBSSJ ,0000006966,0000003056,150731,         3059.7120 ,   .35,           10.7090 ,EFD_EDI_073115                                       
EFD014662599,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000002713,0000002605,150729,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662599,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000004918,0000002606,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662599,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000004973,0000002607,150729,        49053.5808 ,   .35,          171.6875 ,EFD_EDI_073115                                       
EFD014662599,010093,COLGATE-PALMOLIVE PHIL INC.        ,00859,NESBSCI ,0000005106,0000002608,150729,       405544.6272 ,   .35,         1419.4062 ,EFD_EDI_073115                                       
EFD014662600,010093,COLGATE-PALMOLIVE PHIL INC.        ,00860,NESBSBA ,0000002714,0000002568,150729,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662600,010093,COLGATE-PALMOLIVE PHIL INC.        ,00860,NESBSBA ,0000003852,0000002569,150729,       226371.3408 ,   .35,          792.2997 ,EFD_EDI_073115                                       
EFD014662600,010093,COLGATE-PALMOLIVE PHIL INC.        ,00860,NESBSBA ,0000003883,0000002570,150729,         5093.4528 ,   .35,           17.8271 ,EFD_EDI_073115                                       
EFD014662600,010093,COLGATE-PALMOLIVE PHIL INC.        ,00860,NESBSBA ,0000004919,0000002571,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662601,010093,COLGATE-PALMOLIVE PHIL INC.        ,00861,NESBSPA ,0000002167,0000000929,150717,        23253.3120 ,   .35,           81.3866 ,EFD_EDI_073115                                       
EFD014662601,010093,COLGATE-PALMOLIVE PHIL INC.        ,00861,NESBSPA ,0000002275,0000000928,150717,       320398.2336 ,   .35,         1121.3938 ,EFD_EDI_073115                                       
EFD014662601,010093,COLGATE-PALMOLIVE PHIL INC.        ,00861,NESBSPA ,0000002715,0000001474,150722,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662601,010093,COLGATE-PALMOLIVE PHIL INC.        ,00861,NESBSPA ,0000003671,0000001475,150722,        26417.6640 ,   .35,           92.4618 ,EFD_EDI_073115                                       
EFD014662602,010093,COLGATE-PALMOLIVE PHIL INC.        ,00863,NESBSBL ,0000002717,0000002650,150729,         5140.8000 ,   .35,           17.9928 ,EFD_EDI_073115                                       
EFD014662602,010093,COLGATE-PALMOLIVE PHIL INC.        ,00863,NESBSBL ,0000004922,0000002648,150729,         4133.3760 ,   .35,           14.4668 ,EFD_EDI_073115                                       
EFD014662602,010093,COLGATE-PALMOLIVE PHIL INC.        ,00863,NESBSBL ,0000005221,0000002649,150729,       122904.5760 ,   .35,          430.1660 ,EFD_EDI_073115                                       
EFD014662603,010094,COMMONWEALTH FOODS INC.            ,00858,NESSA   ,0000002856,0000002788,150730,        63728.0000 ,   .35,          223.0480 ,EFD_EDI_073115                                       
EFD014662603,010094,COMMONWEALTH FOODS INC.            ,00858,NESSA   ,0000002991,0000002789,150730,        41713.2000 ,   .35,          145.9962 ,EFD_EDI_073115                                       
EFD014662604,010094,COMMONWEALTH FOODS INC.            ,00859,NESBSCI ,0000001559,0000001776,150724,        58674.6000 ,   .35,          205.3611 ,EFD_EDI_073115                                       
EFD014662605,010094,COMMONWEALTH FOODS INC.            ,00861,NESBSPA ,0000002997,0000001718,150724,        44986.8000 ,   .35,          157.4538 ,EFD_EDI_073115                                       
EFD014662606,010094,COMMONWEALTH FOODS INC.            ,00862,NEBSSCR ,0000002853,0000001632,150723,       230972.0000 ,   .35,          808.4020 ,EFD_EDI_073115                                       
EFD014662606,010094,COMMONWEALTH FOODS INC.            ,00862,NEBSSCR ,0000002992,0000001631,150723,        46637.4000 ,   .35,          163.2309 ,EFD_EDI_073115                                       
EFD014662607,010099,CONVOY MARKETING CORP.             ,00861,NESBSPA ,0000002414,0000001527,150722,        21772.8000 ,  1.00,          217.7280 ,EFD_EDI_073115                                       
EFD014662608,010104,CROLEY FOODS MFG. CORP.            ,00861,NESBSPA ,0000002705,0000002745,150730,        47593.0000 ,   .35,          166.5755 ,EFD_EDI_073115                                       
EFD014662609,010105,CARE PRODUCTS INC.                 ,00856,NENEM   ,0000002608,0000000969,150720,         2833.7104 ,  3.50,           99.1799 ,EFD_CHA_073115                                       
EFD014662610,010105,CARE PRODUCTS INC.                 ,00859,NESBSCI ,0000005044,0000002993,150731,        21199.8422 ,  3.50,          741.9945 ,EFD_CHA_073115                                       
EFD014662611,010105,CARE PRODUCTS INC.                 ,00860,NESBSBA ,0000002486,0000001481,150722,         2944.2418 ,  3.50,          103.0485 ,EFD_CHA_073115                                       
EFD014662612,010105,CARE PRODUCTS INC.                 ,00861,NESBSPA ,0000002611,0000000998,150718,        14964.9960 ,  3.50,          523.7749 ,EFD_CHA_073115                                       
EFD014662612,010105,CARE PRODUCTS INC.                 ,00861,NESBSPA ,0000002617,0000000997,150718,        16477.8400 ,  3.50,          576.7244 ,EFD_CHA_073115                                       
EFD014662612,010105,CARE PRODUCTS INC.                 ,00861,NESBSPA ,0000003116,0000001560,150723,        23102.5340 ,  3.50,          808.5887 ,EFD_CHA_073115                                       
EFD014662613,010105,CARE PRODUCTS INC.                 ,00862,NEBSSCR ,0000002613,0000000919,150717,         5529.0164 ,  3.50,          193.5156 ,EFD_CHA_073115                                       
EFD014662614,010110,DEL MONTE PHILIPPINES INC.         ,00855,NESUP   ,0000003196,0000001547,150723,        75604.1262 ,   .35,          264.6144 ,EFD_EDI_073115                                       
EFD014662614,010110,DEL MONTE PHILIPPINES INC.         ,00855,NESUP   ,0000003751,0000001548,150723,        42841.3224 ,   .35,          149.9446 ,EFD_EDI_073115                                       
EFD014662614,010110,DEL MONTE PHILIPPINES INC.         ,00855,NESUP   ,0000004165,0000002644,150729,        75882.4525 ,   .35,          265.5886 ,EFD_EDI_073115                                       
EFD014662614,010110,DEL MONTE PHILIPPINES INC.         ,00855,NESUP   ,0000005512,0000002796,150730,        95963.4924 ,   .35,          335.8722 ,EFD_EDI_073115                                       
EFD014662614,010110,DEL MONTE PHILIPPINES INC.         ,00855,NESUP   ,0000005657,0000002797,150730,        72449.8393 ,   .35,          253.5744 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000001471,0000001519,150722,        32972.2704 ,   .35,          115.4029 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000001650,0000001517,150722,        19308.0968 ,   .35,           67.5783 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000001921,0000001516,150722,        42691.9884 ,   .35,          149.4220 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000002789,0000001590,150723,        31894.8672 ,   .35,          111.6320 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000002999,0000001589,150723,        65019.3108 ,   .35,          227.5676 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000003197,0000001591,150723,        48557.7846 ,   .35,          169.9522 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000003752,0000001588,150723,        26410.5780 ,   .35,           92.4370 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000004166,0000002841,150730,        51739.8621 ,   .35,          181.0895 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000005513,0000002884,150730,        65193.7762 ,   .35,          228.1782 ,EFD_EDI_073115                                       
EFD014662615,010110,DEL MONTE PHILIPPINES INC.         ,00856,NENEM   ,0000005659,0000002840,150730,        54941.9921 ,   .35,          192.2970 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000002790,0000001628,150723,        13665.1704 ,   .35,           47.8281 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000003198,0000001627,150723,         8687.3730 ,   .35,           30.4058 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000003754,0000001626,150723,        22708.6398 ,   .35,           79.4802 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000004167,0000002702,150729,        54637.9241 ,   .35,          191.2327 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000005514,0000002793,150730,        55970.8792 ,   .35,          195.8981 ,EFD_EDI_073115                                       
EFD014662616,010110,DEL MONTE PHILIPPINES INC.         ,00857,NESBSSJ ,0000005667,0000002794,150730,        50896.9233 ,   .35,          178.1392 ,EFD_EDI_073115                                       
EFD014662617,010110,DEL MONTE PHILIPPINES INC.         ,00858,NESSA   ,0000002791,0000000875,150716,        11097.9192 ,   .35,           38.8427 ,EFD_EDI_073115                                       
EFD014662617,010110,DEL MONTE PHILIPPINES INC.         ,00858,NESSA   ,0000003199,0000001665,150724,        46620.8670 ,   .35,          163.1730 ,EFD_EDI_073115                                       
EFD014662617,010110,DEL MONTE PHILIPPINES INC.         ,00858,NESSA   ,0000003295,0000000890,150716,         2125.7184 ,   .35,            7.4400 ,EFD_EDI_073115                                       
EFD014662617,010110,DEL MONTE PHILIPPINES INC.         ,00858,NESSA   ,0000003761,0000001666,150724,        28067.3310 ,   .35,           98.2357 ,EFD_EDI_073115                                       
EFD014662617,010110,DEL MONTE PHILIPPINES INC.         ,00858,NESSA   ,0000004168,0000002659,150729,        56095.3633 ,   .35,          196.3338 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000002792,0000000849,150716,       100052.5780 ,   .35,          350.1840 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000003000,0000001488,150722,       136577.6964 ,   .35,          478.0219 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000003200,0000001487,150722,       121757.0280 ,   .35,          426.1496 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000003762,0000001489,150722,        79056.3612 ,   .35,          276.6973 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000003865,0000001490,150722,        11672.1000 ,   .35,           40.8524 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000004169,0000002655,150729,       116309.7049 ,   .35,          407.0840 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000005516,0000002798,150730,       138294.6726 ,   .35,          484.0314 ,EFD_EDI_073115                                       
EFD014662618,010110,DEL MONTE PHILIPPINES INC.         ,00859,NESBSCI ,0000005683,0000002799,150730,       132519.0357 ,   .35,          463.8166 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000002793,0000000877,150716,        26385.9504 ,   .35,           92.3508 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000003201,0000001479,150722,        47238.9684 ,   .35,          165.3364 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000003764,0000001478,150722,        58844.4408 ,   .35,          205.9555 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000004171,0000002565,150729,        55537.3513 ,   .35,          194.3807 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000004626,0000002567,150729,        20107.4016 ,   .35,           70.3759 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000005517,0000002562,150729,       113948.2844 ,   .35,          398.8190 ,EFD_EDI_073115                                       
EFD014662619,010110,DEL MONTE PHILIPPINES INC.         ,00860,NESBSBA ,0000005684,0000002754,150730,        55534.6717 ,   .35,          194.3714 ,EFD_EDI_073115                                       
EFD014662620,010110,DEL MONTE PHILIPPINES INC.         ,00861,NESBSPA ,0000001494,0000001189,150720,        71061.2612 ,   .35,          248.7144 ,EFD_EDI_073115                                       
