Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014854291, 14803,  194,143874         ,AP262059  ,150915,         4264.6500 ,  1.00,           42.6465 ,EFD_ECO_091515                                                                               
EFD014854292, 14803,  250,143875         ,AP262059  ,150915,        19868.1400 ,  1.00,          198.6814 ,EFD_ECO_091515                                                                               
EFD014854293, 14803,  264,143877         ,AP262059  ,150915,          361.1400 ,  1.00,            3.6114 ,EFD_ECO_091515                                                                               
EFD014854294, 14803,  101,161217         ,AP262059  ,150915,        12966.0600 ,  1.00,          129.6606 ,EFD_ECO_091515                                                                               
EFD014854295, 14803,  102,161218         ,AP262059  ,150915,        22252.7200 ,  1.00,          222.5272 ,EFD_ECO_091515                                                                               
EFD014854296, 14803,  103,161219         ,AP262059  ,150915,        15043.6000 ,  1.00,          150.4360 ,EFD_ECO_091515                                                                               
EFD014854297, 14803,  104,161220         ,AP262059  ,150915,        15353.2800 ,  1.00,          153.5328 ,EFD_ECO_091515                                                                               
EFD014854298, 14803,  105,161221         ,AP262059  ,150915,         8369.2000 ,  1.00,           83.6920 ,EFD_ECO_091515                                                                               
EFD014854299, 14803,  106,161222         ,AP262059  ,150915,        11026.4600 ,  1.00,          110.2646 ,EFD_ECO_091515                                                                               
EFD014854300, 14803,  107,161223         ,AP262059  ,150915,         8457.2400 ,  1.00,           84.5724 ,EFD_ECO_091515                                                                               
EFD014854301, 14803,  108,161224         ,AP262059  ,150915,        19878.6800 ,  1.00,          198.7868 ,EFD_ECO_091515                                                                               
EFD014854302, 14803,  109,161225         ,AP262059  ,150915,        10790.0200 ,  1.00,          107.9002 ,EFD_ECO_091515                                                                               
EFD014854303, 14803,  110,161226         ,AP262059  ,150915,        17151.0600 ,  1.00,          171.5106 ,EFD_ECO_091515                                                                               
EFD014854304, 14803,  111,161227         ,AP262059  ,150915,        19260.5200 ,  1.00,          192.6052 ,EFD_ECO_091515                                                                               
EFD014854305, 14803,  112,161228         ,AP262059  ,150915,        19917.2400 ,  1.00,          199.1724 ,EFD_ECO_091515                                                                               
EFD014854306, 14803,  113,161229         ,AP262059  ,150915,        23881.4400 ,  1.00,          238.8144 ,EFD_ECO_091515                                                                               
EFD014854307, 14803,  115,161230         ,AP262059  ,150915,        24291.7200 ,  1.00,          242.9172 ,EFD_ECO_091515                                                                               
