Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014848319, 17727,  279,163467         ,AP262042  ,150902,          121.7600 ,   .25,             .3044 ,EFD_ECO_090215                                                                               
EFD014848320, 17727,  103,163556         ,AP262042  ,150902,        54319.5990 ,   .25,          135.7989 ,EFD_ECO_090215                                                                               
EFD014848321, 17727,  114,163559         ,AP262042  ,150902,        63456.2970 ,   .25,          158.6407 ,EFD_ECO_090215                                                                               
EFD014848322, 17727,  121,163561         ,AP262042  ,150902,        63432.1170 ,   .25,          158.5802 ,EFD_ECO_090215                                                                               
EFD014848323, 17727,  103,163562         ,AP262042  ,150902,        39369.4640 ,   .25,           98.4236 ,EFD_ECO_090215                                                                               
EFD014848324, 17727,  129,163564         ,AP262042  ,150902,        42906.5120 ,   .25,          107.2662 ,EFD_ECO_090215                                                                               
EFD014848325, 17727,  134,163566         ,AP262042  ,150902,        89410.5470 ,   .25,          223.5263 ,EFD_ECO_090215                                                                               
EFD014848326, 17727,  166,163567         ,AP262042  ,150902,        34041.3500 ,   .25,           85.1033 ,EFD_ECO_090215                                                                               
EFD014848327, 17727,  185,163569         ,AP262042  ,150902,        15112.6740 ,   .25,           37.7816 ,EFD_ECO_090215                                                                               
EFD014848328, 17727,  186,163570         ,AP262042  ,150902,        55819.7810 ,   .25,          139.5494 ,EFD_ECO_090215                                                                               
EFD014848329, 17727,  270,163574         ,AP262042  ,150902,        10581.6750 ,   .25,           26.4541 ,EFD_ECO_090215                                                                               
EFD014848330, 17727,  114,163575         ,AP262042  ,150902,        21287.3150 ,   .25,           53.2182 ,EFD_ECO_090215                                                                               
EFD014848331, 17727,  283,163578         ,AP262042  ,150902,        16046.9310 ,   .25,           40.1173 ,EFD_ECO_090215                                                                               
EFD014848332, 17727,  285,163579         ,AP262042  ,150902,        23003.7750 ,   .25,           57.5094 ,EFD_ECO_090215                                                                               
EFD014848333, 17727,  121,163581         ,AP262042  ,150902,        50907.7650 ,   .25,          127.2694 ,EFD_ECO_090215                                                                               
EFD014848334, 17727,  709,163582         ,AP262042  ,150902,        35224.0370 ,   .25,           88.0600 ,EFD_ECO_090215                                                                               
EFD014848335, 17727,  129,163583         ,AP262042  ,150902,        39818.6290 ,   .25,           99.5465 ,EFD_ECO_090215                                                                               
EFD014848336, 17727,  106,163584         ,AP262042  ,150902,        97650.0610 ,   .25,          244.1251 ,EFD_ECO_090215                                                                               
EFD014848337, 17727,  134,163585         ,AP262042  ,150902,        40659.0330 ,   .25,          101.6475 ,EFD_ECO_090215                                                                               
EFD014848338, 17727,  711,163586         ,AP262042  ,150902,         8328.1570 ,   .25,           20.8203 ,EFD_ECO_090215                                                                               
EFD014848339, 17727,  112,163587         ,AP262042  ,150902,       127131.7160 ,   .25,          317.8292 ,EFD_ECO_090215                                                                               
EFD014848340, 17727,  116,163588         ,AP262042  ,150902,       116893.0840 ,   .25,          292.2327 ,EFD_ECO_090215                                                                               
