Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014852308, 17727,  103,163556         ,AP262055  ,150915,        65883.4450 ,   .25,          164.7086 ,EFD_ECO_091515                                                                               
EFD014852309, 17727,  114,163559         ,AP262055  ,150915,        74061.5500 ,   .25,          185.1538 ,EFD_ECO_091515                                                                               
EFD014852310, 17727,  121,163561         ,AP262055  ,150915,        77856.0110 ,   .25,          194.6400 ,EFD_ECO_091515                                                                               
EFD014852311, 17727,  103,163562         ,AP262055  ,150915,        48465.2480 ,   .25,          121.1631 ,EFD_ECO_091515                                                                               
EFD014852312, 17727,  129,163564         ,AP262055  ,150915,        55773.9130 ,   .25,          139.4347 ,EFD_ECO_091515                                                                               
EFD014852313, 17727,  134,163566         ,AP262055  ,150915,       123245.7530 ,   .25,          308.1143 ,EFD_ECO_091515                                                                               
EFD014852314, 17727,  166,163567         ,AP262055  ,150915,        50715.8270 ,   .25,          126.7895 ,EFD_ECO_091515                                                                               
EFD014852315, 17727,  185,163569         ,AP262055  ,150915,        20484.6280 ,   .25,           51.2115 ,EFD_ECO_091515                                                                               
EFD014852316, 17727,  186,163570         ,AP262055  ,150915,        67957.9070 ,   .25,          169.8947 ,EFD_ECO_091515                                                                               
EFD014852317, 17727,  270,163574         ,AP262055  ,150915,        13411.5690 ,   .25,           33.5289 ,EFD_ECO_091515                                                                               
EFD014852318, 17727,  114,163575         ,AP262055  ,150915,        25682.5670 ,   .25,           64.2064 ,EFD_ECO_091515                                                                               
EFD014852319, 17727,  283,163578         ,AP262055  ,150915,        24004.4250 ,   .25,           60.0110 ,EFD_ECO_091515                                                                               
EFD014852320, 17727,  285,163579         ,AP262055  ,150915,        31392.0820 ,   .25,           78.4802 ,EFD_ECO_091515                                                                               
EFD014852321, 17727,  121,163581         ,AP262055  ,150915,        68686.7340 ,   .25,          171.7168 ,EFD_ECO_091515                                                                               
EFD014852322, 17727,  709,163582         ,AP262055  ,150915,        47757.9060 ,   .25,          119.3947 ,EFD_ECO_091515                                                                               
EFD014852323, 17727,  129,163583         ,AP262055  ,150915,        52274.6060 ,   .25,          130.6865 ,EFD_ECO_091515                                                                               
EFD014852324, 17727,  106,163584         ,AP262055  ,150915,       123268.9180 ,   .25,          308.1722 ,EFD_ECO_091515                                                                               
EFD014852325, 17727,  134,163585         ,AP262055  ,150915,        69145.3720 ,   .25,          172.8634 ,EFD_ECO_091515                                                                               
EFD014852326, 17727,  711,163586         ,AP262055  ,150915,        13226.5870 ,   .25,           33.0664 ,EFD_ECO_091515                                                                               
EFD014852327, 17727,  112,163587         ,AP262055  ,150915,       164685.1210 ,   .25,          411.7128 ,EFD_ECO_091515                                                                               
EFD014852328, 17727,  116,163588         ,AP262055  ,150915,       143477.1200 ,   .25,          358.6928 ,EFD_ECO_091515                                                                               
EFD014852329, 17727,  713,163590         ,AP262055  ,150915,        32891.7980 ,   .25,           82.2294 ,EFD_ECO_091515                                                                               
EFD014852330, 17727,  125,163591         ,AP262055  ,150915,       192903.3550 ,   .25,          482.2583 ,EFD_ECO_091515                                                                               
EFD014852331, 17727,  716,163594         ,AP262055  ,150915,        13941.2270 ,   .25,           34.8530 ,EFD_ECO_091515                                                                               
EFD014852332, 17727,  265,163595         ,AP262055  ,150915,       171657.6680 ,   .25,          429.1441 ,EFD_ECO_091515                                                                               
EFD014852333, 17727,  718,163596         ,AP262055  ,150915,        12502.8150 ,   .25,           31.2570 ,EFD_ECO_091515                                                                               
EFD014852334, 17727,  166,163598         ,AP262055  ,150915,        23832.2030 ,   .25,           59.5805 ,EFD_ECO_091515                                                                               
EFD014852335, 17727,  279,163600         ,AP262055  ,150915,       333440.2320 ,   .25,          833.6005 ,EFD_ECO_091515                                                                               
