Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014850408, 17727,  134,163462         ,AP262046  ,150907,          638.3200 ,   .25,            1.5958 ,EFD_ECO_090715                                                                               
EFD014850409, 17727,  732,163475         ,AP262046  ,150907,          180.5600 ,   .25,             .4514 ,EFD_ECO_090715                                                                               
EFD014850410, 17727,  103,163556         ,AP262046  ,150907,        45139.5610 ,   .25,          112.8489 ,EFD_ECO_090715                                                                               
EFD014850411, 17727,  114,163559         ,AP262046  ,150907,        43435.0680 ,   .25,          108.5876 ,EFD_ECO_090715                                                                               
EFD014850412, 17727,  121,163561         ,AP262046  ,150907,        53172.9110 ,   .25,          132.9322 ,EFD_ECO_090715                                                                               
EFD014850413, 17727,  103,163562         ,AP262046  ,150907,        29201.9850 ,   .25,           73.0049 ,EFD_ECO_090715                                                                               
EFD014850414, 17727,  129,163564         ,AP262046  ,150907,        39956.6870 ,   .25,           99.8917 ,EFD_ECO_090715                                                                               
EFD014850415, 17727,  134,163566         ,AP262046  ,150907,        74543.1190 ,   .25,          186.3577 ,EFD_ECO_090715                                                                               
EFD014850416, 17727,  166,163567         ,AP262046  ,150907,        33723.9140 ,   .25,           84.3097 ,EFD_ECO_090715                                                                               
EFD014850417, 17727,  185,163569         ,AP262046  ,150907,        13120.4610 ,   .25,           32.8011 ,EFD_ECO_090715                                                                               
EFD014850418, 17727,  186,163570         ,AP262046  ,150907,        46234.2420 ,   .25,          115.5856 ,EFD_ECO_090715                                                                               
EFD014850419, 17727,  270,163574         ,AP262046  ,150907,         9728.1600 ,   .25,           24.3204 ,EFD_ECO_090715                                                                               
EFD014850420, 17727,  114,163575         ,AP262046  ,150907,        17410.8970 ,   .25,           43.5272 ,EFD_ECO_090715                                                                               
EFD014850421, 17727,  283,163578         ,AP262046  ,150907,        12735.0780 ,   .25,           31.8376 ,EFD_ECO_090715                                                                               
EFD014850422, 17727,  285,163579         ,AP262046  ,150907,        14289.8500 ,   .25,           35.7246 ,EFD_ECO_090715                                                                               
EFD014850423, 17727,  121,163581         ,AP262046  ,150907,        43582.1070 ,   .25,          108.9552 ,EFD_ECO_090715                                                                               
EFD014850424, 17727,  709,163582         ,AP262046  ,150907,        31997.5720 ,   .25,           79.9939 ,EFD_ECO_090715                                                                               
EFD014850425, 17727,  129,163583         ,AP262046  ,150907,        40178.7160 ,   .25,          100.4467 ,EFD_ECO_090715                                                                               
