Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014662159, 10368,  857,171550         ,AP040002  ,150915,         4310.1200 ,  2.00,           86.2024 ,EFD_ECO_091515                                                                               
EFD014662160, 10368,  858,171551         ,AP040002  ,150915,         9841.0100 ,  2.00,          196.8202 ,EFD_ECO_091515                                                                               
EFD014662161, 10368,  861,171552         ,AP040002  ,150915,        25806.4500 ,  2.00,          516.1290 ,EFD_ECO_091515                                                                               
EFD014662162, 10368,  856,171554         ,AP040002  ,150915,        11097.3900 ,  2.00,          221.9478 ,EFD_ECO_091515                                                                               
EFD014662163, 18564,  863,169041         ,AP040002  ,150915,        14575.5290 ,   .75,          109.3164 ,EFD_ECO_091515                                                                               
EFD014662164, 12920,  863,165130         ,AP040002  ,150915,        27847.5000 ,   .25,           69.6187 ,EFD_ECO_091515                                                                               
EFD014662165, 10088,  861,167265         ,AP040002  ,150915,         3700.6890 ,   .25,            9.2517 ,EFD_ECO_091515                                                                               
EFD014662166, 10088,  861,171334         ,AP040002  ,150915,        25249.2120 ,   .25,           63.1230 ,EFD_ECO_091515                                                                               
EFD014662167, 10762,  861,171322         ,AP040002  ,150915,         1100.4000 ,  1.00,           11.0040 ,EFD_ECO_091515                                                                               
EFD014662168, 10933,  857,171712         ,AP040002  ,150915,       148243.2060 ,   .18,          266.8377 ,EFD_ECO_091515                                                                               
EFD014662169, 10933,  859,171713         ,AP040002  ,150915,       100995.9540 ,   .18,          181.7927 ,EFD_ECO_091515                                                                               
EFD014662170, 10933,  860,171714         ,AP040002  ,150915,        64785.5920 ,   .18,          116.6140 ,EFD_ECO_091515                                                                               
EFD014662171, 10933,  861,171715         ,AP040002  ,150915,       195587.8240 ,   .18,          352.0580 ,EFD_ECO_091515                                                                               
EFD014662172, 10933,  863,171716         ,AP040002  ,150915,       155407.7060 ,   .18,          279.7338 ,EFD_ECO_091515                                                                               
EFD014662173, 10933,  860,171719         ,AP040002  ,150915,          947.8030 ,   .18,            1.7060 ,EFD_ECO_091515                                                                               
EFD014662174, 12864,  855,167152         ,AP040002  ,150915,         4388.2900 ,  1.00,           43.8829 ,EFD_ECO_091515                                                                               
EFD014662175, 12864,  856,167153         ,AP040002  ,150915,          165.5800 ,  1.00,            1.6558 ,EFD_ECO_091515                                                                               
EFD014662176, 12864,  860,167157         ,AP040002  ,150915,         1047.0100 ,  1.00,           10.4701 ,EFD_ECO_091515                                                                               
EFD014662177, 12864,  861,167158         ,AP040002  ,150915,         5140.9100 ,  1.00,           51.4091 ,EFD_ECO_091515                                                                               
EFD014662178, 12864,  862,167159         ,AP040002  ,150915,         3884.7200 ,  1.00,           38.8472 ,EFD_ECO_091515                                                                               
EFD014662179, 13528,  855,168139         ,AP040002  ,150915,        15210.9500 ,  1.00,          152.1095 ,EFD_ECO_091515                                                                               
EFD014662180, 13528,  857,168141         ,AP040002  ,150915,         4433.8500 ,  1.00,           44.3385 ,EFD_ECO_091515                                                                               
EFD014662181, 13528,  859,168142         ,AP040002  ,150915,        36824.2200 ,  1.00,          368.2422 ,EFD_ECO_091515                                                                               
EFD014662182, 13528,  860,168143         ,AP040002  ,150915,         3433.5100 ,  1.00,           34.3351 ,EFD_ECO_091515                                                                               
EFD014662183, 13528,  861,168144         ,AP040002  ,150915,         7407.3300 ,  1.00,           74.0733 ,EFD_ECO_091515                                                                               
EFD014662184, 13528,  862,168145         ,AP040002  ,150915,         9365.2800 ,  1.00,           93.6528 ,EFD_ECO_091515                                                                               
EFD014662185, 13528,  855,171590         ,AP040002  ,150915,         4354.0000 ,  1.00,           43.5400 ,EFD_ECO_091515                                                                               
EFD014662186, 13528,  857,171592         ,AP040002  ,150915,         1974.0000 ,  1.00,           19.7400 ,EFD_ECO_091515                                                                               
EFD014662187, 13528,  859,171593         ,AP040002  ,150915,        13062.0000 ,  1.00,          130.6200 ,EFD_ECO_091515                                                                               
EFD014662188, 13528,  860,171594         ,AP040002  ,150915,          868.0000 ,  1.00,            8.6800 ,EFD_ECO_091515                                                                               
EFD014662189, 13528,  861,171595         ,AP040002  ,150915,         2002.0000 ,  1.00,           20.0200 ,EFD_ECO_091515                                                                               
EFD014662190, 13528,  862,171596         ,AP040002  ,150915,          700.0000 ,  1.00,            7.0000 ,EFD_ECO_091515                                                                               
EFD014662191, 12399,  860,165065         ,AP040002  ,150915,          294.0000 ,   .75,            2.2050 ,EFD_ECO_091515                                                                               
EFD014662192, 12399,  862,165067         ,AP040002  ,150915,           85.0000 ,   .75,             .6375 ,EFD_ECO_091515                                                                               
EFD014662193, 12399,  861,165068         ,AP040002  ,150915,          357.0000 ,   .75,            2.6775 ,EFD_ECO_091515                                                                               
EFD014662194, 12399,  859,165095         ,AP040002  ,150915,           76.5000 ,   .75,             .5737 ,EFD_ECO_091515                                                                               
EFD014662195, 12399,  855,165542         ,AP040002  ,150915,          357.0000 ,   .75,            2.6775 ,EFD_ECO_091515                                                                               
