Inv. Number,Vendor,Store,Contract Number,AP Batch,Cut Off Date,Amt. Payable,Rate,EFD Amount,EFD Notes                                                                                                   
EFD014247933, 17727,  134,163462         ,AP497954  ,150222,          243.5200 ,   .25,             .6088 ,EFD_ECO_022215                                                                               
EFD014247934, 17727,  166,163464         ,AP497954  ,150222,          121.7600 ,   .25,             .3044 ,EFD_ECO_022215                                                                               
EFD014247935, 17727,  279,163467         ,AP497954  ,150222,         2502.6400 ,   .25,            6.2566 ,EFD_ECO_022215                                                                               
EFD014247936, 17727,  701,163470         ,AP497954  ,150222,         1020.4000 ,   .25,            2.5510 ,EFD_ECO_022215                                                                               
EFD014247937, 17727,  823,163474         ,AP497954  ,150222,          545.9200 ,   .25,            1.3648 ,EFD_ECO_022215                                                                               
EFD014247938, 17727,  732,163475         ,AP497954  ,150222,          302.3200 ,   .25,             .7558 ,EFD_ECO_022215                                                                               
EFD014247939, 17727,  848,163478         ,AP497954  ,150222,          163.7600 ,   .25,             .4094 ,EFD_ECO_022215                                                                               
EFD014247940, 17727,  103,163556         ,AP497954  ,150222,        52750.0690 ,   .25,          131.8751 ,EFD_ECO_022215                                                                               
EFD014247941, 17727,  114,163559         ,AP497954  ,150222,        46029.4700 ,   .25,          115.0736 ,EFD_ECO_022215                                                                               
EFD014247942, 17727,  121,163561         ,AP497954  ,150222,        55622.5210 ,   .25,          139.0563 ,EFD_ECO_022215                                                                               
EFD014247943, 17727,  103,163562         ,AP497954  ,150222,        45473.2720 ,   .25,          113.6831 ,EFD_ECO_022215                                                                               
EFD014247944, 17727,  129,163564         ,AP497954  ,150222,        51701.5430 ,   .25,          129.2538 ,EFD_ECO_022215                                                                               
EFD014247945, 17727,  134,163566         ,AP497954  ,150222,        60891.8800 ,   .25,          152.2297 ,EFD_ECO_022215                                                                               
EFD014247946, 17727,  166,163567         ,AP497954  ,150222,        43816.8310 ,   .25,          109.5420 ,EFD_ECO_022215                                                                               
EFD014247947, 17727,  185,163569         ,AP497954  ,150222,        13790.7230 ,   .25,           34.4768 ,EFD_ECO_022215                                                                               
EFD014247948, 17727,  186,163570         ,AP497954  ,150222,        53908.8930 ,   .25,          134.7722 ,EFD_ECO_022215                                                                               
EFD014247949, 17727,  199,163571         ,AP497954  ,150222,        12420.4330 ,   .25,           31.0510 ,EFD_ECO_022215                                                                               
EFD014247950, 17727,  249,163572         ,AP497954  ,150222,         1166.4730 ,   .25,            2.9161 ,EFD_ECO_022215                                                                               
EFD014247951, 17727,  270,163574         ,AP497954  ,150222,        11482.0940 ,   .25,           28.7052 ,EFD_ECO_022215                                                                               
EFD014247952, 17727,  114,163575         ,AP497954  ,150222,        18027.3650 ,   .25,           45.0684 ,EFD_ECO_022215                                                                               
EFD014247953, 17727,  276,163576         ,AP497954  ,150222,         2147.9670 ,   .25,            5.3699 ,EFD_ECO_022215                                                                               
EFD014247954, 17727,  283,163578         ,AP497954  ,150222,        14650.2510 ,   .25,           36.6256 ,EFD_ECO_022215                                                                               
EFD014247955, 17727,  285,163579         ,AP497954  ,150222,        20293.6260 ,   .25,           50.7340 ,EFD_ECO_022215                                                                               
EFD014247956, 17727,  121,163581         ,AP497954  ,150222,        50161.7760 ,   .25,          125.4044 ,EFD_ECO_022215                                                                               
EFD014247957, 17727,  709,163582         ,AP497954  ,150222,        42717.1400 ,   .25,          106.7928 ,EFD_ECO_022215                                                                               
EFD014247958, 17727,  129,163583         ,AP497954  ,150222,        40777.5900 ,   .25,          101.9439 ,EFD_ECO_022215                                                                               
